"";"accession";"name";"go_name"
"945";"P28482";"MK01_HUMAN";"P:neurotrophin TRK receptor signaling pathway, P:regulation of cytoskeleton organization, P:response to exogenous dsRNA, C:microtubule organizing center, P:response to toxic substance, P:fibroblast growth factor receptor signaling pathway, P:ERK1 and ERK2 cascade, P:stress-activated MAPK cascade, P:Fc-epsilon receptor signaling pathway, F:RNA polymerase II carboxy-terminal domain kinase activity, P:T cell receptor signaling pathway, P:regulation of early endosome to late endosome transport, P:cellular response to DNA damage stimulus, P:labyrinthine layer blood vessel development, P:positive regulation of peptidyl-threonine phosphorylation, P:MAPK import into nucleus, C:Golgi apparatus, P:toll-like receptor 2 signaling pathway, P:toll-like receptor 3 signaling pathway, C:caveola, P:Ras protein signal transduction, P:toll-like receptor TLR6:TLR2 signaling pathway, C:early endosome, P:positive regulation of cell migration, P:Fc-gamma receptor signaling pathway involved in phagocytosis, C:mitochondrion, P:caveolin-mediated endocytosis, C:mitotic spindle, P:toll-like receptor 5 signaling pathway, P:B cell receptor signaling pathway, P:viral process, P:platelet activation, P:positive regulation of transcription, DNA-templated, C:late endosome, P:synaptic transmission, P:innate immune response, P:regulation of sequence-specific DNA binding transcription factor activity, P:positive regulation of translation, P:peptidyl-serine phosphorylation, C:nucleoplasm, C:focal adhesion, P:mammary gland epithelial cell proliferation, P:axon guidance, P:response to epidermal growth factor, P:cell cycle, P:sensory perception of pain, P:toll-like receptor 4 signaling pathway, P:toll-like receptor 9 signaling pathway, P:toll-like receptor TLR1:TLR2 signaling pathway, P:JAK-STAT cascade involved in growth hormone signaling pathway, C:perikaryon, C:pseudopodium, P:toll-like receptor 10 signaling pathway, P:organ morphogenesis, P:response to estrogen, P:regulation of stress-activated MAPK cascade, P:insulin receptor signaling pathway, P:regulation of Golgi inheritance, P:MyD88-dependent toll-like receptor signaling pathway, P:activation of MAPKK activity, P:regulation of protein stability, P:lipopolysaccharide-mediated signaling pathway, P:apoptotic process, P:TRIF-dependent toll-like receptor signaling pathway, P:negative regulation of cell differentiation, P:activation of MAPK activity, P:positive regulation of cell proliferation, C:dendrite cytoplasm, F:ATP binding, P:peptidyl-threonine phosphorylation, F:MAP kinase activity, P:transcription, DNA-templated, F:DNA binding, P:epidermal growth factor receptor signaling pathway, C:cytosol, P:cytosine metabolic process"
"946";"P27361";"MK03_HUMAN";"P:viral process, P:toll-like receptor 4 signaling pathway, P:peptidyl-tyrosine autophosphorylation, P:regulation of cytoskeleton organization, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:positive regulation of transcription from RNA polymerase II promoter, P:insulin receptor signaling pathway, P:stress-activated MAPK cascade, P:regulation of Golgi inheritance, P:interleukin-1-mediated signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:epidermal growth factor receptor signaling pathway, P:toll-like receptor 9 signaling pathway, P:cellular response to mechanical stimulus, C:microtubule cytoskeleton, P:toll-like receptor 2 signaling pathway, P:neurotrophin TRK receptor signaling pathway, C:caveola, P:lipopolysaccharide-mediated signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of histone phosphorylation, P:cell cycle, P:negative regulation of apolipoprotein binding, P:DNA damage induced protein phosphorylation, P:BMP signaling pathway, F:MAP kinase activity, P:toll-like receptor 10 signaling pathway, P:positive regulation of histone acetylation, P:apoptotic process, C:early endosome, P:activation of MAPKK activity, C:late endosome, P:toll-like receptor 5 signaling pathway, P:toll-like receptor TLR1:TLR2 signaling pathway, P:response to epidermal growth factor, P:cartilage development, C:cytosol, P:Ras protein signal transduction, P:platelet activation, P:JAK-STAT cascade involved in growth hormone signaling pathway, P:positive regulation of ERK1 and ERK2 cascade, C:Golgi apparatus, P:toll-like receptor 3 signaling pathway, P:toll-like receptor TLR6:TLR2 signaling pathway, P:Fc-epsilon receptor signaling pathway, C:pseudopodium, C:mitochondrion, P:sensory perception of pain, P:innate immune response, C:nucleoplasm, P:activation of MAPK activity, P:regulation of early endosome to late endosome transport, P:fibroblast growth factor receptor signaling pathway, P:regulation of stress-activated MAPK cascade, P:organ morphogenesis, C:focal adhesion, P:axon guidance, F:ATP binding, P:response to exogenous dsRNA, P:transcription initiation from RNA polymerase I promoter, P:regulation of sequence-specific DNA binding transcription factor activity, P:caveolin-mediated endocytosis"
"947";"O15264";"MK13_HUMAN";"P:cell cycle, P:neurotrophin TRK receptor signaling pathway, F:MAP kinase activity, P:positive regulation of inflammatory response, P:peptidyl-serine phosphorylation, C:cytosol, P:response to osmotic stress, P:regulation of transcription, DNA-templated, P:transcription, DNA-templated, F:ATP binding, P:positive regulation of interleukin-6 production, P:Ras protein signal transduction"
"948";"Q16539";"MK14_HUMAN";"P:MyD88-dependent toll-like receptor signaling pathway, P:chemotaxis, P:osteoclast differentiation, F:NFAT protein binding, P:cartilage condensation, P:regulation of transcription from RNA polymerase II promoter, C:cytosol, P:toll-like receptor 2 signaling pathway, P:angiogenesis, P:Ras protein signal transduction, P:transcription, DNA-templated, P:positive regulation of myotube differentiation, P:glucose metabolic process, P:chondrocyte differentiation, P:skeletal muscle tissue development, C:mitochondrion, P:gene expression, P:toll-like receptor 5 signaling pathway, P:positive regulation of myoblast fusion, P:neurotrophin TRK receptor signaling pathway, P:lipopolysaccharide-mediated signaling pathway, P:positive regulation of reactive oxygen species metabolic process, P:transmembrane receptor protein serine/threonine kinase signaling pathway, P:regulation of sequence-specific DNA binding transcription factor activity, P:positive regulation of erythrocyte differentiation, P:toll-like receptor TLR1:TLR2 signaling pathway, F:MAP kinase activity, P:stress-induced premature senescence, F:MAP kinase kinase activity, P:positive regulation of protein import into nucleus, P:mRNA metabolic process, P:positive regulation of transcription from RNA polymerase II promoter, C:nucleoplasm, P:signal transduction in response to DNA damage, P:apoptotic process, P:cellular response to vascular endothelial growth factor stimulus, P:platelet activation, F:ATP binding, C:spindle pole, P:toll-like receptor 9 signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:negative regulation of canonical Wnt signaling pathway, P:innate immune response, P:toll-like receptor TLR6:TLR2 signaling pathway, P:positive regulation of myoblast differentiation, P:vascular endothelial growth factor receptor signaling pathway, P:cellular response to ionizing radiation, P:p38MAPK cascade, P:response to muramyl dipeptide, P:cell morphogenesis, P:fatty acid oxidation, P:peptidyl-serine phosphorylation, P:muscle cell differentiation, P:toll-like receptor 3 signaling pathway, P:toll-like receptor 10 signaling pathway, P:3'-UTR-mediated mRNA stabilization, P:DNA damage checkpoint, P:striated muscle cell differentiation, P:cellular component movement, P:toll-like receptor 4 signaling pathway"
"949";"O14950";"ML12B_HUMAN";"P:muscle contraction, C:myosin II complex, C:apical part of cell, C:Z disc, P:axon guidance, P:regulation of cell shape, C:stress fiber, C:cytosol, F:calcium ion binding, C:extracellular vesicular exosome"
"950";"Q14165";"MLEC_HUMAN";"C:integral component of membrane, C:endoplasmic reticulum membrane, P:post-translational protein modification, P:protein N-linked glycosylation via asparagine, P:protein folding, F:carbohydrate binding"
"951";"Q9NYL2";"MLTK_HUMAN";"P:positive regulation of apoptotic process, P:DNA damage checkpoint, P:cell cycle arrest, P:cell death, F:magnesium ion binding, P:cytoskeleton organization, C:cytoplasm, F:ATP binding, F:MAP kinase kinase kinase activity, C:nucleus, P:cell differentiation, P:response to radiation, P:activation of JUN kinase activity, P:cell proliferation"
"952";"Q02252";"MMSA_HUMAN";"P:valine catabolic process, F:methylmalonate-semialdehyde dehydrogenase (acylating) activity, P:brown fat cell differentiation, C:nucleus, C:mitochondrial matrix, F:malonate-semialdehyde dehydrogenase (acetylating) activity, P:thymine catabolic process, F:fatty-acyl-CoA binding"
"953";"Q7L9L4";"MOB1B_HUMAN";"C:nucleus, F:metal ion binding, F:kinase activator activity, P:protein autophosphorylation, P:hippo signaling, C:extracellular vesicular exosome, C:cytosol"
"954";"P26038";"MOES_HUMAN";"F:double-stranded RNA binding, C:apical plasma membrane, C:apical part of cell, C:basolateral plasma membrane, F:structural constituent of cytoskeleton, P:leukocyte migration, C:filopodium, C:microvillus membrane, P:leukocyte cell-cell adhesion, C:extracellular vesicular exosome, C:cytoskeleton, C:cytoplasm, C:nucleolus, P:membrane to membrane docking, C:uropod, C:extrinsic component of membrane, C:plasma membrane, P:regulation of lymphocyte migration, C:microvillus, C:blood microparticle"
"955";"Q13724";"MOGS_HUMAN";"C:endoplasmic reticulum membrane, C:integral component of membrane, F:mannosyl-oligosaccharide glucosidase activity, F:glucosidase activity, P:protein N-linked glycosylation via asparagine, P:post-translational protein modification, C:extracellular vesicular exosome, P:protein folding, P:oligosaccharide metabolic process"
"956";"Q7Z3U7";"MON2_HUMAN";"P:protein transport, F:ARF guanyl-nucleotide exchange factor activity, C:trans-Golgi network, P:actin cytoskeleton organization, P:Golgi to endosome transport"
"957";"P53985";"MOT1_HUMAN";"F:mevalonate transmembrane transporter activity, F:organic cyclic compound binding, C:integral component of plasma membrane, C:centrosome, F:symporter activity, C:mitochondrion, C:extracellular vesicular exosome, P:leukocyte migration, P:plasma membrane lactate transport, P:centrosome organization, F:secondary active monocarboxylate transmembrane transporter activity, P:blood coagulation, P:cellular response to organic cyclic compound, P:pyruvate metabolic process"
"958";"Q9HCE1";"MOV10_HUMAN";"P:Fc-epsilon receptor signaling pathway, P:innate immune response, P:neurotrophin TRK receptor signaling pathway, P:epidermal growth factor receptor signaling pathway, P:fibroblast growth factor receptor signaling pathway, C:cytoplasmic mRNA processing body, P:Notch signaling pathway, C:extracellular space, P:mRNA cleavage involved in gene silencing by miRNA, P:transcription, DNA-templated, P:phosphatidylinositol-mediated signaling, C:cytosol, P:regulation of transcription, DNA-templated, F:ATP binding, F:RNA binding, F:helicase activity"
"959";"Q02750";"MP2K1_HUMAN";"P:activation of MAPKK activity, P:peptidyl-tyrosine dephosphorylation, P:toll-like receptor 4 signaling pathway, F:protein tyrosine kinase activity, C:cell cortex, P:innate immune response, C:cytosol, P:mitosis, P:cellular senescence, P:response to glucocorticoid, P:positive regulation of cell migration, P:toll-like receptor 3 signaling pathway, P:negative regulation of homotypic cell-cell adhesion, C:spindle pole body, C:perinuclear region of cytoplasm, F:receptor signaling protein tyrosine phosphatase activity, P:placenta blood vessel development, C:early endosome, F:protein serine/threonine kinase activator activity, P:positive regulation of gene expression, P:positive regulation of cell differentiation, C:focal adhesion, P:regulation of Golgi inheritance, P:toll-like receptor TLR1:TLR2 signaling pathway, C:late endosome, P:toll-like receptor 5 signaling pathway, P:peptidyl-tyrosine phosphorylation, P:toll-like receptor 2 signaling pathway, P:cell motility, P:regulation of vascular smooth muscle contraction, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 9 signaling pathway, P:cell cycle arrest, P:axon guidance, P:stress-activated MAPK cascade, P:insulin receptor signaling pathway, P:protein heterooligomerization, C:Golgi apparatus, C:nucleus, P:vesicle transport along microtubule, P:Ras protein signal transduction, C:plasma membrane, P:positive regulation of transcription elongation from RNA polymerase II promoter, F:ATP binding, F:protein serine/threonine kinase activity, P:Golgi inheritance, C:perikaryon, P:response to oxidative stress, P:fibroblast growth factor receptor signaling pathway, P:response to axon injury, C:dendrite cytoplasm, P:TRIF-dependent toll-like receptor signaling pathway, P:positive regulation of Ras GTPase activity, P:regulation of stress-activated MAPK cascade, P:labyrinthine layer development, P:epidermal growth factor receptor signaling pathway, P:regulation of early endosome to late endosome transport, P:Fc-epsilon receptor signaling pathway, C:mitochondrion, P:toll-like receptor 10 signaling pathway, P:keratinocyte differentiation, P:positive regulation of Ras protein signal transduction, P:MyD88-dependent toll-like receptor signaling pathway, P:cell proliferation, P:melanosome transport, P:neurotrophin TRK receptor signaling pathway, F:MAP kinase kinase activity, P:negative regulation of cell proliferation"
"960";"P36507";"MP2K2_HUMAN";"C:endoplasmic reticulum, F:protein serine/threonine kinase activator activity, F:protein serine/threonine kinase activity, P:positive regulation of cell motility, P:activation of MAPKK activity, P:axon guidance, C:early endosome, P:toll-like receptor TLR1:TLR2 signaling pathway, P:Ras protein signal transduction, P:toll-like receptor 9 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:toll-like receptor 10 signaling pathway, C:cytosol, C:late endosome, P:toll-like receptor 3 signaling pathway, P:Fc-epsilon receptor signaling pathway, P:insulin receptor signaling pathway, P:innate immune response, C:focal adhesion, C:Golgi apparatus, F:protein tyrosine kinase activity, P:toll-like receptor 4 signaling pathway, P:peptidyl-serine autophosphorylation, C:cell cortex, C:microtubule, C:extracellular region, P:toll-like receptor 2 signaling pathway, P:peptidyl-tyrosine phosphorylation, P:regulation of early endosome to late endosome transport, C:mitochondrion, P:neurotrophin TRK receptor signaling pathway, C:nucleus, P:stress-activated MAPK cascade, P:toll-like receptor 5 signaling pathway, F:MAP kinase kinase activity, C:cytoplasmic side of plasma membrane, P:ERK1 and ERK2 cascade, F:PDZ domain binding, P:fibroblast growth factor receptor signaling pathway, F:ATP binding, P:TRIF-dependent toll-like receptor signaling pathway, C:perinuclear region of cytoplasm, C:cell-cell junction, C:peroxisomal membrane, P:epidermal growth factor receptor signaling pathway, P:regulation of stress-activated MAPK cascade, P:toll-like receptor TLR6:TLR2 signaling pathway, P:regulation of Golgi inheritance"
