"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"997";997;"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";1;3;0,000176336791126784;NA;NA;1;1;NA;NA;1;2;NA;NA;0,000295521358062053;0,000590501151205723;"cytoplasm, extracellular vesicular exosome, extracellular region, spindle microtubule, spindle pole, growth cone, sarcomere, nucleoplasm, centrosome, plasma membrane, cytosol";6,94348007221219e-05
"1003";1003;"P62258";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";15;89;0,00336153750901463;13;13;14;14;23;22;21;23;NA;NA;NA;NA;"mitochondrion, cytoplasmic vesicle membrane, kinesin complex, melanosome, cytosol, extracellular vesicular exosome";0,00205989908808962
"1015";1015;"P62330";"P62330";"P62330";"ARF6_HUMAN";"ADP-ribosylation factor 6";"ARF6";2;7;0,000382169918223867;2;1;1;2;2;1;1;3;0,000600905609124195;0,000300980958824341;0,000276776860493546;0,000812166198735256;"endosome, recycling endosome membrane, filopodium membrane, membrane, Golgi apparatus, ruffle, cell cortex, midbody, plasma membrane, extracellular vesicular exosome, early endosome, cleavage furrow, endocytic vesicle";0,000162014535018284
"1017";1017;"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";15;54;0,00177795215715051;7;9;15;13;9;10;20;15;0,00161726988101607;0,00181512639641872;0,00331072799633428;0,002480770813806;"membrane, cytosol, polysomal ribosome, cytosolic large ribosomal subunit";0,00124982641299819
"1018";1018;"P62491";"P62491";"P62491";"RB11A_HUMAN";"Ras-related protein Rab-11A";"RAB11A";2;5;0,000486558923664646;1;1;1;2;1;1;1;2;0,000553232752508071;0,000558823635934468;0,000509637527213495;0,00091650699510055;"phagocytic vesicle, perinuclear region of cytoplasm, trans-Golgi network, phagocytic vesicle membrane, transport vesicle, extracellular vesicular exosome, recycling endosome, protein complex, recycling endosome membrane, mitochondrion, cleavage furrow, cytoplasmic vesicle membrane, plasma membrane, axon";0,000115724667870203
"1023";1023;"P62745";"P62745";"P62745";"RHOB_HUMAN";"Rho-related GTP-binding protein RhoB";"RHOB";1;3;0,000145460624812466;0;1;NA;1;0;2;NA;1;0;0,00053373359513741;NA;0,00024485530110293;"plasma membrane, endosome membrane, extracellular vesicular exosome, cytosol, cleavage furrow, late endosome membrane, nucleus";6,94348007221219e-05
"1027";1027;"P62820";"P62820-1";"P62820-1";"RAB1A_HUMAN";"Ras-related protein Rab-1A";"RAB1A";3;11;0,000722073786645457;2;2;3;3;2;3;3;3;NA;NA;NA;NA;"early endosome, extracellular vesicular exosome, cytosol, endoplasmic reticulum, melanosome, Golgi membrane";0,000254594269314447
"1030";1030;"P62834";"P62834";"P62834";"RAP1A_HUMAN";"Ras-related protein Rap-1A";"RAP1A";1;2;0,000237990777879446;1;1;0;0;1;1;0;0;0,000584502429823744;0,000590409319704677;0;0;"perinuclear region of cytoplasm, extracellular vesicular exosome, cytosol, guanyl-nucleotide exchange factor complex, late endosome, early endosome, plasma membrane, cell junction, cytoplasm";4,62898671480813e-05
"1037";1037;"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";2;6;0,00031406167629304;0;1;2;2;0;1;3;2;0;0,000284013894969047;0,0006993426020492;0,000517556891350899;"membrane, dendrite, cell body, heterotrimeric G-protein complex, photoreceptor inner segment, plasma membrane, lysosomal membrane, photoreceptor outer segment membrane, extracellular vesicular exosome, intracellular, photoreceptor disc membrane";0,000138869601444244
"1038";1038;"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";2;6;0,000358219965163445;1;1;2;2;1;1;2;2;0,000421758616029682;0,000284013894969047;0,000466228401366134;0,000776335337026348;"plasma membrane, protein complex, extracellular vesicular exosome, perinuclear region of cytoplasm, cell body, lysosomal membrane";0,000138869601444244
"1046";1046;"P62942";"P62942";"P62942";"FKB1A_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP1A";"FKBP1A";3;13;0,0010542110012734;1;2;3;3;2;3;4;4;0,000885172404012913;0,00134117672624272;0,00163084008708318;0,00162934576906764;"cytosol, axon, membrane, terminal cisterna, cytoplasm, axon terminus, sarcoplasmic reticulum membrane, Z disc";0,000300884136462528
"1047";1047;"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;14;0,00200067585394973;2;2;2;2;3;4;4;3;0,00257380899012985;0,00288868833344587;0,00263443398682668;0,0023688180796445;"endocytic vesicle membrane, endosome membrane, small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleoplasm, cytosol, plasma membrane";0,000324029070036569
"1048";1048;"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;8;0,00139332782685785;1;1;1;1;2;2;2;2;0,00209121980448051;0,00176029445319357;0,00160535821072251;0,00192466468971115;"endosome membrane, lysosomal membrane, ribosome, cytosolic large ribosomal subunit, cytosol, endocytic vesicle membrane, nucleoplasm, plasma membrane";0,000185159468592325
"1049";1049;"P62993";"P62993-1";"P62993-1";"GRB2_HUMAN";"Growth factor receptor-bound protein 2";"GRB2";7;17;0,000686115348577796;2;2;6;6;2;2;7;6;NA;NA;NA;NA;"cytoplasm, Grb2-EGFR complex, cytosol, endosome, COP9 signalosome, plasma membrane, Golgi apparatus, extracellular vesicular exosome, nucleus, vesicle membrane";0,000393463870758691
"1051";1051;"P63000";"P63000-1,P63000-2";"P63000-1,P63000-2";"RAC1_HUMAN";"Ras-related C3 botulinum toxin substrate 1";"RAC1";3;13;0,000392778614990573;2;2;3;2;3;3;4;3;NA;NA;NA;NA;"ruffle membrane, extrinsic component of plasma membrane, phagocytic cup, trans-Golgi network, melanosome, plasma membrane, extracellular vesicular exosome, membrane, cytosol, lamellipodium, Golgi membrane";0,000300884136462528
"1052";1052;"P63010";"P63010-1,P63010-2";"P63010-1,P63010-2";"AP2B1_HUMAN";"AP-2 complex subunit beta";"AP2B1";3;4;4,72265247482171e-05;0;0;2;2;0;0;2;2;NA;NA;NA;NA;"coated pit, clathrin-coated endocytic vesicle membrane, plasma membrane, cytosol, endocytic vesicle membrane, intracellular membrane-bounded organelle, clathrin adaptor complex, trans-Golgi network";9,25797342961626e-05
"1053";1053;"P63027";"P63027,Q15836";"P63027,Q15836";"VAMP2_HUMAN, VAMP3_HUMAN";"Vesicle-associated membrane protein 2, Vesicle-associated membrane protein 3";"VAMP2, VAMP3";1;2;8,10931539441077e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000203855010885398;0,000203668221133455;"clathrin-coated vesicle, membrane, synaptic vesicle membrane, clathrin-sculpted glutamate transport vesicle membrane, cell junction, endocytic vesicle membrane, SNARE complex, integral component of plasma membrane, plasma membrane, synaptic vesicle, secretory granule membrane, clathrin-sculpted monoamine transport vesicle membrane, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, neuron projection";4,62898671480813e-05
"1054";1054;"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";12;81;0,00342524594920927;9;9;10;10;18;20;22;21;0,00427801515723384;0,00465419470263766;0,00464788366599052;0,00439232740132332;"blood microparticle, mast cell granule, cytoplasm, nucleoplasm, extracellular space, protein complex, cytosol, perinuclear region of cytoplasm, extracellular vesicular exosome, postsynaptic density, cell leading edge, mitochondrion, cytoplasmic vesicle membrane, melanosome";0,00187473961949729
"1056";1056;"P63165";"P63165";"P63165";"SUMO1_HUMAN";"Small ubiquitin-related modifier 1";"SUMO1";1;1;8,67134715441944e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000435967151992534;NA;"synapse, PML body, nuclear speck, nuclear pore, cytoplasm, dendrite, nuclear membrane, nucleolus, nucleoplasm, nucleus";2,31449335740406e-05
"1057";1057;"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";3;9;0,000885646580153625;1;1;3;3;1;1;4;3;0,000537070896816824;0,000542498451064472;0,00197899695960656;0,00148288772240988;"mitotic spindle, cytosol, mitochondrion, nucleus, cytoplasmic dynein complex, plasma membrane, centrosome, cytoplasm, microtubule, kinetochore";0,000208304402166366
"1060";1060;"P63218";"P63218";"P63218";"GBG5_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5";"GNG5";4;9;0,00115915508284813;NA;3;2;4;NA;3;2;4;NA;0,00213010421226785;0,0012950788926837;0,00258778445675449;"heterotrimeric G-protein complex, extracellular vesicular exosome, plasma membrane";0,000208304402166366
"1062";1062;"P63241";"P63241-1,P63241-2";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";11;86;0,00244543251244439;10;10;11;11;17;21;23;25;NA;NA;NA;NA;"annulate lamellae, endoplasmic reticulum membrane, nucleus, nuclear pore, cytoplasm, cytosol";0,0019904642873675
"1065";1065;"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";8;45;0,00159237465926611;7;7;7;7;11;10;12;12;0,00231830867717668;0,00211111151353021;0,00198030582002958;0,00195521492288117;"nucleoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, histone pre-mRNA 3'end processing complex, U12-type spliceosomal complex, ribonucleoprotein complex, CRD-mediated mRNA stability complex, nucleus, extracellular vesicular exosome, nuclear membrane, cytoplasm";0,00104152201083183
"1066";1066;"P67812";"P67812";"P67812";"SC11A_HUMAN";"Signal peptidase complex catalytic subunit SEC11A";"SEC11A";4;14;0,000684987981918943;4;4;3;3;4;4;3;3;0,00106814100149044;0,00107893546692152;0,000737977916501329;0,000737301716728934;"integral component of membrane, endoplasmic reticulum membrane";0,000324029070036569
"1072";1072;"P68104";"P68104";"P68104";"EF1A1_HUMAN";"Elongation factor 1-alpha 1";"EEF1A1";8;134;0,00506161701657023;6;8;7;6;27;29;39;39;0,00517308547799754;0,00532987114584771;0,00752701534348409;0,00828427102064913;"nucleus, extracellular vesicular exosome, cytoplasm, plasma membrane, extracellular space, cytosol, eukaryotic translation elongation factor 1 complex";0,00310142109892145
"1076";1076;"P68400";"P68400-1";"P68400-1";"CSK21_HUMAN";"Casein kinase II subunit alpha";"CSNK2A1";7;22;0,000492780904785677;7;4;5;4;7;4;6;5;NA;NA;NA;NA;"nucleus, cytosol, plasma membrane, NuRD complex, Sin3 complex";0,000509188538628894
"1077";1077;"P68402";"P68402-1";"P68402-1";"PA1B2_HUMAN";"Platelet-activating factor acetylhydrolase IB subunit beta";"PAFAH1B2";4;15;0,000573672093403731;3;3;3;3;3;3;5;4;NA;NA;NA;NA;"plasma membrane, extracellular vesicular exosome, cytosol, cytoplasm, nucleolus";0,00034717400361061
"1079";1079;"P69849";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"NOMO1_HUMAN, NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 1, Nodal modulator 2, Nodal modulator 3";"NOMO1, NOMO2, NOMO3";5;10;1,75935327962307e-05;3;3;2;2;3;3;2;2;5,86734572218052e-05;5,92664019779927e-05;3,60332916131309e-05;3,60002747666337e-05;"integral component of membrane";0,000231449335740406
"1086";1086;"P78406";"P78406";"P78406";"RAE1L_HUMAN";"mRNA export factor";"RAE1";2;3;7,13972333638339e-05;1;NA;2;NA;1;NA;2;NA;0,000129889428849721;NA;0,000239308056256771;NA;"nuclear pore, nuclear envelope, cytoplasm, nucleolus, nucleus, nuclear outer membrane, cytoskeleton";6,94348007221219e-05
"1089";1089;"P80303";"P80303-1,P80303-2";"P80303-1,P80303-2";"NUCB2_HUMAN";"Nucleobindin-2";"NUCB2";6;25;0,000260656566248917;5;6;5;5;5;7;6;7;NA;NA;NA;NA;"plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, Golgi apparatus, extracellular vesicular exosome, nuclear outer membrane, extracellular space, cytosol";0,000578623339351016
"1092";1092;"P82970";"P82970";"P82970";"HMGN5_HUMAN";"High mobility group nucleosome-binding domain-containing protein 5";"HMGN5";6;22;0,00068325295663546;5;5;5;4;6;5;6;5;0,00101700659184462;0,000856070250793228;0,000936865581941403;0,000780005953277064;"chromatin, nucleolus, intracellular membrane-bounded organelle, nucleus, nucleoplasm";0,000509188538628894
"1093";1093;"P82979";"P82979";"P82979";"SARNP_HUMAN";"SAP domain-containing ribonucleoprotein";"SARNP";5;14;0,000583870708397575;3;4;4;3;3;4;4;3;0,000682847283095676;0,000919664040852153;0,000838717759071352;0,00062846193949752;"nuclear speck, transcription export complex, nucleus, intracellular membrane-bounded organelle";0,000324029070036569
"1096";1096;"P84085";"P84085";"P84085";"ARF5_HUMAN";"ADP-ribosylation factor 5";"ARF5";3;7;0,000699871775292562;2;2;1;2;2;2;1;2;0,00111531722905627;0,000907123167567806;0,000683593803169034;0,000868566629202983;"plasma membrane, perinuclear region of cytoplasm, Golgi apparatus";0,000162014535018284
"1098";1098;"P84095";"P84095";"P84095";"RHOG_HUMAN";"Rho-related GTP-binding protein RhoG";"RHOG";6;20;0,000978212705168712;3;2;5;6;3;2;6;9;0,000794937705605684;0,000537172877264756;0,00152154818595928;0,00216716170950001;"extracellular vesicular exosome, cytosol, plasma membrane";0,000462898671480813
"1105";1105;"P99999";"P99999";"P99999";"CYC_HUMAN";"Cytochrome c";"CYCS";4;12;0,00100092121439584;2;2;3;3;2;2;4;4;0,000910463044127568;0,000919664040852153;0,0016774355181427;0,00167589850532672;"respiratory chain, nucleus, mitochondrion, cytosol, mitochondrial inner membrane, mitochondrial intermembrane space, protein phosphatase type 2A complex";0,000277739202888488
"1106";1106;"Q00005";"Q00005-1,Q00005-2,Q00005-3,Q00005-4,Q00005-5";"Q00005-1,Q00005-2,Q00005-3,Q00005-4,Q00005-5";"2ABB_HUMAN";"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform";"PPP2R2B";1;1;5,53556879293412e-06;1;0;NA;0;1;0;NA;0;NA;NA;NA;NA;"protein phosphatase type 2A complex, mitochondrial outer membrane, cytoskeleton, mitochondrion";2,31449335740406e-05
"1107";1107;"Q00013";"Q00013-1,Q00013-2,Q00013-3";"Q00013-1,Q00013-2,Q00013-3";"EM55_HUMAN";"55 kDa erythrocyte membrane protein";"MPP1";2;5;3,1323535858239e-05;2;1;2;NA;2;1;2;NA;NA;NA;NA;NA;"intracellular, membrane, integral component of plasma membrane, stereocilium, cortical cytoskeleton";0,000115724667870203
"1109";1109;"Q00325";"Q00325-2";"Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";11;39;0,000943547967990557;9;8;8;8;10;10;10;9;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrion, integral component of plasma membrane, mitochondrial inner membrane";0,000902652409387585
"1110";1110;"Q00341";"Q00341";"Q00341";"VIGLN_HUMAN";"Vigilin";"HDLBP";4;5;3,45349393768282e-05;3;NA;NA;2;3;NA;NA;2;0,000113089849724047;NA;NA;6,93885422158145e-05;"high-density lipoprotein particle, plasma membrane, cytoplasm, nucleus";0,000115724667870203
"1112";1112;"Q00610";"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";55;226;0,000590842298945606;39;42;47;45;52;55;61;58;NA;NA;NA;NA;"clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane, cytosol, clathrin complex, clathrin coat of coated pit, mitochondrion, plasma membrane, clathrin-coated vesicle, clathrin coat, protein complex, trans-Golgi network membrane, melanosome, spindle, extracellular vesicular exosome";0,00523075498773318
"1113";1113;"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";9;32;0,0012511515179948;6;6;7;8;8;7;9;8;0,00170711820773919;0,00150882381702306;0,00176917027304113;0,0015711548487438;"nucleus, membrane";0,000740637874369301
"1114";1114;"Q00796";"Q00796";"Q00796";"DHSO_HUMAN";"Sorbitol dehydrogenase";"SORD";4;17;0,000417050505998268;2;2;3;4;3;3;5;6;0,000401674872409221;0,000405734135670068;0,000616704234611288;0,000739366987644141;"motile cilium, extracellular vesicular exosome, extracellular space, mitochondrial membrane, membrane";0,000393463870758691
"1124";1124;"Q01518";"Q01518-1";"Q01518-1";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";20;85;0,00156723190148823;18;18;17;17;21;21;22;21;NA;NA;NA;NA;"plasma membrane, extracellular vesicular exosome, cortical actin cytoskeleton";0,00196731935379345
"1125";1125;"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";3;7;0,000120919969194764;1;2;2;2;1;2;2;2;9,42787175871742e-05;0,000190462967040387;0,000173698944186375;0,000173539786054542;"nucleus, integral component of membrane, cytosol, apical plasma membrane, nucleolus, plasma membrane, extracellular vesicular exosome";0,000162014535018284
"1127";1127;"Q01844";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";4;16;5,34028086949002e-05;4;2;4;4;5;2;5;4;NA;NA;NA;NA;"plasma membrane, cytoplasm, nucleus";0,00037031893718465
"1129";1129;"Q02218";"Q02218-1,Q02218-2";"Q02218-1,Q02218-2";"ODO1_HUMAN";"2-oxoglutarate dehydrogenase, mitochondrial";"OGDH";4;10;4,28057704103794e-05;3;NA;2;3;3;NA;3;4;NA;NA;NA;NA;"mitochondrial membrane, mitochondrial matrix, mitochondrion, oxoglutarate dehydrogenase complex";0,000231449335740406
"1132";1132;"Q02750";"Q02750-1,Q02750-2";"Q02750-1,Q02750-2";"MP2K1_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 1";"MAP2K1";2;8;0,000144853420022299;1;1;2;2;1;1;4;2;NA;NA;NA;NA;"perinuclear region of cytoplasm, spindle pole body, focal adhesion, cytoplasm, cytosol, Golgi apparatus, plasma membrane, perikaryon, mitochondrion, nucleus, early endosome, dendrite cytoplasm, cell cortex, late endosome";0,000185159468592325
"1133";1133;"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";23;92;0,00175542827361362;19;21;17;17;24;25;21;22;0,00249931031721293;0,00262975828675044;0,00201456716639687;0,00210856511291107;"axonal growth cone, membrane, neuronal cell body, mitochondrion, microtubule, nucleus, cytosol, perinuclear region of cytoplasm, cytoplasm, extracellular vesicular exosome";0,00212933388881174
"1135";1135;"Q02978";"Q02978";"Q02978";"M2OM_HUMAN";"Mitochondrial 2-oxoglutarate/malate carrier protein";"SLC25A11";5;12;0,000334702953858483;5;3;NA;2;6;4;NA;2;0,000913362607962369;0,000615061938149529;NA;0,000280205960285518;"integral component of plasma membrane, mitochondrial inner membrane, mitochondrion";0,000277739202888488
"1141";1141;"Q04826";"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane";0
"1143";1143;"Q04917";"Q04917";"Q04917";"1433F_HUMAN";"14-3-3 protein eta";"YWHAH";8;23;0,00092888997685938;5;7;5;5;5;8;5;5;0,00113237370918455;0,00174943287688874;0,00101670480401853;0,00100715054406654;"cytosol, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome, intercalated disc, cytoplasm";0,000532333472202935
