"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc"
"1142";"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";5;15;0,000887641279658476;3;3;5;4;3;3;5;4;0,000968904928716838;0,000978696529960906;0,00148759061997453;0,00118898204769801;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome"
"1143";"Q04917";"Q04917";"Q04917";"1433F_HUMAN";"14-3-3 protein eta";"YWHAH";8;23;0,00092888997685938;5;7;5;5;5;8;5;5;0,00113237370918455;0,00174943287688874;0,00101670480401853;0,00100715054406654;"cytosol, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome, intercalated disc, cytoplasm"
"1144";"Q04941";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";2;4;0,000230475279630622;NA;1;NA;2;NA;2;NA;2;NA;NA;NA;NA;"plasma membrane, endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, membrane"
"1145";"Q05519";"Q05519-1,Q05519-2";"Q05519-1,Q05519-2";"SRS11_HUMAN";"Serine/arginine-rich splicing factor 11";"SRSF11";4;8;7,23806663302779e-05;NA;2;4;2;NA;2;4;2;NA;NA;NA;NA;"nucleus, nucleoplasm"
"1146";"Q05639";"Q05639";"Q05639";"EF1A2_HUMAN";"Elongation factor 1-alpha 2";"EEF1A2";1;1;3,76916775999395e-05;0;0;1;0;0;0;1;0;0;0;0,000192583545920676;0;"eukaryotic translation elongation factor 1 complex, neuronal cell body, nucleus"
"1147";"Q06124";"Q06124-1,Q06124-2";"Q06124-1,Q06124-2";"PTN11_HUMAN";"Tyrosine-protein phosphatase non-receptor type 11";"PTPN11";5;10;7,33505915072331e-05;NA;2;2;4;NA;3;2;5;NA;NA;NA;NA;"mitochondrion, cytoplasm, cytosol, nucleus, protein complex"
"1148";"Q06187";"Q06187";"Q06187";"BTK_HUMAN";"Tyrosine-protein kinase BTK";"BTK";12;31;0,000411987677397379;6;8;7;8;6;9;7;9;0,000435198571927441;0,000659394930656513;0,000467721967312173;0,000600805799519632;"nucleus, membrane raft, intracellular membrane-bounded organelle, cytosol, cytoplasm, mast cell granule, cytoplasmic vesicle, plasma membrane, perinuclear region of cytoplasm"
"1149";"Q06203";"Q06203";"Q06203";"PUR1_HUMAN";"Amidophosphoribosyltransferase";"PPAT";7;17;0,000287982651143872;4;6;3;4;4;6;3;4;0,00036982057885259;0,000560336891428294;0,000255508795074928;0,000340366234157264;"cytosol"
"1150";"Q06265";"Q06265-1,Q06265-2,Q06265-3,Q06265-4";"Q06265-1,Q06265-2,Q06265-3,Q06265-4";"EXOS9_HUMAN";"Exosome complex component RRP45";"EXOSC9";2;2;9,97501210246427e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"intermediate filament cytoskeleton, nucleolus, nuclear exosome (RNase complex), cytoplasm, nucleus, exosome (RNase complex), cytosol"
"1151";"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";15;65;0,00228624072565316;12;11;13;13;14;13;21;17;0,00268751139531631;0,0025207658951068;0,00371359971637014;0,00300349280322108;"cytosol, proteasome activator complex, nucleoplasm, extracellular vesicular exosome, proteasome complex, cytoplasm"
"1152";"Q06787";"Q06787-1,Q06787-2,Q06787-3,Q06787-4,Q06787-5,Q06787-6,Q06787-7,Q06787-8";"Q06787-1,Q06787-2,Q06787-3,Q06787-4,Q06787-5,Q06787-6,Q06787-7,Q06787-8";"FMR1_HUMAN";"Fragile X mental retardation protein 1";"FMR1";3;4;6,92884543193325e-06;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"synapse, nucleolus, dendritic shaft, dendritic spine, nucleoplasm, neuronal ribonucleoprotein granule, mRNA cap binding complex, cytoplasm, cytoplasmic stress granule"
"1153";"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";12;82;0,00409755964953573;11;11;10;10;19;19;23;21;0,00529159314835254;0,00537543226053819;0,00555185944675371;0,00523674774141704;"extracellular space, peroxisomal matrix, nucleus, extracellular vesicular exosome, melanosome, nuclear euchromatin, cytoplasm, nucleolus, cytosol, mitochondrial matrix"
"1154";"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";7;44;0,00204975886990638;6;6;6;6;9;11;11;13;0,0022882648316504;0,00282503182761765;0,00257638035033886;0,00304202321778055;"cytosol, cytoplasm, nucleolus, cytosolic large ribosomal subunit"
"1155";"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";6;37;0,00114910724525055;6;6;6;6;9;9;8;11;0,00152550988776694;0,00154092645142781;0,0012491541092552;0,00171601309720954;"cell surface, nucleolus, cytosol, cytoplasm, mitochondrion, nucleus, plasma membrane, membrane, mitochondrial matrix, extracellular space"
"1156";"Q07065";"Q07065";"Q07065";"CKAP4_HUMAN";"Cytoskeleton-associated protein 4";"CKAP4";3;6;8,72896407903352e-05;1;1;2;2;1;1;2;2;7,94008468715902e-05;8,02032593766413e-05;0,000146287981233375;0,000146153939418028;"membrane, lipid particle, endoplasmic reticulum membrane, plasma membrane, extracellular vesicular exosome, integral component of membrane, cytoskeleton, perinuclear region of cytoplasm"
"1157";"Q07666";"Q07666-1,Q07666-2";"Q07666-1,Q07666-2";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";7;31;0,000306433272465996;7;5;5;6;8;7;7;9;NA;NA;NA;NA;"cytoplasm, Grb2-Sos complex, membrane, nucleus"
"1158";"Q07812";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"BAX_HUMAN";"Apoptosis regulator BAX";"BAX";3;12;0,000136844697280682;3;3;3;3;3;3;3;3;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrial outer membrane, endoplasmic reticulum membrane, pore complex, cytosol, BAX complex, endoplasmic reticulum, nucleus, mitochondrion, Bcl-2 family protein complex, mitochondrial permeability transition pore complex"
"1159";"Q07866";"Q07866-1,Q07866-2,Q07866-3,Q07866-4,Q07866-5,Q07866-6,Q07866-7,Q07866-8,Q07866-9";"Q07866-1,Q07866-2,Q07866-3,Q07866-4,Q07866-5,Q07866-6,Q07866-7,Q07866-8,Q07866-9";"KLC1_HUMAN";"Kinesin light chain 1";"KLC1";1;2;3,39657189294692e-06;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;"ciliary rootlet, cytosol, cytoplasmic vesicle, axon, microtubule, kinesin complex"
"1160";"Q07955";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";12;41;0,00144790518413108;10;9;9;8;12;11;10;8;NA;NA;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, nuclear speck"
"1161";"Q07960";"Q07960";"Q07960";"RHG01_HUMAN";"Rho GTPase-activating protein 1";"ARHGAP1";4;5;9,97501210246427e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;0,00020060447540431;0,000300630996114987;"ruffle, plasma membrane, extracellular vesicular exosome, cytosol"
"1162";"Q08170";"Q08170";"Q08170";"SRSF4_HUMAN";"Serine/arginine-rich splicing factor 4";"SRSF4";2;8;0,00035457735327788;2;2;2;2;2;2;2;2;0,000483798682355236;0,000456108684228295;0,000534809907100153;0,000415582119235877;"nucleoplasm, nucleus, nuclear speck"
"1163";"Q08209";"Q08209-1,Q08209-2,Q08209-3";"Q08209-1,Q08209-2,Q08209-3";"PP2BA_HUMAN";"Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform";"PPP3CA";2;6;4,48269257886814e-05;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"membrane, Z disc, calcineurin complex, cytoplasm, nucleus, mitochondrion, cytosol, nucleoplasm"
"1164";"Q08211";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";30;100;0,000689611072910522;23;23;22;20;25;26;25;24;NA;NA;NA;NA;"CRD-mediated mRNA stability complex, cytosol, nucleus, nucleoplasm, nucleolus, ribonucleoprotein complex, cytoplasm, centrosome"
"1165";"Q08257";"Q08257-1,Q08257-2";"Q08257-1,Q08257-2";"QOR_HUMAN";"Quinone oxidoreductase";"CRYZ";2;2;2,66202450637192e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"intracellular membrane-bounded organelle, cytosol, Golgi apparatus, extracellular vesicular exosome, cytoplasm"
"1166";"Q08945";"Q08945";"Q08945";"SSRP1_HUMAN";"FACT complex subunit SSRP1";"SSRP1";4;10;0,000123526948180023;4;3;3;NA;4;3;3;NA;0,000269671705594907;0,000204297724166734;0,000186316004307106;NA;"nucleoplasm, nucleolus, nucleus, chromosome, cytoplasm"
"1167";"Q08J23";"Q08J23-1";"Q08J23-1";"NSUN2_HUMAN";"tRNA (cytosine(34)-C(5))-methyltransferase";"NSUN2";8;21;0,000239790447386227;3;6;5;5;3;8;5;5;NA;NA;NA;NA;"nucleolus, cytoplasm, nucleus, spindle"
"1168";"Q09028";"Q09028-1,Q09028-2,Q09028-3";"Q09028-1,Q09028-2,Q09028-3";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";3;16;0,000214153270208107;3;2;2;2;5;4;4;3;NA;NA;NA;NA;"nucleoplasm, nucleus, NURF complex, CAF-1 complex, NuRD complex, Sin3 complex, ESC/E(Z) complex"
"1169";"Q09161";"Q09161";"Q09161";"NCBP1_HUMAN";"Nuclear cap-binding protein subunit 1";"NCBP1";6;16;0,000177378443057491;4;5;2;2;5;6;3;2;0,000302527277320869;0,00036670148464358;0,000167212717789542;0,000111373001936269;"cytoplasm, mitochondrion, ribonucleoprotein complex, mRNA cap binding complex, nucleus, nucleoplasm, cytosol, nuclear cap binding complex, plasma membrane"
"1170";"Q09666";"Q09666-1";"Q09666-1";"AHNK_HUMAN";"Neuroblast differentiation-associated protein AHNAK";"AHNAK";9;24;3,56864949105479e-05;6;5;5;5;7;5;5;7;NA;NA;NA;NA;"lysosomal membrane, cytoplasm, sarcolemma, costamere, vesicle, plasma membrane, T-tubule, actin cytoskeleton, cell-cell contact zone, cytosol, extracellular vesicular exosome, nucleus"
"1171";"Q0VDD8";"Q0VDD8-4";"Q0VDD8-4";"DYH14_HUMAN";"Dynein heavy chain 14, axonemal";"DNAH14";2;2;4,99461683830261e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"cytoplasm, dynein complex, microtubule, cilium"
"1172";"Q0VDF9";"Q0VDF9";"Q0VDF9";"HSP7E_HUMAN";"Heat shock 70 kDa protein 14";"HSPA14";1;2;3,44128118898374e-05;1;1;NA;NA;1;1;NA;NA;9,39082707597197e-05;9,48572930152024e-05;NA;NA;"cytosol"
"1173";"Q10567";"Q10567-1,Q10567-2,Q10567-3";"Q10567-1,Q10567-2,Q10567-3";"AP1B1_HUMAN";"AP-1 complex subunit beta-1";"AP1B1";4;15;0,000116573376420125;3;2;3;3;4;2;5;4;NA;NA;NA;NA;"clathrin adaptor complex, clathrin-coated vesicle membrane, cytosol, cytoplasmic vesicle membrane, lysosomal membrane, Golgi membrane, trans-Golgi network membrane"
"1174";"Q10570";"Q10570";"Q10570";"CPSF1_HUMAN";"Cleavage and polyadenylation specificity factor subunit 1";"CPSF1";1;1;6,06934208313488e-06;1;NA;NA;NA;1;NA;NA;NA;3,31249548279261e-05;NA;NA;NA;"nucleoplasm, mRNA cleavage and polyadenylation specificity factor complex"
"1175";"Q10713";"Q10713";"Q10713";"MPPA_HUMAN";"Mitochondrial-processing peptidase subunit alpha";"PMPCA";3;10;0,000166820202399307;2;2;3;1;3;2;4;1;0,00027313891323827;0,000183932808170431;0,000335487103628541;8,3794925266336e-05;"mitochondrion, mitochondrial inner membrane, extracellular space, mitochondrial matrix"
"1176";"Q12765";"Q12765-1,Q12765-2";"Q12765-1,Q12765-2";"SCRN1_HUMAN";"Secernin-1";"SCRN1";2;7;7,40415753402722e-05;2;1;2;1;2;1;3;1;NA;NA;NA;NA;"nucleus, cytoplasm, nuclear membrane"
"1177";"Q12789";"Q12789-2,Q12789-3";"Q12789-2,Q12789-3";"TF3C1_HUMAN";"General transcription factor 3C polypeptide 1";"GTF3C1";1;4;8,30541548218457e-06;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"nucleolus, nucleus, nucleoplasm, ribonucleoprotein complex, transcription factor TFIIIC complex"
"1178";"Q12797";"Q12797-1,Q12797-2,Q12797-6,Q12797-7";"Q12797-1,Q12797-2,Q12797-6,Q12797-7";"ASPH_HUMAN";"Aspartyl/asparaginyl beta-hydroxylase";"ASPH";1;4;1,15541696912449e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"cortical endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, calcium channel complex, junctional sarcoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, integral component of endoplasmic reticulum membrane, sarcoplasmic reticulum membrane, sarcoplasmic reticulum lumen"
"1179";"Q12840";"Q12840";"Q12840";"KIF5A_HUMAN";"Kinesin heavy chain isoform 5A";"KIF5A";1;1;1,17396484488854e-05;1;0;0;0;1;0;0;0;5,95506351536927e-05;0;0;0;"microtubule, kinesin complex, perinuclear region of cytoplasm, membrane, cytosol"
"1180";"Q12873";"Q12873-1,Q12873-2";"Q12873-1,Q12873-2";"CHD3_HUMAN";"Chromodomain-helicase-DNA-binding protein 3";"CHD3";1;1;2,49151724704138e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"centrosome, intermediate filament cytoskeleton, cytoplasm, nucleolus, NuRD complex, nucleus"
"1181";"Q12874";"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";8;24;0,000419547814417419;8;6;3;4;9;6;4;5;0,000858670236228095;0,000578231881972911;0,000351558342125716;0,000439045267114036;"spliceosomal complex, nucleoplasm, nucleus, catalytic step 2 spliceosome, nuclear speck"
"1182";"Q12904";"Q12904-1,Q12904-2";"Q12904-1,Q12904-2";"AIMP1_HUMAN";"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1";"AIMP1";4;12;0,000168424242806993;2;3;2;3;2;3;3;4;NA;NA;NA;NA;"nucleus, endoplasmic reticulum, extracellular space, cell surface, transport vesicle, Golgi apparatus, aminoacyl-tRNA synthetase multienzyme complex, cytosol"
"1183";"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";10;56;0,00125756767962555;9;9;10;10;13;14;16;13;0,00159331032722324;0,00173321300006752;0,0018064690195383;0,00146641119216088;"ribonucleoprotein complex, nucleus, cytoplasm, nucleolus"
"1184";"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";19;60;0,000115630682706088;11;12;12;16;11;14;15;20;NA;NA;NA;NA;"nucleus, nucleolus, mitochondrion, cytoplasm, ribonucleoprotein complex"
"1185";"Q12907";"Q12907";"Q12907";"LMAN2_HUMAN";"Vesicular integral-membrane protein VIP36";"LMAN2";5;7;0,000172209057252094;NA;2;3;2;NA;2;3;2;NA;0,000271249225532236;0,00037106192992623;0,00024714795373498;"integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment, Golgi membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane"
"1186";"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";16;53;0,000662655911911935;11;12;12;11;13;14;14;12;0,000882657709683331;0,000969667151534174;0,000875649933121368;0,000757680498790511;"mitochondrion, nucleus, mitochondrial inner membrane, mitochondrial matrix"
"1187";"Q12972";"Q12972-1";"Q12972-1";"PP1R8_HUMAN";"Nuclear inhibitor of protein phosphatase 1";"PPP1R8";3;9;0,00022456565707599;1;1;3;3;1;1;4;3;NA;NA;NA;NA;"spliceosomal complex, nucleus, nuclear speck, cytoplasm"
"1188";"Q12974";"Q12974-1,Q12974-2,Q93096";"Q12974-1,Q12974-2,Q93096";"TP4A1_HUMAN, TP4A2_HUMAN";"Protein tyrosine phosphatase type IVA 1, Protein tyrosine phosphatase type IVA 2";"PTP4A1, PTP4A2";1;1;1,72742813135377e-05;1;NA;NA;NA;1;NA;NA;NA;0,000276296588535823;NA;NA;NA;"early endosome, cytoplasm, plasma membrane"
"1189";"Q12996";"Q12996-1";"Q12996-1";"CSTF3_HUMAN";"Cleavage stimulation factor subunit 3";"CSTF3";1;1;1,22148683765183e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleoplasm, nucleus"
"1190";"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";10;34;0,000907847747813303;7;7;8;8;8;9;8;9;0,0011658368247975;0,00132482091250806;0,00107396786222551;0,00120710677403487;"extracellular vesicular exosome, mitochondrion, peroxisome"
"1191";"Q13043";"Q13043-1";"Q13043-1";"STK4_HUMAN";"Serine/threonine-protein kinase 4";"STK4";3;9;0,00016185327645518;2;2;3;2;2;2;3;2;NA;NA;NA;NA;"cytosol, cytoplasm, nucleus"
"1192";"Q13085";"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";2;2;1,86659433630938e-06;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"mitochondrion, cytosol"
"1193";"Q13094";"Q13094";"Q13094";"LCP2_HUMAN";"Lymphocyte cytosolic protein 2";"LCP2";6;16;0,000262906135113355;3;3;3;3;5;4;4;3;0,000448398778768268;0,000362344181198785;0,000330451649915542;0,000247611645955871;"cytosol"
"1194";"Q13126";"Q13126-1,Q13126-2,Q13126-3,Q13126-4";"Q13126-1,Q13126-2,Q13126-3,Q13126-4";"MTAP_HUMAN";"S-methyl-5'-thioadenosine phosphorylase";"MTAP";9;21;0,000162472856135368;5;7;4;5;5;7;4;5;NA;NA;NA;NA;"cytoplasm, cytosol, extracellular vesicular exosome, nucleus"
"1195";"Q13144";"Q13144";"Q13144";"EI2BE_HUMAN";"Translation initiation factor eIF-2B subunit epsilon";"EIF2B5";3;4;4,85884084658176e-05;2;NA;2;NA;2;NA;2;NA;0,000132591705455471;NA;0,000122143362971556;NA;"cytosol, nucleus, eukaryotic translation initiation factor 2B complex, cytoplasm"
"1196";"Q13148";"Q13148-1,Q13148-2";"Q13148-1,Q13148-2";"TADBP_HUMAN";"TAR DNA-binding protein 43";"TARDBP";3;10;0,000105773679057532;3;3;2;2;3;3;2;2;NA;NA;NA;NA;"nucleus"
"1197";"Q13151";"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";4;18;0,00053116046464634;4;3;4;3;5;5;4;4;0,000811580787285844;0,000806448362454641;0,000598865868043661;0,000587632900319478;"nucleus, nucleoplasm, ribonucleoprotein complex"
"1198";"Q13155";"Q13155";"Q13155";"AIMP2_HUMAN";"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2";"AIMP2";5;15;0,000410534091842045;4;4;3;3;4;5;3;3;0,000597491372708716;0,000754411908511532;0,000412806397042931;0,000412428147795247;"nucleus, cytosol"
"1199";"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";8;45;0,00160315489274402;8;8;7;6;13;12;10;10;0,00257957529914833;0,00241383074643376;0,00172329630134587;0,00178043020593274;"extracellular vesicular exosome, extracellular space, mitochondrion"
"1200";"Q13177";"Q13177";"Q13177";"PAK2_HUMAN";"Serine/threonine-protein kinase PAK 2";"PAK2";12;32;0,000534843397005412;7;5;11;6;8;6;12;6;0,000729760455216753;0,000552851474939749;0,00100838203857815;0,000503729035475111;"cytoplasm, cytosol, perinuclear region of cytoplasm, plasma membrane, nucleus"
"1201";"Q13185";"Q13185";"Q13185";"CBX3_HUMAN";"Chromobox protein homolog 3";"CBX3";5;9;0,000430724293080178;5;4;NA;NA;5;4;NA;NA;0,00130599207149446;0,00105535217802706;NA;NA;"condensed chromosome, centromeric region, nuclear euchromatin, chromatin, nuclear heterochromatin, nuclear envelope, nucleus, nuclear inner membrane, nuclear centromeric heterochromatin, spindle"
"1202";"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";24;62;0,00059801735551734;13;13;16;14;13;14;19;16;0,000684351352001173;0,000744441707077459;0,000921388727614177;0,000775195343873593;"proteasome regulatory particle, extracellular vesicular exosome, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm"
"1203";"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";2;2;7,92584672032908e-05;2;NA;NA;NA;2;NA;NA;NA;0,000432572939517623;NA;NA;NA;"nucleolus, nucleus, nucleoplasm"
"1204";"Q13247";"Q13247-1,Q13247-3";"Q13247-1,Q13247-3";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";1;2;6,36486964096194e-05;0;1;0;1;0;1;0;1;NA;NA;NA;NA;"nucleus, nuclear speck, nucleoplasm"
"1205";"Q13263";"Q13263-1";"Q13263-1";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";15;74;0,000776163456672226;14;14;14;14;17;17;19;21;NA;NA;NA;NA;"nucleus, nuclear euchromatin, nuclear heterochromatin, nucleoplasm"
"1206";"Q13283";"Q13283";"Q13283";"G3BP1_HUMAN";"Ras GTPase-activating protein-binding protein 1";"G3BP1";12;44;0,00084119895608264;8;8;11;9;10;10;12;12;0,00111121428400763;0,00103610219194717;0,00113388881591191;0,00113284984802128;"plasma membrane, cytosol, cytoplasm, cytoplasmic stress granule, nucleus"
"1207";"Q13310";"Q13310-1,Q13310-2,Q13310-3";"Q13310-1,Q13310-2,Q13310-3";"PABP4_HUMAN";"Polyadenylate-binding protein 4";"PABPC4";7;15;9,03762447643467e-05;2;3;4;4;2;3;6;4;NA;NA;NA;NA;"cytoplasm, cytoplasmic stress granule, nucleus, ribonucleoprotein complex"
"1208";"Q13330";"Q13330-1,Q13330-2,Q13330-3";"Q13330-1,Q13330-2,Q13330-3";"MTA1_HUMAN";"Metastasis-associated protein MTA1";"MTA1";1;1;4,08301194683619e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"intracellular membrane-bounded organelle, endoplasmic reticulum, NuRD complex, cytoplasm, nucleus"
"1209";"Q13347";"Q13347";"Q13347";"EIF3I_HUMAN";"Eukaryotic translation initiation factor 3 subunit I";"EIF3I";8;36;0,000970123638568279;5;7;5;6;7;12;8;9;0,00102952359605194;0,00178273337149802;0,00108388141172298;0,00121824929810288;"eukaryotic 43S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, extracellular vesicular exosome"
"1210";"Q13404";"Q13404-2,Q13404-7";"Q13404-2,Q13404-7";"UB2V1_HUMAN";"Ubiquitin-conjugating enzyme E2 variant 1";"UBE2V1";1;1;5,62687190632584e-05;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, cytoplasm, nucleus, UBC13-UEV1A complex, cytosol, ubiquitin ligase complex, ubiquitin conjugating enzyme complex"
"1211";"Q13405";"Q13405";"Q13405";"RM49_HUMAN";"39S ribosomal protein L49, mitochondrial";"MRPL49";1;2;0,000105518802722453;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000265257122597867;0,000265014070872448;"mitochondrial ribosome"
"1212";"Q13409";"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"DC1I2_HUMAN";"Cytoplasmic dynein 1 intermediate chain 2";"DYNC1I2";7;22;6,0400418110094e-05;5;5;6;4;5;6;6;5;NA;NA;NA;NA;"microtubule, centrosome, cytoplasmic dynein complex, vesicle, cytosol, cytoplasm"
"1213";"Q13418";"Q13418";"Q13418";"ILK_HUMAN";"Integrin-linked protein kinase";"ILK";2;2;3,87524806458568e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,00019483487766038;NA;"terminal bouton, plasma membrane, focal adhesion, neuronal cell body, dendritic shaft, sarcomere, costamere, cytoplasm, cell junction, cell-cell junction, lamellipodium, protein complex, cytosol, nucleus"
