"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1035";1035;"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";3;12;0,00152314097842846;3;3;2;2;4;4;2;2;0,00277097448212738;0,00279897751563699;0,00127630963336945;0,00127514016709642;"small ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit";0,000277739202888488
"1037";1037;"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";2;6;0,00031406167629304;0;1;2;2;0;1;3;2;0;0,000284013894969047;0,0006993426020492;0,000517556891350899;"membrane, dendrite, cell body, heterotrimeric G-protein complex, photoreceptor inner segment, plasma membrane, lysosomal membrane, photoreceptor outer segment membrane, extracellular vesicular exosome, intracellular, photoreceptor disc membrane";0,000138869601444244
"1038";1038;"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";2;6;0,000358219965163445;1;1;2;2;1;1;2;2;0,000421758616029682;0,000284013894969047;0,000466228401366134;0,000776335337026348;"plasma membrane, protein complex, extracellular vesicular exosome, perinuclear region of cytoplasm, cell body, lysosomal membrane";0,000138869601444244
"1039";1039;"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";7;28;0,0023568602508314;7;5;6;5;9;6;7;6;0,00405255018011129;0,00287894830179804;0,00292390934190092;0,00258215883837024;"cytosolic large ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol";0,000648058140073138
"1040";1040;"P62899";"P62899-1";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";5;16;0,00112103176012334;4;4;4;4;4;4;4;4;NA;NA;NA;NA;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome";0,00037031893718465
"1041";1041;"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";9;40;0,00161438905547717;7;6;7;7;9;8;12;11;0,00198245985414874;0,00177999491777836;0,00243498704246521;0,00223002623692668;"mitochondrion, cytoplasm, cytosolic large ribosomal subunit, cytosol, nucleolus, extracellular vesicular exosome";0,000925797342961626
"1043";1043;"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";2;8;0,00019681035114525;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus";0,000185159468592325
"1045";1045;"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";11;107;0,00580030939715657;8;9;10;10;19;24;31;33;0,00585927023559516;0,00724235432171071;0,00827280698720378;0,00879846715296528;"extracellular region, nucleus, extracellular vesicular exosome, cytosol";0,00247650789242235
"1047";1047;"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;14;0,00200067585394973;2;2;2;2;3;4;4;3;0,00257380899012985;0,00288868833344587;0,00263443398682668;0,0023688180796445;"endocytic vesicle membrane, endosome membrane, small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleoplasm, cytosol, plasma membrane";0,000324029070036569
"1048";1048;"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;8;0,00139332782685785;1;1;1;1;2;2;2;2;0,00209121980448051;0,00176029445319357;0,00160535821072251;0,00192466468971115;"endosome membrane, lysosomal membrane, ribosome, cytosolic large ribosomal subunit, cytosol, endocytic vesicle membrane, nucleoplasm, plasma membrane";0,000185159468592325
"1049";1049;"P62993";"P62993-1";"P62993-1";"GRB2_HUMAN";"Growth factor receptor-bound protein 2";"GRB2";7;17;0,000686115348577796;2;2;6;6;2;2;7;6;NA;NA;NA;NA;"cytoplasm, Grb2-EGFR complex, cytosol, endosome, COP9 signalosome, plasma membrane, Golgi apparatus, extracellular vesicular exosome, nucleus, vesicle membrane";0,000393463870758691
"1051";1051;"P63000";"P63000-1,P63000-2";"P63000-1,P63000-2";"RAC1_HUMAN";"Ras-related C3 botulinum toxin substrate 1";"RAC1";3;13;0,000392778614990573;2;2;3;2;3;3;4;3;NA;NA;NA;NA;"ruffle membrane, extrinsic component of plasma membrane, phagocytic cup, trans-Golgi network, melanosome, plasma membrane, extracellular vesicular exosome, membrane, cytosol, lamellipodium, Golgi membrane";0,000300884136462528
"1052";1052;"P63010";"P63010-1,P63010-2";"P63010-1,P63010-2";"AP2B1_HUMAN";"AP-2 complex subunit beta";"AP2B1";3;4;4,72265247482171e-05;0;0;2;2;0;0;2;2;NA;NA;NA;NA;"coated pit, clathrin-coated endocytic vesicle membrane, plasma membrane, cytosol, endocytic vesicle membrane, intracellular membrane-bounded organelle, clathrin adaptor complex, trans-Golgi network";9,25797342961626e-05
"1053";1053;"P63027";"P63027,Q15836";"P63027,Q15836";"VAMP2_HUMAN, VAMP3_HUMAN";"Vesicle-associated membrane protein 2, Vesicle-associated membrane protein 3";"VAMP2, VAMP3";1;2;8,10931539441077e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000203855010885398;0,000203668221133455;"clathrin-coated vesicle, membrane, synaptic vesicle membrane, clathrin-sculpted glutamate transport vesicle membrane, cell junction, endocytic vesicle membrane, SNARE complex, integral component of plasma membrane, plasma membrane, synaptic vesicle, secretory granule membrane, clathrin-sculpted monoamine transport vesicle membrane, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, neuron projection";4,62898671480813e-05
"1054";1054;"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";12;81;0,00342524594920927;9;9;10;10;18;20;22;21;0,00427801515723384;0,00465419470263766;0,00464788366599052;0,00439232740132332;"blood microparticle, mast cell granule, cytoplasm, nucleoplasm, extracellular space, protein complex, cytosol, perinuclear region of cytoplasm, extracellular vesicular exosome, postsynaptic density, cell leading edge, mitochondrion, cytoplasmic vesicle membrane, melanosome";0,00187473961949729
"1057";1057;"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";3;9;0,000885646580153625;1;1;3;3;1;1;4;3;0,000537070896816824;0,000542498451064472;0,00197899695960656;0,00148288772240988;"mitotic spindle, cytosol, mitochondrion, nucleus, cytoplasmic dynein complex, plasma membrane, centrosome, cytoplasm, microtubule, kinetochore";0,000208304402166366
"1060";1060;"P63218";"P63218";"P63218";"GBG5_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5";"GNG5";4;9;0,00115915508284813;NA;3;2;4;NA;3;2;4;NA;0,00213010421226785;0,0012950788926837;0,00258778445675449;"heterotrimeric G-protein complex, extracellular vesicular exosome, plasma membrane";0,000208304402166366
"1063";1063;"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";18;77;0,00212735226561262;18;15;13;13;21;19;19;18;0,00316651579227332;0,00289389552287073;0,00263918285386017;0,00249798751976932;"phagocytic cup, neuronal cell body, small ribosomal subunit, perinuclear region of cytoplasm, cytoskeleton, midbody, cytoplasm, nucleus, dendrite, cytosol, mitochondrion, perikaryon, extracellular vesicular exosome";0,00178215988520113
"1065";1065;"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";8;45;0,00159237465926611;7;7;7;7;11;10;12;12;0,00231830867717668;0,00211111151353021;0,00198030582002958;0,00195521492288117;"nucleoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, histone pre-mRNA 3'end processing complex, U12-type spliceosomal complex, ribonucleoprotein complex, CRD-mediated mRNA stability complex, nucleus, extracellular vesicular exosome, nuclear membrane, cytoplasm";0,00104152201083183
"1067";1067;"P67870";"P67870";"P67870";"CSK2B_HUMAN";"Casein kinase II subunit beta";"CSNK2B";3;13;0,000529557154128033;2;3;3;2;3;5;3;2;0,000666967113721358;0,00112284563127298;0,000614409521180176;0,000409231030370478;"extracellular vesicular exosome, protein kinase CK2 complex, cytosol, cytoplasm, nucleus";0,000300884136462528
"1068";1068;"P67936";"P67936-1";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";3;15;0,00127472703124486;3;3;3;3;3;4;4;4;NA;NA;NA;NA;"muscle thin filament tropomyosin, stress fiber, extracellular vesicular exosome, podosome, cytoskeleton, cytosol, cortical cytoskeleton, filamentous actin";0,00034717400361061
"1069";1069;"P67936";"P67936-2";"P67936-2";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"muscle thin filament tropomyosin, stress fiber, extracellular vesicular exosome, podosome, cytoskeleton, cytosol, cortical cytoskeleton, filamentous actin";0
"1070";1070;"P68032";"P68032,P68133";"P68032,P68133";"ACTC_HUMAN, ACTS_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle";"ACTA1, ACTC1";2;57;0,00120382350583403;2;2;2;2;12;16;16;13;0,0014541216273394;0,001956933218824;0,00163627346522699;0,00133432066957355;"cytoplasm, actin filament, blood microparticle, sarcomere, actomyosin, actin portion, extracellular vesicular exosome, I band, cytosol, extracellular space";0,00131926121372032
"1072";1072;"P68104";"P68104";"P68104";"EF1A1_HUMAN";"Elongation factor 1-alpha 1";"EEF1A1";8;134;0,00506161701657023;6;8;7;6;27;29;39;39;0,00517308547799754;0,00532987114584771;0,00752701534348409;0,00828427102064913;"nucleus, extracellular vesicular exosome, cytoplasm, plasma membrane, extracellular space, cytosol, eukaryotic translation elongation factor 1 complex";0,00310142109892145
"1074";1074;"P68366";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";2;7;0,00298668982160218;1;2;2;2;1;2;2;2;0,00362762619144578;0,00380798391915345;0,00422635120782048;0,0039278871218595;"extracellular region, extracellular vesicular exosome, cytosol, microtubule";0,000162014535018284
"1075";1075;"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;4;0,00064257699214007;1;1;1;1;1;1;1;1;0,000939426510348761;0,000841670390989733;0,000699582921421524;0,00121455565835476;"microtubule, cytosol, nucleus, extracellular vesicular exosome, cytoskeleton";9,25797342961626e-05
"1076";1076;"P68400";"P68400-1";"P68400-1";"CSK21_HUMAN";"Casein kinase II subunit alpha";"CSNK2A1";7;22;0,000492780904785677;7;4;5;4;7;4;6;5;NA;NA;NA;NA;"nucleus, cytosol, plasma membrane, NuRD complex, Sin3 complex";0,000509188538628894
"1077";1077;"P68402";"P68402-1";"P68402-1";"PA1B2_HUMAN";"Platelet-activating factor acetylhydrolase IB subunit beta";"PAFAH1B2";4;15;0,000573672093403731;3;3;3;3;3;3;5;4;NA;NA;NA;NA;"plasma membrane, extracellular vesicular exosome, cytosol, cytoplasm, nucleolus";0,00034717400361061
"1078";1078;"P68431";"P68431";"P68431";"H31_HUMAN";"Histone H3.1";"HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A";1;5;0,000933763816738769;1;1;0;1;2;2;0;1;0,00246025859350648;0,00165674772065278;0;0,000727814378462201;"nucleosome, extracellular vesicular exosome, extracellular region, nucleoplasm";0,000115724667870203
"1080";1080;"P69905";"P69905";"P69905";"HBA_HUMAN";"Hemoglobin subunit alpha";"HBA2,HBA1";3;8;0,000493411866251472;3;3;NA;2;3;3;NA;2;0,0010098445735922;0,0010200499044663;NA;0,000619610362884879;"cytosol, extracellular vesicular exosome, endocytic vesicle lumen, hemoglobin complex, haptoglobin-hemoglobin complex, blood microparticle, cytosolic small ribosomal subunit, extracellular region";0,000185159468592325
"1085";1085;"P78371";"P78371-1,P78371-2";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";29;114;0,00093310178631762;22;26;21;22;28;33;26;27;NA;NA;NA;NA;"zona pellucida receptor complex, cell body, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule";0,00263852242744063
"1087";1087;"P78417";"P78417";"P78417";"GSTO1_HUMAN";"Glutathione S-transferase omega-1";"GSTO1";10;35;0,00127191751829347;8;9;8;8;8;10;9;8;0,00158669908105219;0,00200341751637917;0,00164437402971458;0,00146032649841747;"cytosol, extracellular vesicular exosome, cytoplasm";0,000810072675091422
"1089";1089;"P80303";"P80303-1,P80303-2";"P80303-1,P80303-2";"NUCB2_HUMAN";"Nucleobindin-2";"NUCB2";6;25;0,000260656566248917;5;6;5;5;5;7;6;7;NA;NA;NA;NA;"plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, Golgi apparatus, extracellular vesicular exosome, nuclear outer membrane, extracellular space, cytosol";0,000578623339351016
"1094";1094;"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";7;23;0,00128302798979085;5;7;5;5;5;7;5;6;0,00152227101327062;0,00215271678352335;0,00140231472456197;0,00168123576171311;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome";0,000532333472202935
"1096";1096;"P84085";"P84085";"P84085";"ARF5_HUMAN";"ADP-ribosylation factor 5";"ARF5";3;7;0,000699871775292562;2;2;1;2;2;2;1;2;0,00111531722905627;0,000907123167567806;0,000683593803169034;0,000868566629202983;"plasma membrane, perinuclear region of cytoplasm, Golgi apparatus";0,000162014535018284
"1098";1098;"P84095";"P84095";"P84095";"RHOG_HUMAN";"Rho-related GTP-binding protein RhoG";"RHOG";6;20;0,000978212705168712;3;2;5;6;3;2;6;9;0,000794937705605684;0,000537172877264756;0,00152154818595928;0,00216716170950001;"extracellular vesicular exosome, cytosol, plasma membrane";0,000462898671480813
"1101";1101;"P84243";"P84243";"P84243";"H33_HUMAN";"Histone H3.3";"H3F3A,H3F3B";1;2;0,000373505526695508;0;0;0;1;0;0;0;2;0;0;0;0,0014556287569244;"nucleoplasm, extracellular region, nucleosome, extracellular vesicular exosome";4,62898671480813e-05
"1107";1107;"Q00013";"Q00013-1,Q00013-2,Q00013-3";"Q00013-1,Q00013-2,Q00013-3";"EM55_HUMAN";"55 kDa erythrocyte membrane protein";"MPP1";2;5;3,1323535858239e-05;2;1;2;NA;2;1;2;NA;NA;NA;NA;NA;"intracellular, membrane, integral component of plasma membrane, stereocilium, cortical cytoskeleton";0,000115724667870203
"1109";1109;"Q00325";"Q00325-2";"Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";11;39;0,000943547967990557;9;8;8;8;10;10;10;9;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrion, integral component of plasma membrane, mitochondrial inner membrane";0,000902652409387585
"1110";1110;"Q00341";"Q00341";"Q00341";"VIGLN_HUMAN";"Vigilin";"HDLBP";4;5;3,45349393768282e-05;3;NA;NA;2;3;NA;NA;2;0,000113089849724047;NA;NA;6,93885422158145e-05;"high-density lipoprotein particle, plasma membrane, cytoplasm, nucleus";0,000115724667870203
"1112";1112;"Q00610";"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";55;226;0,000590842298945606;39;42;47;45;52;55;61;58;NA;NA;NA;NA;"clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane, cytosol, clathrin complex, clathrin coat of coated pit, mitochondrion, plasma membrane, clathrin-coated vesicle, clathrin coat, protein complex, trans-Golgi network membrane, melanosome, spindle, extracellular vesicular exosome";0,00523075498773318
"1114";1114;"Q00796";"Q00796";"Q00796";"DHSO_HUMAN";"Sorbitol dehydrogenase";"SORD";4;17;0,000417050505998268;2;2;3;4;3;3;5;6;0,000401674872409221;0,000405734135670068;0,000616704234611288;0,000739366987644141;"motile cilium, extracellular vesicular exosome, extracellular space, mitochondrial membrane, membrane";0,000393463870758691
"1115";1115;"Q00839";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";29;115;0,00124716921754511;25;24;18;22;33;32;23;27;NA;NA;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm, cell surface, CRD-mediated mRNA stability complex";0,00266166736101467
"1117";1117;"Q01082";"Q01082-1";"Q01082-1";"SPTB2_HUMAN";"Spectrin beta chain, non-erythrocytic 1";"SPTBN1";26;53;0,000199079576529031;16;12;12;12;16;13;12;12;NA;NA;NA;NA;"M band, nucleolus, protein complex, axolemma, extracellular vesicular exosome, cytoplasm, cytosol, spectrin, cuticular plate, spectrin-associated cytoskeleton";0,00122668147942415
"1123";1123;"Q01469";"Q01469";"Q01469";"FABP5_HUMAN";"Fatty acid-binding protein, epidermal";"FABP5";10;57;0,00369784781985131;8;8;10;10;13;11;14;19;0,00460289650086715;0,00393411839697866;0,00456635224383291;0,00619151392245705;"cytoplasm, extracellular vesicular exosome";0,00131926121372032
"1124";1124;"Q01518";"Q01518-1";"Q01518-1";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";20;85;0,00156723190148823;18;18;17;17;21;21;22;21;NA;NA;NA;NA;"plasma membrane, extracellular vesicular exosome, cortical actin cytoskeleton";0,00196731935379345
"1125";1125;"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";3;7;0,000120919969194764;1;2;2;2;1;2;2;2;9,42787175871742e-05;0,000190462967040387;0,000173698944186375;0,000173539786054542;"nucleus, integral component of membrane, cytosol, apical plasma membrane, nucleolus, plasma membrane, extracellular vesicular exosome";0,000162014535018284
"1126";1126;"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";17;52;0,000615061880694925;12;10;13;13;12;10;15;15;0,000790151856153568;0,00064663877872417;0,000873664332365991;0,000897802770710743;"6-phosphofructokinase complex, cytosol, extracellular vesicular exosome";0,00120353654585011
"1127";1127;"Q01844";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";4;16;5,34028086949002e-05;4;2;4;4;5;2;5;4;NA;NA;NA;NA;"plasma membrane, cytoplasm, nucleus";0,00037031893718465
"1132";1132;"Q02750";"Q02750-1,Q02750-2";"Q02750-1,Q02750-2";"MP2K1_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 1";"MAP2K1";2;8;0,000144853420022299;1;1;2;2;1;1;4;2;NA;NA;NA;NA;"perinuclear region of cytoplasm, spindle pole body, focal adhesion, cytoplasm, cytosol, Golgi apparatus, plasma membrane, perikaryon, mitochondrion, nucleus, early endosome, dendrite cytoplasm, cell cortex, late endosome";0,000185159468592325
"1133";1133;"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";23;92;0,00175542827361362;19;21;17;17;24;25;21;22;0,00249931031721293;0,00262975828675044;0,00201456716639687;0,00210856511291107;"axonal growth cone, membrane, neuronal cell body, mitochondrion, microtubule, nucleus, cytosol, perinuclear region of cytoplasm, cytoplasm, extracellular vesicular exosome";0,00212933388881174
"1135";1135;"Q02978";"Q02978";"Q02978";"M2OM_HUMAN";"Mitochondrial 2-oxoglutarate/malate carrier protein";"SLC25A11";5;12;0,000334702953858483;5;3;NA;2;6;4;NA;2;0,000913362607962369;0,000615061938149529;NA;0,000280205960285518;"integral component of plasma membrane, mitochondrial inner membrane, mitochondrion";0,000277739202888488
"1138";1138;"Q04446";"Q04446";"Q04446";"GLGB_HUMAN";"1,4-alpha-glucan-branching enzyme";"GBE1";18;56;0,000698648710903081;14;12;14;13;14;13;15;14;0,000953262588936983;0,000894117817495149;0,000940869281009529;0,000877340029497962;"cytosol, extracellular vesicular exosome";0,00129611628014628
