"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838-1.id.csv";"peptide.count.P5838-2.id.csv";"peptide.count.P5839-1.id.csv";"peptide.count.P5839-2.id.csv";"spectra.count.P5838-1.id.csv";"spectra.count.P5838-2.id.csv";"spectra.count.P5839-1.id.csv";"spectra.count.P5839-2.id.csv";"dNSAF.P5838-1.id.csv";"dNSAF.P5838-2.id.csv";"dNSAF.P5839-1.id.csv";"dNSAF.P5839-2.id.csv"
"P12081";"P12081";"P12081";"SYHC_HUMAN";"Histidine--tRNA ligase, cytoplasmic";"HARS";2;4;0,00013765124755935;0;1;1;2;0;1;1;2;NA;0,000189714586030405;0,000129762325200135;0,000345715801688223
"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";4;16;0,00073440641098496;3;4;3;2;3;7;3;3;0,000769921768859554;0,00180432866465235;0,000725370606152313;0,000637741243302181
"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";2;6;8,99800749242838e-05;2;2;2;NA;2;2;2;NA;0,000163696266495539;0,000165350555290199;0,000150796857367281;NA
"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";2;3;6,50351036581458e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000108991787998134;0,000217783840419933
"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";2;5;0,000342111743201704;1;NA;2;2;1;NA;2;2;0,000373432107942948;NA;0,000688010661738218;0,000687380246325412
"P13995";"P13995";"P13995";"MTDC_HUMAN";"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial";"MTHFD2";2;2;5,00460607197922e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000251615327721405;NA
"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;16;0,00121851278274277;2;2;2;2;3;3;6;4;0,00124693851695732;0,00125953988203664;0,00229735734006501;0,0015301682005157
"P14209-1";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;3;0,000142022604745356;1;2;NA;NA;1;2;NA;NA;NA;NA;NA;NA
"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";2;2;2,07291375762453e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000114277780224232;NA;NA
"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"P15927-[1-3]";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";2;2;2,1624841051762e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA
"P15954";"P15954";"P15954";"COX7C_HUMAN";"Cytochrome c oxidase subunit 7C, mitochondrial";"COX7C";2;2;0,000278033670665512;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,00139786293178559;NA
"P16219";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";2;5;0,000106287143518976;1;1;2;1;1;1;2;1;0,000116017742273537;0,000117190199380432;0,000213750885200223;0,000106777513992297
"P17568";"P17568";"P17568";"NDUB7_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7";"NDUFB7";2;2;0,000127854899649104;NA;2;NA;NA;NA;2;NA;NA;NA;0,000704852002112964;NA;NA
"P19525";"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";2;3;4,76845406132321e-05;1;NA;2;NA;1;NA;2;NA;8,67501085602492e-05;NA;0,000159828248098896;NA
"P20273-1";"P20273-1";"P20273-1";"CD22_HUMAN";"B-cell receptor CD22";"CD22";2;2;2,06801903800794e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"P20340-1,P20340-2,Q9NRW1";"P20340-1,P20340-2,Q9NRW1";"P20340-[1,2], Q9NRW1";"RAB6A_HUMAN, RAB6B_HUMAN";"Ras-related protein Rab-6A, Ras-related protein Rab-6B";"RAB6A, RAB6B";2;3;4,39774411773815e-05;2;0;0;1;2;0;0;1;0,000478759112747369;NA;NA;0,000220697336612841
"P20810-5,P20810-6,P20810-7";"P20810-5,P20810-6,P20810-7";"P20810-[5-7]";"ICAL_HUMAN";"Calpastatin";"CAST";4;7;2,8863664963157e-05;3;2;NA;2;3;2;NA;2;NA;NA;NA;NA
"P21291";"P21291";"P21291";"CSRP1_HUMAN";"Cysteine and glycine-rich protein 1";"CSRP1";2;5;0,000226892762330664;1;1;2;1;1;1;2;1;0,000247664817703095;0,000250167679506415;0,000456297226437782;0,000227939563548323
"P22033";"P22033";"P22033";"MUTA_HUMAN";"Methylmalonyl-CoA mutase, mitochondrial";"MUT";2;2;2,3354828335903e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000117420486269989;NA
"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";2;3;8,18510338875105e-05;1;2;NA;NA;1;2;NA;NA;0,000148907507217126;0,00030082468626005;NA;NA
"P22570-1,P22570-2";"P22570-1,P22570-2";"P22570-[1,2]";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";2;4;3,56743813684873e-05;NA;1;2;1;NA;1;2;1;NA;NA;NA;NA
"P23246-1";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";20;76;0,000969989655715144;17;17;14;14;20;20;18;18;NA;NA;NA;NA
"P24311";"P24311";"P24311";"COX7B_HUMAN";"Cytochrome c oxidase subunit 7B, mitochondrial";"COX7B";2;2;0,000218951515649091;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,00110081705878115;NA
"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";2;2;3,28632668891693e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000181172090599392;NA;NA
"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";2;2;2,84352617726092e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000156760916054344;NA;NA
"P28482";"P28482";"P28482";"MK01_HUMAN";"Mitogen-activated protein kinase 1";"MAPK1";2;4;0,000291935354198788;1;0;2;1;1;0;2;1;0,000398327581805811;NA;0,000489252026124955;0,00036660279804022
"P29350-1,P29350-3,P29350-4";"P29350-1,P29350-3,P29350-4";"P29350-[1,3,4]";"PTN6_HUMAN";"Tyrosine-protein phosphatase non-receptor type 6";"PTPN6";16;47;0,000230604397434336;10;10;13;11;10;10;15;12;NA;NA;NA;NA
"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"P29590-[1-5,8,9]";"PML_HUMAN";"Protein PML";"PML";5;10;1,41853913604853e-05;4;3;NA;3;4;3;NA;3;NA;NA;NA;NA
"P29692-1,P29692-2";"P29692-1,P29692-2";"P29692-[1,2]";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";2;8;0,000449803340139672;2;1;1;1;3;2;1;2;NA;NA;NA;NA
"P30405";"P30405";"P30405";"PPIF_HUMAN";"Peptidyl-prolyl cis-trans isomerase F, mitochondrial";"PPIF";2;5;0,000216048365734533;2;1;2;NA;2;1;2;NA;0,000491624504893568;0,000240537130250054;0,000425436544456483;NA
"P31483-1,P31483-2";"P31483-1,P31483-2";"P31483-[1,2]";"TIA1_HUMAN";"Nucleolysin TIA-1 isoform p40";"TIA1";2;2;2,26892762330664e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"P32322-1,P32322-2";"P32322-1,P32322-2";"P32322-[1,2]";"P5CR1_HUMAN";"Pyrroline-5-carboxylate reductase 1, mitochondrial";"PYCR1";2;4;5,49094710091764e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA
"P35219";"P35219";"P35219";"CAH8_HUMAN";"Carbonic anhydrase-related protein";"CA8";2;9;0,000271801881495423;2;2;2;2;2;2;2;3;0,000329650412528947;0,000332981807894745;0,000303673671387903;0,000455093128601652
"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";2;8;0,000547378789122727;2;2;2;2;2;2;2;2;0,000746864215885896;0,000754411908511532;0,000688010661738218;0,000687380246325412
"P35573-1,P35573-2,P35573-3";"P35573-1,P35573-2,P35573-3";"P35573-[1-3]";"GDE_HUMAN";"Glycogen debranching enzyme";"AGL";2;2;3,81116650390062e-06;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA
"P35611-1,P35611-2,P35611-3";"P35611-1,P35611-2,P35611-3";"P35611-[1-3]";"ADDA_HUMAN";"Alpha-adducin";"ADD1";2;8;3,16890479455943e-05;1;2;2;2;1;2;3;2;NA;NA;NA;NA
"P35754";"P35754";"P35754";"GLRX1_HUMAN";"Glutaredoxin-1";"GLRX";2;5;0,000413116067262435;1;1;2;1;1;1;2;1;0,000450936885063182;0,000455493982497529;0,000830805327381999;0,00041502203551723
"P35914-1";"P35914-1";"P35914-1";"HMGCL_HUMAN";"Hydroxymethylglutaryl-CoA lyase, mitochondrial";"HMGCL";2;2;5,38957576982377e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA
"P36969-1,P36969-2";"P36969-1,P36969-2";"P36969-[1,2]";"GPX4_HUMAN";"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial";"GPX4";2;3;6,66857408068297e-05;NA;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA
"P37235,P61601,P84074";"P37235,P61601,P84074";"P37235, P61601, P84074";"HPCA_HUMAN, HPCL1_HUMAN, NCALD_HUMAN";"Hippocalcin-like protein 1, Neurocalcin-delta, Neuron-specific calcium-binding protein hippocalcin";"HPCA, HPCAL1, NCALD";2;3;4,53785524661328e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;7,60495377396303e-05;0,000151959709032215
"P38571-1,P38571-2";"P38571-1,P38571-2";"P38571-[1,2]";"LICH_HUMAN";"Lysosomal acid lipase/cholesteryl ester hydrolase";"LIPA";2;4;4,39000532629756e-05;NA;NA;2;1;NA;NA;2;2;NA;NA;NA;NA
"P40306";"P40306";"P40306";"PSB10_HUMAN";"Proteasome subunit beta type-10";"PSMB10";2;12;0,000384969697844555;2;2;2;2;2;4;3;3;0,000350178093895218;0,000707433877578579;0,000483875630233472;0,000483432261151938
"P40616";"P40616";"P40616";"ARL1_HUMAN";"ADP-ribosylation factor-like protein 1";"ARL1";2;3;0,000145161225844701;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000243274488128431;0,000486103157622391
"P40763-1,P40763-2";"P40763-1,P40763-2";"P40763-[1,2]";"STAT3_HUMAN";"Signal transducer and activator of transcription 3";"STAT3";2;6;3,4122314127131e-05;1;2;2;1;1;2;2;1;NA;NA;NA;NA
"P40925-1";"P40925-1";"P40925-1";"MDHC_HUMAN";"Malate dehydrogenase, cytoplasmic";"MDH1";14;58;0,00152086082726315;12;12;11;13;15;14;13;16;NA;NA;NA;NA
"P42224-1";"P42224-1";"P42224-1";"STAT1_HUMAN";"Signal transducer and activator of transcription 1-alpha/beta";"STAT1";2;2;2,3354828335903e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA
"P42285";"P42285";"P42285";"SK2L2_HUMAN";"Superkiller viralicidic activity 2-like 2";"SKIV2L2";2;4;3,36201943415111e-05;NA;NA;2;1;NA;NA;3;1;NA;NA;0,000126773557633146;4,22191322119255e-05
"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";2;9;0,00162080992103872;1;1;2;2;2;2;2;3;0,0018967980085991;0,00191596675177532;0,00209679439767838;0,002618591414573
"P42785";"P42785";"P42785";"PCP_HUMAN";"Lysosomal Pro-X carboxypeptidase";"PRCP";2;7;0,000123601662059971;1;1;2;2;1;1;3;2;9,63695762433414e-05;9,73434720660041e-05;0,000266326707769633;0,000177388450664623
"P43405-1,P43405-2";"P43405-1,P43405-2";"P43405-[1,2]";"KSYK_HUMAN";"Tyrosine-protein kinase SYK";"SYK";2;3;2,06883321873157e-05;NA;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA
"P43897-1";"P43897-1";"P43897-1";"EFTS_HUMAN";"Elongation factor Ts, mitochondrial";"TSFM";2;2;5,38957576982377e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA
"P46379-1,P46379-2,P46379-3";"P46379-1,P46379-2,P46379-3";"P46379-[1-3]";"BAG6_HUMAN";"Large proline-rich protein BAG6";"BAG6";2;2;5,15786844874183e-06;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA
"P46459";"P46459";"P46459";"NSF_HUMAN";"Vesicle-fusing ATPase";"NSF";2;2;2,35431737257087e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000118367425675392;NA
"P46976-1,P46976-2,P46976-3";"P46976-1,P46976-2,P46976-3";"P46976-[1-3]";"GLYG_HUMAN";"Glycogenin-1";"GYG1";2;4;3,33640404798614e-05;NA;2;NA;2;NA;2;NA;2;NA;NA;NA;NA
"P47756-2";"P47756-2";"P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";13;53;0,00167573001146597;9;10;10;11;12;13;14;14;NA;NA;NA;NA
"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;8;0,000440657138413264;2;2;2;2;2;2;2;2;0,000601249180084243;0,000607325309996705;0,000553870218254666;0,000553362714022974
"P47985";"P47985";"P47985";"UCRI_HUMAN";"Cytochrome b-c1 complex subunit Rieske, mitochondrial";"UQCRFS1";6;20;0,00063927449824552;4;3;5;5;5;4;5;6;0,000872250179136812;0,000704852002112964;0,000803516101300109;0,000963335819667731
"P48163";"P48163";"P48163";"MAOX_HUMAN";"NADP-dependent malic enzyme";"ME1";2;5;7,65564740031786e-05;1;1;2;1;1;1;2;1;8,3565226952268e-05;8,44097240292623e-05;0,000153960427801559;7,69096779105356e-05
"P48651";"P48651";"P48651";"PTSS1_HUMAN";"Phosphatidylserine synthase 1";"PTDSS1";2;5;9,25799220503555e-05;2;NA;2;NA;3;NA;2;NA;0,000303166869873344;NA;0,000186184703387932;NA
"P49247";"P49247";"P49247";"RPIA_HUMAN";"Ribose-5-phosphate isomerase";"RPIA";2;4;0,000112643866571879;2;2;NA;NA;2;2;NA;NA;0,000307391059914452;0,000310497505753942;NA;NA
"P49458-1";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";5;13;0,00132389288532008;2;3;4;4;2;3;4;4;NA;NA;NA;NA
"P50395-1";"P50395-1";"P50395-1";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";17;71;0,00203710569480584;12;13;15;13;17;15;21;18;NA;NA;NA;NA
"P50897-1";"P50897-1";"P50897-1";"PPT1_HUMAN";"Palmitoyl-protein thioesterase 1";"PPT1";4;10;0,000286211131567439;3;2;3;1;3;2;4;1;NA;NA;NA;NA
"P51532-1,P51532-2,P51532-3,P51532-4,P51532-5";"P51532-1,P51532-2,P51532-3,P51532-4,P51532-5";"P51532-[1-5]";"SMCA4_HUMAN";"Transcription activator BRG1";"SMARCA4";5;8;8,50813418429982e-06;NA;2;3;3;NA;2;3;3;NA;NA;NA;NA
"P51809-1,P51809-3";"P51809-1,P51809-3";"P51809-[1,3]";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";4;11;0,000218951515649091;4;4;1;2;4;4;1;2;NA;NA;NA;NA
"P51970";"P51970";"P51970";"NDUA8_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8";"NDUFA8";2;10;0,000509189571276955;1;1;2;2;2;2;3;3;0,000555805928101132;0,000561422815636489;0,00076801190147522;0,000767308181944646
"P52701-1";"P52701-1";"P52701-1";"MSH6_HUMAN";"DNA mismatch repair protein Msh6";"MSH6";8;23;0,00014811426058615;5;6;5;3;6;7;6;4;NA;NA;NA;NA
"P53004";"P53004";"P53004";"BIEA_HUMAN";"Biliverdin reductase A";"BLVRA";2;3;8,87641279658476e-05;2;1;NA;NA;2;1;NA;NA;0,000322968309572279;0,000163116088326818;NA;NA
"P53007";"P53007";"P53007";"TXTP_HUMAN";"Tricarboxylate transport protein, mitochondrial";"SLC25A1";2;6;0,000168965799857819;1;1;2;2;1;1;2;2;0,000153695529957226;0,000155248752876971;0,00028316837524917;0,000282908911670909
"P53990-1,P53990-2,P53990-4";"P53990-1,P53990-2,P53990-4";"P53990-[1,2,4]";"IST1_HUMAN";"IST1 homolog";"IST1";2;6;4,81212122305694e-05;2;1;2;1;2;1;2;1;NA;NA;NA;NA
"P56134-1,P56134-2";"P56134-1,P56134-2";"P56134-[1,2]";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;6;0,000279512573169052;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA
"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";2;4;0,00060400418110094;2;2;NA;NA;2;2;NA;NA;0,00164825206264473;0,00166490903947373;NA;NA
"P56556";"P56556";"P56556";"NDUA6_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6";"NDUFA6";2;4;0,000227482094180873;2;2;NA;NA;2;2;NA;NA;0,000620770257359705;0,000627043664217377;NA;NA
"P57678";"P57678";"P57678";"GEMI4_HUMAN";"Gem-associated protein 4";"GEMIN4";2;8;6,62235208012373e-05;2;2;NA;2;3;2;NA;3;0,000135536795321448;9,12710059446844e-05;NA;0,000124741972868128
"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";2;8;0,000729838385496969;2;2;2;2;2;2;2;2;0,000995818954514527;0,00100588254468204;0,000917347548984291;0,00091650699510055
"P60953-2";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";6;24;0,00117385524620246;6;5;5;4;7;6;6;5;NA;NA;NA;NA
"P61009";"P61009";"P61009";"SPCS3_HUMAN";"Signal peptidase complex subunit 3";"SPCS3";2;3;0,000145967677099394;1;2;NA;NA;1;2;NA;NA;0,000265551721203874;0,000536470690497089;NA;NA
"P61020";"P61020";"P61020";"RAB5B_HUMAN";"Ras-related protein Rab-5B";"RAB5B";2;4;0,000235358735168015;1;2;0;1;1;2;0;1;0,000333483556860679;0,000577463467511817;0;0,000306923272777859
"P61077-1,P61077-2,P61077-3,P62837";"P61077-1,P61077-2,P61077-3,P62837";"P61077-[1-3], P62837";"UB2D2_HUMAN, UB2D3_HUMAN";"Ubiquitin-conjugating enzyme E2 D2, Ubiquitin-conjugating enzyme E2 D3";"UBE2D2, UBE2D3";2;7;0,000104262626499567;NA;2;2;NA;NA;2;5;NA;NA;0,000656902886322967;0,00149771028405598;NA
"P61163";"P61163";"P61163";"ACTZ_HUMAN";"Alpha-centractin";"ACTR1A";2;5;0,000116463572153772;NA;NA;2;2;NA;NA;3;2;NA;NA;0,000351324593228026;0,000234001785983119
"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";2;11;0,0018824796977646;2;2;1;2;3;3;2;3;0,00296685371276052;0,00299683627105271;0,00161959291406882;0,00242716335254215
"P61803";"P61803";"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";2;7;0,000542534729041995;1;2;1;2;1;3;1;2;0,000423002741740684;0,00128183262331163;0,000389669755320761;0,000778625411766839
"P61962";"P61962";"P61962";"DCAF7_HUMAN";"DDB1- and CUL4-associated factor 7";"DCAF7";2;10;0,000256083644034024;2;2;2;2;3;2;2;3;0,000419292191374538;0,000282352994998468;0,000257501066381555;0,0003858976821476
"P62258-1";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";15;89;0,00336153750901463;13;13;14;14;23;22;21;23;NA;NA;NA;NA
"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";2;8;0,000761570489214229;2;2;2;2;2;2;2;2;0,00103911543079777;0,00104961656836387;0,000957232225027086;0,000956355125322313
"P62306";"P62306";"P62306";"RUXF_HUMAN";"Small nuclear ribonucleoprotein F";"SNRPF";2;8;0,000814703314043128;2;2;2;2;2;2;2;2;0,00111161185620226;0,00112284563127298;0,00102401586863363;0,0010230775759262
"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";2;12;0,000834101011996536;2;2;2;2;4;3;3;2;0,00151743840687928;0,00114958005106519;0,00104839719883919;0,000698291043886133
"P62330";"P62330";"P62330";"ARF6_HUMAN";"ADP-ribosylation factor 6";"ARF6";2;7;0,000382169918223867;2;1;1;2;2;1;1;3;0,000600905609124195;0,000300980958824341;0,000276776860493546;0,000812166198735256
"P62341";"P62341";"P62341";"SELT_HUMAN";"Selenoprotein T";"SELT";2;2;8,98262628303962e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000451617254884574;NA
"P62491";"P62491";"P62491";"RB11A_HUMAN";"Ras-related protein Rab-11A";"RAB11A";2;5;0,000486558923664646;1;1;1;2;1;1;1;2;0,000553232752508071;0,000558823635934468;0,000509637527213495;0,00091650699510055
"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";2;6;0,00031406167629304;0;1;2;2;0;1;3;2;0;0,000284013894969047;0,0006993426020492;0,000517556891350899
"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";2;6;0,000358219965163445;1;1;2;2;1;1;2;2;0,000421758616029682;0,000284013894969047;0,000466228401366134;0,000776335337026348
"P62913-1,P62913-2";"P62913-1,P62913-2";"P62913-[1,2]";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";2;8;0,00019681035114525;2;2;2;2;2;2;2;2;NA;NA;NA;NA
"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;14;0,00200067585394973;2;2;2;2;3;4;4;3;0,00257380899012985;0,00288868833344587;0,00263443398682668;0,0023688180796445
"P63000-1,P63000-2";"P63000-1,P63000-2";"P63000-[1,2]";"RAC1_HUMAN";"Ras-related C3 botulinum toxin substrate 1";"RAC1";3;13;0,000392778614990573;2;2;3;2;3;3;4;3;NA;NA;NA;NA
"P68366";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";2;7;0,00298668982160218;1;2;2;2;1;2;2;2;0,00362762619144578;0,00380798391915345;0,00422635120782048;0,0039278871218595
"P78406";"P78406";"P78406";"RAE1L_HUMAN";"mRNA export factor";"RAE1";2;3;7,13972333638339e-05;1;NA;2;NA;1;NA;2;NA;0,000129889428849721;NA;0,000239308056256771;NA
"P82912-1,P82912-2,P82912-3";"P82912-1,P82912-2,P82912-3";"P82912-[1-3]";"RT11_HUMAN";"28S ribosomal protein S11, mitochondrial";"MRPS11";2;10;0,000150482141339581;1;1;2;2;1;1;4;4;NA;NA;NA;NA
"P83881";"P83881";"P83881";"RL36A_HUMAN";"60S ribosomal protein L36a";"RPL36A";2;6;0,00138806998600178;1;1;2;2;1;1;2;2;0,00112734221265796;0,00273296389498517;0,0018693119866095;0,00221345085609189
"P98179";"P98179";"P98179";"RBM3_HUMAN";"Putative RNA-binding protein 3";"RBM3";2;10;0,000557838256430804;2;2;2;1;2;3;3;2;0,000608908405308246;0,000922592907224294;0,000841388834737184;0,000560411920571037
"Q00013-1,Q00013-2,Q00013-3";"Q00013-1,Q00013-2,Q00013-3";"Q00013-[1-3]";"EM55_HUMAN";"55 kDa erythrocyte membrane protein";"MPP1";2;5;3,1323535858239e-05;2;1;2;NA;2;1;2;NA;NA;NA;NA;NA
"Q00169";"Q00169";"Q00169";"PIPNA_HUMAN";"Phosphatidylinositol transfer protein alpha isoform";"PITPNA";2;8;0,00031356019525055;2;1;2;2;3;1;2;2;0,000619620682809039;0,000250352988898642;0,000434890689888849;0,000325869153813529
"Q00839-1";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";29;115;0,00124716921754511;25;24;18;22;33;32;23;27;NA;NA;NA;NA
"Q01105-1";"Q01105-1";"Q01105-1";"SET_HUMAN";"Protein SET";"SET";2;11;0,000949149427444334;2;2;2;1;3;4;2;2;NA;NA;NA;NA
"Q02083-1,Q02083-2,Q02083-3";"Q02083-1,Q02083-2,Q02083-3";"Q02083-[1-3]";"NAAA_HUMAN";"N-acylethanolamine-hydrolyzing acid amidase";"NAAA";2;2;1,62638080333586e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"Q02218-1,Q02218-2";"Q02218-1,Q02218-2";"Q02218-[1,2]";"ODO1_HUMAN";"2-oxoglutarate dehydrogenase, mitochondrial";"OGDH";4;10;4,28057704103794e-05;3;NA;2;3;3;NA;3;4;NA;NA;NA;NA
"Q02750-1,Q02750-2";"Q02750-1,Q02750-2";"Q02750-[1,2]";"MP2K1_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 1";"MAP2K1";2;8;0,000144853420022299;1;1;2;2;1;1;4;2;NA;NA;NA;NA
"Q04760-1,Q04760-2";"Q04760-1,Q04760-2";"Q04760-[1,2]";"LGUL_HUMAN";"Lactoylglutathione lyase";"GLO1";2;4;9,51963111517786e-05;1;1;NA;2;1;1;NA;2;NA;NA;NA;NA
"Q04941-1";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";2;4;0,000230475279630622;NA;1;NA;2;NA;2;NA;2;NA;NA;NA;NA
"Q06265-1,Q06265-2,Q06265-3,Q06265-4";"Q06265-1,Q06265-2,Q06265-3,Q06265-4";"Q06265-[1-4]";"EXOS9_HUMAN";"Exosome complex component RRP45";"EXOSC9";2;2;9,97501210246427e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"Q07955-1";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";12;41;0,00144790518413108;10;9;9;8;12;11;10;8;NA;NA;NA;NA
"Q08170";"Q08170";"Q08170";"SRSF4_HUMAN";"Serine/arginine-rich splicing factor 4";"SRSF4";2;8;0,00035457735327788;2;2;2;2;2;2;2;2;0,000483798682355236;0,000456108684228295;0,000534809907100153;0,000415582119235877
"Q08209-1,Q08209-2,Q08209-3";"Q08209-1,Q08209-2,Q08209-3";"Q08209-[1-3]";"PP2BA_HUMAN";"Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform";"PPP3CA";2;6;4,48269257886814e-05;1;1;2;2;1;1;2;2;NA;NA;NA;NA
"Q08257-1,Q08257-2";"Q08257-1,Q08257-2";"Q08257-[1,2]";"QOR_HUMAN";"Quinone oxidoreductase";"CRYZ";2;2;2,66202450637192e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA
"Q0VDD8-4";"Q0VDD8-4";"Q0VDD8-4";"DYH14_HUMAN";"Dynein heavy chain 14, axonemal";"DNAH14";2;2;4,99461683830261e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
