"";"X";"accession";"name";"go_name"
"505";505;"P30044";"PRDX5_HUMAN";"F:RNA polymerase III regulatory region DNA binding, F:peroxiredoxin activity, C:extracellular space, P:positive regulation of collagen biosynthetic process, C:mitochondrion, C:cytoplasmic vesicle, P:NADPH oxidation, P:regulation of apoptosis involved in tissue homeostasis, F:peroxidase activity, C:peroxisome, C:extracellular vesicular exosome, F:cysteine-type endopeptidase inhibitor activity involved in apoptotic process, P:hydrogen peroxide catabolic process, P:inflammatory response, C:peroxisomal matrix, P:cellular response to reactive oxygen species, F:antioxidant activity, P:negative regulation of oxidoreductase activity, C:perinuclear region of cytoplasm, F:protein dimerization activity, C:cytosol, P:negative regulation of transcription from RNA polymerase III promoter, P:negative regulation of apoptotic process, C:nucleus, F:peroxynitrite reductase activity, P:reactive nitrogen species metabolic process"
"508";508;"P07737";"PROF1_HUMAN";"F:adenyl-nucleotide exchange factor activity, P:negative regulation of actin filament polymerization, P:platelet degranulation, C:synapse, P:negative regulation of stress fiber assembly, P:positive regulation of ruffle assembly, P:positive regulation of epithelial cell migration, C:extracellular vesicular exosome, P:cell death, P:positive regulation of actin filament polymerization, F:phosphatidylinositol-4,5-bisphosphate binding, P:actin cytoskeleton organization, P:neural tube closure, P:positive regulation of transcription from RNA polymerase II promoter, P:cellular response to growth factor stimulus, C:cytoplasm, P:positive regulation of DNA metabolic process, C:blood microparticle, P:positive regulation of viral transcription, P:platelet activation, P:positive regulation of ATPase activity, C:neuron projection, C:cytoskeleton, C:nucleus, P:positive regulation of stress fiber assembly"
"509";509;"P62333";"PRS10_HUMAN";"F:ATP binding, F:ATPase activity, P:negative regulation of apoptotic process, F:protein binding, bridging, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:plasma membrane, P:apoptotic process, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:extracellular vesicular exosome, P:viral process, C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:inclusion body, P:protein polyubiquitination, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, C:nucleoplasm, P:mRNA metabolic process, P:positive regulation of inclusion body assembly, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
"513";513;"O00232";"PSD12_HUMAN";"P:regulation of cellular amino acid metabolic process, C:nucleoplasm, C:extracellular vesicular exosome, P:mRNA metabolic process, P:protein polyubiquitination, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, P:gene expression, C:cytosol, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:viral process, C:proteasome regulatory particle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
"516";516;"Q13200";"PSMD2_HUMAN";"P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:apoptotic process, C:extracellular vesicular exosome, P:viral process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, P:negative regulation of apoptotic process, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:enzyme regulator activity, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"517";517;"O43242";"PSMD3_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:apoptotic process, C:extracellular vesicular exosome, F:enzyme regulator activity, P:regulation of protein catabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, C:nucleoplasm, C:proteasome accessory complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:cytosol, P:protein polyubiquitination, P:negative regulation of apoptotic process, P:mRNA metabolic process, P:gene expression"
"518";518;"P51665";"PSMD7_HUMAN";"P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, P:apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:mRNA metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosol, C:nucleoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process"
"519";519;"Q06323";"PSME1_HUMAN";"P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, F:endopeptidase activator activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, P:viral process, C:proteasome complex, C:proteasome activator complex"
"520";520;"Q9UL46";"PSME2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:mRNA metabolic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:proteasome activator complex, P:protein polyubiquitination, C:extracellular vesicular exosome, P:negative regulation of apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:small molecule metabolic process, P:apoptotic process, P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, C:nucleoplasm, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"522";522;"P26599";"PTBP1_HUMAN";"C:nucleoplasm, F:poly-pyrimidine tract binding, P:alternative mRNA splicing, via spliceosome, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome, F:pre-mRNA binding, C:extracellular vesicular exosome, P:regulation of alternative mRNA splicing, via spliceosome, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:negative regulation of muscle cell differentiation"
"524";524;"P08575";"PTPRC_HUMAN";"P:release of sequestered calcium ion into cytosol, F:transmembrane receptor protein tyrosine phosphatase activity, P:negative regulation of cytokine-mediated signaling pathway, P:positive regulation of antigen receptor-mediated signaling pathway, C:integral component of plasma membrane, P:positive regulation of protein kinase activity, P:defense response to virus, P:B cell proliferation, P:positive regulation of hematopoietic stem cell migration, C:membrane raft, C:extracellular vesicular exosome, P:T cell receptor signaling pathway, P:stem cell development, P:cell cycle phase transition, C:focal adhesion, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:external side of plasma membrane, P:immunoglobulin biosynthetic process, P:bone marrow development, P:negative regulation of T cell mediated cytotoxicity, P:B cell receptor signaling pathway, P:positive regulation of stem cell proliferation, P:T cell differentiation, P:negative regulation of protein kinase activity, P:positive regulation of T cell proliferation, P:hematopoietic progenitor cell differentiation, P:regulation of cell cycle, P:axon guidance, P:positive regulation of B cell proliferation"
"525";525;"P22102";"PUR2_HUMAN";"F:phosphoribosylglycinamide formyltransferase activity, P:purine ribonucleoside monophosphate biosynthetic process, P:purine nucleobase biosynthetic process, P:brainstem development, F:phosphoribosylformylglycinamidine cyclo-ligase activity, P:methylation, F:methyltransferase activity, F:ATP binding, P:glycine metabolic process, F:phosphoribosylamine-glycine ligase activity, P:response to inorganic substance, P:'de novo' IMP biosynthetic process, P:tetrahydrofolate biosynthetic process, C:cytosol, P:cerebellum development, F:metal ion binding, P:purine nucleobase metabolic process, C:extracellular vesicular exosome, P:cerebral cortex development, P:response to organic substance"
"526";526;"P22234";"PUR6_HUMAN";"P:purine nucleobase biosynthetic process, F:ATP binding, F:phosphoribosylaminoimidazolesuccinocarboxamide synthase activity, F:phosphoribosylaminoimidazole carboxylase activity, C:extracellular vesicular exosome, P:'de novo' IMP biosynthetic process, P:purine ribonucleoside monophosphate biosynthetic process, C:cytosol"
"527";527;"P27708";"PYR1_HUMAN";"P:protein autophosphorylation, P:female pregnancy, P:peptidyl-threonine phosphorylation, P:response to testosterone, P:embryo development, C:neuronal cell body, P:'de novo' pyrimidine nucleobase biosynthetic process, P:organ regeneration, P:'de novo' UMP biosynthetic process, P:glutamine metabolic process, C:terminal bouton, P:lactation, P:UTP biosynthetic process, C:nuclear matrix, C:protein complex, F:protein kinase activity, F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, F:ATP binding, P:pyrimidine nucleoside biosynthetic process, P:carbamoyl phosphate biosynthetic process, F:aspartate binding, F:dihydroorotase activity, P:response to caffeine, P:glutamine catabolic process, P:cellular response to epidermal growth factor stimulus, P:response to amine, F:aspartate carbamoyltransferase activity, P:cellular response to drug, P:drug metabolic process, C:extracellular vesicular exosome, F:identical protein binding, P:response to cortisol, C:cytosol, F:metal ion binding"
"532";532;"P61026";"RAB10_HUMAN";"P:endosomal transport, P:axonogenesis, C:cytoplasmic vesicle membrane, P:antigen processing and presentation, C:recycling endosome, C:trans-Golgi network, F:GTP binding, C:phagocytic vesicle membrane, P:basolateral protein localization, P:cellular response to insulin stimulus, F:GTPase activity, C:primary cilium, C:insulin-responsive compartment, P:establishment of protein localization to endoplasmic reticulum membrane, P:endoplasmic reticulum tubular network organization, F:GDP binding, P:small GTPase mediated signal transduction, C:Golgi apparatus, P:Golgi to plasma membrane protein transport, P:polarized epithelial cell differentiation, C:extracellular vesicular exosome, P:establishment of neuroblast polarity, C:recycling endosome membrane, C:endoplasmic reticulum membrane, C:endoplasmic reticulum tubular network"
