"";"accession";"name";"go_name"
"464";"Q15365";"PCBP1_HUMAN";"F:RNA binding, C:nucleoplasm, C:cytoplasm, C:extracellular vesicular exosome, C:ribonucleoprotein complex, F:single-stranded DNA binding, P:mRNA splicing, via spliceosome"
"465";"Q15366";"PCBP2_HUMAN";"F:DNA binding, P:negative regulation of type I interferon production, P:innate immune response, C:ribonucleoprotein complex, F:RNA binding, C:nucleoplasm, P:mRNA splicing, via spliceosome, P:proteasome-mediated ubiquitin-dependent protein catabolic process, C:cytosol, P:defense response to virus, P:negative regulation of defense response to virus"
"466";"P05166";"PCCB_HUMAN";"F:propionyl-CoA carboxylase activity, C:mitochondrial matrix, P:short-chain fatty acid catabolic process, P:biotin metabolic process, F:ATP binding, P:fatty acid beta-oxidation, C:cytosol"
"467";"Q16822";"PCKGM_HUMAN";"P:oxaloacetate metabolic process, C:mitochondrial matrix, P:NADH oxidation, F:phosphoenolpyruvate carboxykinase (GTP) activity, P:gluconeogenesis, F:GTP binding, F:metal ion binding, P:small molecule metabolic process, P:positive regulation of insulin secretion, F:phosphoenolpyruvate carboxykinase activity, P:response to glucocorticoid, P:cellular response to glucose stimulus, P:pyruvate metabolic process"
"468";"P12004";"PCNA_HUMAN";"C:extracellular vesicular exosome, C:PCNA complex, P:regulation of transcription involved in G1/S transition of mitotic cell cycle, P:positive regulation of deoxyribonuclease activity, P:response to cadmium ion, P:telomere maintenance via semi-conservative replication, C:nucleoplasm, C:microtubule cytoskeleton, C:cytoplasm, F:DNA polymerase processivity factor activity, C:DNA replication factor C complex, P:nucleotide-excision repair, DNA gap filling, F:purine-specific mismatch base pair DNA N-glycosylase activity, P:cell proliferation, P:response to lipid, P:mismatch repair, P:telomere maintenance via recombination, P:heart development, P:transcription-coupled nucleotide-excision repair, F:dinucleotide insertion or deletion binding, P:DNA strand elongation involved in DNA replication, P:regulation of DNA replication, P:epithelial cell differentiation, C:nuclear replication fork, F:MutLalpha complex binding, C:PCNA-p21 complex, P:phosphatidylinositol-mediated signaling, P:translesion synthesis, P:base-excision repair"
"469";"P42785";"PCP_HUMAN";"C:extracellular vesicular exosome, C:lysosome, P:proteolysis, C:plasma membrane, P:blood coagulation, intrinsic pathway, F:serine-type carboxypeptidase activity"
"470";"Q9UHG3";"PCYOX_HUMAN";"F:prenylcysteine oxidase activity, P:chloride transmembrane transport, C:lysosome, C:plasma membrane, P:prenylcysteine catabolic process, P:prenylated protein catabolic process, F:chloride-transporting ATPase activity, P:prenylcysteine metabolic process, P:ATP catabolic process, C:extracellular vesicular exosome, C:very-low-density lipoprotein particle"
"471";"Q9BUL8";"PDC10_HUMAN";"P:angiogenesis, C:extracellular vesicular exosome, P:positive regulation of cell proliferation, P:apoptotic process, P:positive regulation of MAP kinase activity, C:plasma membrane, C:Golgi membrane, P:negative regulation of apoptotic process, C:cytosol"
"472";"P07237";"PDIA1_HUMAN";"P:regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:glycerol ether metabolic process, C:procollagen-proline 4-dioxygenase complex, C:plasma membrane, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, P:extracellular matrix organization, C:melanosome, P:response to endoplasmic reticulum stress, F:protein disulfide oxidoreductase activity, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum lumen, P:cellular response to hypoxia, P:cell redox homeostasis, F:procollagen-proline 4-dioxygenase activity, P:lipoprotein metabolic process, F:protein disulfide isomerase activity, C:extracellular vesicular exosome"
"473";"P30101";"PDIA3_HUMAN";"P:signal transduction, P:post-translational protein modification, F:phospholipase C activity, C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:protein disulfide isomerase activity, P:protein import into nucleus, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cell surface, C:melanosome, P:protein retention in ER lumen, P:positive regulation of extrinsic apoptotic signaling pathway, F:protein disulfide oxidoreductase activity, F:cysteine-type endopeptidase activity, P:protein N-linked glycosylation via asparagine, P:oxidation-reduction process, C:extracellular vesicular exosome, P:cell redox homeostasis"
"474";"P13667";"PDIA4_HUMAN";"P:glycerol ether metabolic process, P:cell redox homeostasis, C:melanosome, F:protein disulfide isomerase activity, C:endoplasmic reticulum lumen, P:chaperone-mediated protein folding, P:oxidation-reduction process, F:protein disulfide oxidoreductase activity, C:cell surface, P:protein secretion"
"475";"Q14554";"PDIA5_HUMAN";"C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:oxidoreductase activity, C:endoplasmic reticulum membrane, P:activation of signaling protein activity involved in unfolded protein response, F:protein disulfide oxidoreductase activity, F:protein disulfide isomerase activity, P:cell redox homeostasis"
"476";"Q15084";"PDIA6_HUMAN";"C:melanosome, C:extracellular vesicular exosome, P:cell redox homeostasis, C:endoplasmic reticulum lumen, P:activation of signaling protein activity involved in unfolded protein response, P:oxidation-reduction process, F:protein disulfide isomerase activity, C:endoplasmic reticulum membrane, F:protein disulfide oxidoreductase activity, C:plasma membrane, P:glycerol ether metabolic process, C:endoplasmic reticulum-Golgi intermediate compartment"
"477";"Q8NCN5";"PDPR_HUMAN";"P:regulation of acetyl-CoA biosynthetic process from pyruvate, C:mitochondrial matrix, P:glycine catabolic process, F:aminomethyltransferase activity, F:oxidoreductase activity, P:methylation, P:pyruvate metabolic process"
"478";"O75381";"PEX14_HUMAN";"P:negative regulation of protein homotetramerization, C:protein complex, C:nucleus, F:microtubule binding, P:microtubule anchoring, F:transcription corepressor activity, P:negative regulation of sequence-specific DNA binding transcription factor activity, C:peroxisomal membrane, C:integral component of membrane, P:protein homooligomerization, P:negative regulation of transcription, DNA-templated, P:negative regulation of protein binding, P:peroxisome transport along microtubule, P:protein import into peroxisome matrix, substrate release, P:protein import into peroxisome matrix, translocation"
"479";"P18669";"PGAM1_HUMAN";"C:cytosol, P:regulation of pentose-phosphate shunt, F:bisphosphoglycerate mutase activity, F:phosphoglycerate mutase activity, P:dephosphorylation, P:regulation of glycolysis, P:glycolysis, P:small molecule metabolic process, C:extracellular vesicular exosome, P:gluconeogenesis, F:bisphosphoglycerate 2-phosphatase activity, P:respiratory burst"
"480";"P23219";"PGH1_HUMAN";"F:heme binding, F:metal ion binding, F:prostaglandin-endoperoxide synthase activity, C:endoplasmic reticulum membrane, C:nucleus, P:response to oxidative stress, P:xenobiotic metabolic process, P:regulation of blood pressure, F:peroxidase activity, P:regulation of cell proliferation, P:cyclooxygenase pathway, F:dioxygenase activity, C:photoreceptor outer segment"
"481";"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"482";"P07205";"PGK2_HUMAN";"P:glycolysis, F:ATP binding, C:cytoplasm, F:phosphoglycerate kinase activity"
"483";"O00264";"PGRC1_HUMAN";"C:nucleolus, F:steroid binding, P:axon guidance, C:endoplasmic reticulum, C:endoplasmic reticulum membrane, F:heme binding, C:integral component of membrane"
"484";"O15173";"PGRC2_HUMAN";"F:steroid binding, C:integral component of membrane, F:steroid hormone receptor activity, F:heme binding"
"485";"P35232";"PHB_HUMAN";"P:DNA replication, P:negative regulation of cell proliferation, C:mitochondrial inner membrane, P:negative regulation of androgen receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:DNA biosynthetic process, P:negative regulation of cell growth, F:transcription regulatory region DNA binding, C:extracellular vesicular exosome, C:integral component of plasma membrane, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding RNA polymerase II transcription factor activity, P:cellular response to interleukin-6, P:negative regulation of transcription by competitive promoter binding, P:progesterone receptor signaling pathway, C:nucleoplasm, P:histone deacetylation, P:regulation of apoptotic process, P:negative regulation of glucocorticoid receptor signaling pathway"
"486";"Q99623";"PHB2_HUMAN";"P:mammary gland alveolus development, C:protein complex, P:negative regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:regulation of branching involved in mammary gland duct morphogenesis, P:negative regulation of intracellular estrogen receptor signaling pathway, F:estrogen receptor binding, C:mitochondrial inner membrane, P:mammary gland branching involved in thelarche, P:negative regulation of mammary gland epithelial cell proliferation, C:nuclear matrix"
"487";"O60664";"PLIN3_HUMAN";"C:lipid particle, P:vesicle-mediated transport, C:endosome, C:Golgi apparatus, C:endosome membrane"
"488";"O60568";"PLOD3_HUMAN";"P:neural tube development, P:endothelial cell morphogenesis, F:L-ascorbic acid binding, P:vasodilation, P:cellular response to hormone stimulus, P:extracellular matrix organization, C:endoplasmic reticulum membrane, P:in utero embryonic development, F:procollagen glucosyltransferase activity, C:rough endoplasmic reticulum membrane, F:procollagen-lysine 5-dioxygenase activity, P:collagen fibril organization, P:epidermis morphogenesis, C:extracellular vesicular exosome, F:iron ion binding, P:cellular protein modification process, P:lung morphogenesis, P:basement membrane assembly, F:procollagen galactosyltransferase activity, P:protein localization"
"489";"Q04941";"PLP2_HUMAN";"C:integral component of membrane, C:plasma membrane, P:cytokine-mediated signaling pathway, P:chemotaxis, F:ion transmembrane transporter activity, C:endoplasmic reticulum membrane"
"490";"P13796";"PLSL_HUMAN";"F:calcium ion binding, P:regulation of intracellular protein transport, P:organ regeneration, C:extracellular vesicular exosome, C:actin filament, C:actin filament bundle, C:ruffle membrane, C:phagocytic cup, P:actin filament bundle assembly, C:plasma membrane, P:T cell activation involved in immune response, F:actin filament binding, C:filopodium, C:focal adhesion, P:protein kinase A signaling, C:cytosol, P:cell migration, C:ruffle, C:extracellular space"
"491";"P29590";"PML_HUMAN";"P:negative regulation of cell proliferation, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:negative regulation of translation in response to oxidative stress, P:cellular response to interleukin-4, P:extrinsic apoptotic signaling pathway, P:response to UV, F:cobalt ion binding, F:zinc ion binding, P:positive regulation of defense response to virus by host, P:protein complex assembly, P:maintenance of protein location in nucleus, P:positive regulation of apoptotic process involved in mammary gland involution, C:nuclear matrix, P:positive regulation of extrinsic apoptotic signaling pathway, P:protein stabilization, F:DNA binding, C:nuclear membrane, P:intrinsic apoptotic signaling pathway in response to oxidative stress, C:nucleus, P:apoptotic process, P:regulation of protein phosphorylation, P:transcription, DNA-templated, P:positive regulation of histone deacetylation, P:regulation of MHC class I biosynthetic process, P:negative regulation of telomere maintenance via telomerase, P:negative regulation of mitotic cell cycle, F:protein heterodimerization activity, P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress, C:early endosome membrane, P:branching involved in mammary gland duct morphogenesis, P:intrinsic apoptotic signaling pathway in response to DNA damage, C:nucleolus, C:cytosol, C:PML body, P:regulation of double-strand break repair, P:cellular senescence, P:response to hypoxia, F:transcription coactivator activity, P:transforming growth factor beta receptor signaling pathway, P:cell fate commitment, P:negative regulation of cell growth, P:interferon-gamma-mediated signaling pathway, P:regulation of calcium ion transport into cytosol, P:negative regulation of angiogenesis, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:negative regulation of telomerase activity, P:endoplasmic reticulum calcium ion homeostasis, P:SMAD protein import into nucleus, P:cell cycle arrest, P:viral process, P:negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process, P:protein targeting, P:retinoic acid receptor signaling pathway, C:cytoplasm, P:negative regulation of viral release from host cell, P:PML body organization, P:myeloid cell differentiation, C:extrinsic component of endoplasmic reticulum membrane, P:common-partner SMAD protein phosphorylation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:response to gamma radiation, P:negative regulation of transcription, DNA-templated, P:defense response to virus"
