"";"accession";"name";"go_name"
"513";"Q9UNM6";"PSD13_HUMAN";"P:meiosis I, P:small molecule metabolic process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, C:proteasome regulatory particle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:negative regulation of apoptotic process, P:protein polyubiquitination, P:viral process"
"514";"O75475";"PSIP1_HUMAN";"F:chromatin binding, P:transcription, DNA-templated, F:RNA polymerase II transcription coactivator activity, F:activating transcription factor binding, P:regulation of transcription, DNA-templated, P:response to oxidative stress, C:cytosol, C:nucleoplasm, P:establishment of integrated proviral latency, C:nuclear heterochromatin, C:transcriptionally active chromatin, F:supercoiled DNA binding, P:mRNA 5'-splice site recognition, P:response to heat, C:nuclear periphery"
"515";"Q13200";"PSMD2_HUMAN";"P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:apoptotic process, C:extracellular vesicular exosome, P:viral process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, P:negative regulation of apoptotic process, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:enzyme regulator activity, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"516";"O43242";"PSMD3_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:apoptotic process, C:extracellular vesicular exosome, F:enzyme regulator activity, P:regulation of protein catabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, C:nucleoplasm, C:proteasome accessory complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:cytosol, P:protein polyubiquitination, P:negative regulation of apoptotic process, P:mRNA metabolic process, P:gene expression"
"517";"Q15008";"PSMD6_HUMAN";"C:nucleoplasm, C:proteasome accessory complex, C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:protein polyubiquitination, P:apoptotic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, F:ATPase activity, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:viral process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:mRNA metabolic process"
"518";"P51665";"PSMD7_HUMAN";"P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, P:apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:mRNA metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosol, C:nucleoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process"
"519";"Q06323";"PSME1_HUMAN";"P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, F:endopeptidase activator activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, P:viral process, C:proteasome complex, C:proteasome activator complex"
"520";"Q9UL46";"PSME2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:mRNA metabolic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:proteasome activator complex, P:protein polyubiquitination, C:extracellular vesicular exosome, P:negative regulation of apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:small molecule metabolic process, P:apoptotic process, P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, C:nucleoplasm, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"521";"P26599";"PTBP1_HUMAN";"C:nucleoplasm, F:poly-pyrimidine tract binding, P:alternative mRNA splicing, via spliceosome, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome, F:pre-mRNA binding, C:extracellular vesicular exosome, P:regulation of alternative mRNA splicing, via spliceosome, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:negative regulation of muscle cell differentiation"
"522";"Q9Y3E5";"PTH2_HUMAN";"C:mitochondrion, P:negative regulation of gene expression, P:metabolic process, C:cytosol, P:positive regulation of anoikis, P:apoptotic process, F:aminoacyl-tRNA hydrolase activity, P:negative regulation of anoikis"
"523";"Q13308";"PTK7_HUMAN";"P:planar cell polarity pathway involved in neural tube closure, P:positive regulation of neuron projection development, P:neural tube closure, C:integral component of plasma membrane, P:establishment of epithelial cell apical/basal polarity, F:ATP binding, P:cochlea morphogenesis, P:axis elongation, P:convergent extension, C:cell-cell junction, P:wound healing, P:canonical Wnt signaling pathway, P:actin cytoskeleton reorganization, P:cell migration, P:lung-associated mesenchyme development, P:cellular response to retinoic acid, P:establishment of planar polarity, F:transmembrane receptor protein tyrosine kinase activity, P:cell adhesion"
"524";"P06454";"PTMA_HUMAN";"C:cytoplasm, C:nucleus, P:transcription, DNA-templated"
"525";"P08575";"PTPRC_HUMAN";"P:release of sequestered calcium ion into cytosol, F:transmembrane receptor protein tyrosine phosphatase activity, P:negative regulation of cytokine-mediated signaling pathway, P:positive regulation of antigen receptor-mediated signaling pathway, C:integral component of plasma membrane, P:positive regulation of protein kinase activity, P:defense response to virus, P:B cell proliferation, P:positive regulation of hematopoietic stem cell migration, C:membrane raft, C:extracellular vesicular exosome, P:T cell receptor signaling pathway, P:stem cell development, P:cell cycle phase transition, C:focal adhesion, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:external side of plasma membrane, P:immunoglobulin biosynthetic process, P:bone marrow development, P:negative regulation of T cell mediated cytotoxicity, P:B cell receptor signaling pathway, P:positive regulation of stem cell proliferation, P:T cell differentiation, P:negative regulation of protein kinase activity, P:positive regulation of T cell proliferation, P:hematopoietic progenitor cell differentiation, P:regulation of cell cycle, P:axon guidance, P:positive regulation of B cell proliferation"
"526";"Q9UHX1";"PUF60_HUMAN";"C:nucleus, P:RNA splicing, F:RNA binding, F:nucleotide binding, F:DNA binding, P:apoptotic process, P:regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:mRNA processing, C:ribonucleoprotein complex"
"527";"P22234";"PUR6_HUMAN";"P:purine nucleobase biosynthetic process, F:ATP binding, F:phosphoribosylaminoimidazolesuccinocarboxamide synthase activity, F:phosphoribosylaminoimidazole carboxylase activity, C:extracellular vesicular exosome, P:'de novo' IMP biosynthetic process, P:purine ribonucleoside monophosphate biosynthetic process, C:cytosol"
"528";"P15151";"PVR_HUMAN";"P:positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target, P:viral process, P:susceptibility to natural killer cell mediated cytotoxicity, C:plasma membrane, C:extracellular space, F:receptor activity, C:cell surface, P:adherens junction organization, P:cell migration, C:cytoplasm, F:virus receptor activity, C:nucleus, C:integral component of membrane, P:cell junction assembly, C:cell junction, P:susceptibility to T cell mediated cytotoxicity, P:cell-cell adhesion"
"529";"Q92692";"PVRL2_HUMAN";"P:susceptibility to natural killer cell mediated cytotoxicity, P:positive regulation of immunoglobulin mediated immune response, C:zonula adherens, P:spermatid nucleus differentiation, P:establishment of mitochondrion localization, P:cilium organization, P:sperm mitochondrion organization, P:acrosome assembly, P:adhesion to symbiont, C:cell surface, P:positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target, P:positive regulation of mast cell activation, P:susceptibility to T cell mediated cytotoxicity, P:response to virus, P:spermatid development, P:cell junction assembly, C:integral component of membrane, F:coreceptor activity, F:virus receptor activity, P:cytoskeleton organization, P:coreceptor-mediated virion attachment to host cell, P:fertilization, P:adherens junction organization, P:fusion of virus membrane with host plasma membrane, C:plasma membrane, P:homophilic cell adhesion, P:cell part morphogenesis"
"530";"P27708";"PYR1_HUMAN";"P:protein autophosphorylation, P:female pregnancy, P:peptidyl-threonine phosphorylation, P:response to testosterone, P:embryo development, C:neuronal cell body, P:'de novo' pyrimidine nucleobase biosynthetic process, P:organ regeneration, P:'de novo' UMP biosynthetic process, P:glutamine metabolic process, C:terminal bouton, P:lactation, P:UTP biosynthetic process, C:nuclear matrix, C:protein complex, F:protein kinase activity, F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, F:ATP binding, P:pyrimidine nucleoside biosynthetic process, P:carbamoyl phosphate biosynthetic process, F:aspartate binding, F:dihydroorotase activity, P:response to caffeine, P:glutamine catabolic process, P:cellular response to epidermal growth factor stimulus, P:response to amine, F:aspartate carbamoyltransferase activity, P:cellular response to drug, P:drug metabolic process, C:extracellular vesicular exosome, F:identical protein binding, P:response to cortisol, C:cytosol, F:metal ion binding"
