"";"X";"accession";"name";"go_name"
"424";424;"P35579";"MYH9_HUMAN";"P:angiogenesis, C:uropod, C:nucleus, P:membrane protein ectodomain proteolysis, F:ATP binding, C:ruffle, P:establishment of meiotic spindle localization, P:monocyte differentiation, C:plasma membrane, C:cleavage furrow, P:uropod organization, P:cytokinesis, P:integrin-mediated signaling pathway, P:actin filament-based movement, C:protein complex, C:actomyosin contractile ring, P:cell-cell adhesion, P:actin cytoskeleton reorganization, P:regulation of cell shape, C:myosin II complex, P:axon guidance, P:myoblast fusion, F:microfilament motor activity, C:spindle, P:establishment of T cell polarity, C:stress fiber, C:cortical cytoskeleton, C:cytosol, C:cell-cell adherens junction, P:blood vessel endothelial cell migration, C:immunological synapse, P:meiotic spindle organization, P:platelet formation, P:termination of G-protein coupled receptor signaling pathway, P:in utero embryonic development, F:actin filament binding, F:protein homodimerization activity, C:extracellular vesicular exosome, F:protein anchor, P:leukocyte migration, P:protein transport, F:ADP binding, C:neuromuscular junction, F:actin-dependent ATPase activity"
"425";425;"P60660";"MYL6_HUMAN";"F:structural constituent of muscle, C:extracellular vesicular exosome, F:calcium ion binding, F:actin-dependent ATPase activity, P:skeletal muscle tissue development, C:unconventional myosin complex, P:muscle filament sliding, F:motor activity, C:cytosol, P:axon guidance"
"426";426;"B0I1T2";"MYO1G_HUMAN";"F:ATP binding, C:myosin complex, P:metabolic process, C:plasma membrane, F:motor activity, C:extracellular vesicular exosome"
"427";427;"Q13765";"NACA_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter involved in heart development, C:nucleus, P:skeletal muscle tissue regeneration, F:DNA binding, C:nascent polypeptide-associated complex, P:positive regulation of cell proliferation involved in heart morphogenesis, P:transcription, DNA-templated, F:TBP-class protein binding, P:negative regulation of striated muscle cell apoptotic process, P:translation, F:transcription coactivator activity, P:viral process, P:positive regulation of skeletal muscle tissue growth, P:cardiac ventricle development, P:negative regulation of transcription from RNA polymerase II promoter involved in heart development, P:protein transport, C:extracellular vesicular exosome, P:heart trabecula morphogenesis, P:regulation of skeletal muscle fiber development"
"431";431;"P22392";"NDKB_HUMAN";"P:negative regulation of apoptotic process, P:CTP biosynthetic process, P:positive regulation of keratinocyte differentiation, P:integrin-mediated signaling pathway, P:UTP biosynthetic process, F:nucleoside diphosphate kinase activity, F:protein histidine kinase activity, F:metal ion binding, P:nucleoside triphosphate biosynthetic process, C:ruffle, P:transcription, DNA-templated, P:positive regulation of epithelial cell proliferation, F:sequence-specific DNA binding transcription factor activity, C:extracellular vesicular exosome, P:cell adhesion, C:cytosol, F:ATP binding, P:nucleobase-containing small molecule interconversion, P:peptidyl-histidine phosphorylation, C:nucleus, P:GTP biosynthetic process, C:lamellipodium, C:cell periphery, F:DNA binding, P:positive regulation of transcription from RNA polymerase II promoter"
"433";433;"Q7Z3B1";"NEGR1_HUMAN";"P:locomotory behavior, P:positive regulation of neuron projection development, P:cell-cell adhesion, C:anchored component of membrane, P:feeding behavior, C:plasma membrane"
"436";436;"O75323";"NIPS2_HUMAN";"C:integral component of plasma membrane, P:oxidative phosphorylation, P:ATP biosynthetic process, C:mitochondrion, P:negative regulation of ATP citrate synthase activity"
"447";447;"P19338";"NUCL_HUMAN";"F:telomeric DNA binding, F:RNA binding, C:ribonucleoprotein complex, C:nucleoplasm, C:extracellular vesicular exosome, F:nucleotide binding, C:nucleolus, C:cell cortex, P:angiogenesis"
"457";457;"Q9UQ80";"PA2G4_HUMAN";"C:ribonucleoprotein complex, C:nucleolus, C:cytoplasm, P:cell cycle arrest, P:negative regulation of transcription, DNA-templated, P:cell proliferation, P:regulation of translation, F:DNA binding, C:extracellular vesicular exosome, P:rRNA processing, F:sequence-specific DNA binding transcription factor activity, F:RNA binding, P:transcription, DNA-templated"
"459";459;"Q8NC51";"PAIRB_HUMAN";"P:regulation of apoptotic process, C:nucleus, C:extracellular vesicular exosome, P:regulation of mRNA stability, C:cytoplasm, C:perinuclear region of cytoplasm, C:plasma membrane, F:mRNA 3'-UTR binding"
"462";462;"Q15365";"PCBP1_HUMAN";"F:RNA binding, C:nucleoplasm, C:cytoplasm, C:extracellular vesicular exosome, C:ribonucleoprotein complex, F:single-stranded DNA binding, P:mRNA splicing, via spliceosome"
"465";465;"P07237";"PDIA1_HUMAN";"P:regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:glycerol ether metabolic process, C:procollagen-proline 4-dioxygenase complex, C:plasma membrane, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, P:extracellular matrix organization, C:melanosome, P:response to endoplasmic reticulum stress, F:protein disulfide oxidoreductase activity, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum lumen, P:cellular response to hypoxia, P:cell redox homeostasis, F:procollagen-proline 4-dioxygenase activity, P:lipoprotein metabolic process, F:protein disulfide isomerase activity, C:extracellular vesicular exosome"
"466";466;"P30101";"PDIA3_HUMAN";"P:signal transduction, P:post-translational protein modification, F:phospholipase C activity, C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:protein disulfide isomerase activity, P:protein import into nucleus, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cell surface, C:melanosome, P:protein retention in ER lumen, P:positive regulation of extrinsic apoptotic signaling pathway, F:protein disulfide oxidoreductase activity, F:cysteine-type endopeptidase activity, P:protein N-linked glycosylation via asparagine, P:oxidation-reduction process, C:extracellular vesicular exosome, P:cell redox homeostasis"
"467";467;"Q15084";"PDIA6_HUMAN";"C:melanosome, C:extracellular vesicular exosome, P:cell redox homeostasis, C:endoplasmic reticulum lumen, P:activation of signaling protein activity involved in unfolded protein response, P:oxidation-reduction process, F:protein disulfide isomerase activity, C:endoplasmic reticulum membrane, F:protein disulfide oxidoreductase activity, C:plasma membrane, P:glycerol ether metabolic process, C:endoplasmic reticulum-Golgi intermediate compartment"
"468";468;"P16284";"PECA1_HUMAN";"C:cell junction, C:extracellular space, P:platelet degranulation, P:platelet activation, C:extracellular vesicular exosome, P:phagocytosis, C:integral component of membrane, P:cell recognition, P:cell adhesion, C:plasma membrane, P:diapedesis, P:signal transduction, P:glomerular endothelium development, C:platelet alpha granule membrane"
"469";469;"P18669";"PGAM1_HUMAN";"C:cytosol, P:regulation of pentose-phosphate shunt, F:bisphosphoglycerate mutase activity, F:phosphoglycerate mutase activity, P:dephosphorylation, P:regulation of glycolysis, P:glycolysis, P:small molecule metabolic process, C:extracellular vesicular exosome, P:gluconeogenesis, F:bisphosphoglycerate 2-phosphatase activity, P:respiratory burst"
"470";470;"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"473";473;"P35232";"PHB_HUMAN";"P:DNA replication, P:negative regulation of cell proliferation, C:mitochondrial inner membrane, P:negative regulation of androgen receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:DNA biosynthetic process, P:negative regulation of cell growth, F:transcription regulatory region DNA binding, C:extracellular vesicular exosome, C:integral component of plasma membrane, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding RNA polymerase II transcription factor activity, P:cellular response to interleukin-6, P:negative regulation of transcription by competitive promoter binding, P:progesterone receptor signaling pathway, C:nucleoplasm, P:histone deacetylation, P:regulation of apoptotic process, P:negative regulation of glucocorticoid receptor signaling pathway"
"476";476;"Q04941";"PLP2_HUMAN";"C:integral component of membrane, C:plasma membrane, P:cytokine-mediated signaling pathway, P:chemotaxis, F:ion transmembrane transporter activity, C:endoplasmic reticulum membrane"
"477";477;"O15162";"PLS1_HUMAN";"P:regulation of mast cell activation, C:nucleolus, P:negative regulation of viral genome replication, P:apoptotic process, C:cytosol, P:platelet activation, F:RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription, C:integral component of plasma membrane, P:positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity, P:regulation of Fc receptor mediated stimulatory signaling pathway, P:defense response to virus, P:positive regulation of innate immune response, P:acute-phase response, F:phospholipid scramblase activity, P:response to interferon-beta, C:Golgi apparatus, F:SH3 domain binding, C:extracellular vesicular exosome, P:phosphatidylserine biosynthetic process, F:calcium ion binding, C:membrane raft, F:DNA binding, C:extracellular matrix"
"478";478;"O15031";"PLXB2_HUMAN";"C:integral component of plasma membrane, P:regulation of protein phosphorylation, P:positive regulation of axonogenesis, P:regulation of Rho GTPase activity, C:intracellular, F:semaphorin receptor activity, P:neural tube closure, P:neuroblast proliferation, C:extracellular vesicular exosome, P:regulation of neuron migration, P:regulation of cell shape, P:brain development, F:GTPase activator activity, P:positive regulation of GTPase activity"
"479";479;"O00592";"PODXL_HUMAN";"C:microvillus membrane, C:lamellipodium, P:leukocyte migration, C:filopodium, P:epithelial tube formation, C:cell body, P:cell adhesion, C:ruffle, P:positive regulation of cell-cell adhesion mediated by integrin, C:integral component of plasma membrane, C:apical plasma membrane, P:glomerular visceral epithelial cell development, C:slit diaphragm, C:membrane raft, P:positive regulation of cell migration, C:cytoplasm, P:regulation of microvillus assembly, P:negative regulation of cell-cell adhesion, C:extracellular vesicular exosome, P:cell migration"
"483";483;"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"484";484;"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"487";487;"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
