"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1408";1408;"Q68CZ1";"Q68CZ1-1";"FTM_HUMAN";"Protein fantom";"RPGRIP1L";2;2;"2.79208899675129E-5";2;0;2;0;"0";"0";0;"cell-cell junction, ciliary basal body, axoneme, tight junction, centrosome";9,87654320987654e-05
"1409";1409;"Q6AHZ1";"Q6AHZ1-2";"Z518A_HUMAN";"Zinc finger protein 518A";"ZNF518A";2;2;"2.47579031067292E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"1415";1415;"Q6IV72";"Q6IV72";"ZN425_HUMAN";"Zinc finger protein 425";"ZNF425";2;2;"4.88244286001056E-5";0;2;0;2;"0";"2.04259681900852E-4";0;"nucleus, cytoplasm";9,87654320987654e-05
"1419";1419;"Q6P2M8";"Q6P2M8-5";"KCC1B_HUMAN";"Calcium/calmodulin-dependent protein kinase type 1B";"PNCK";2;2;"1.07043645210727E-4";2;0;2;0;"0";"0";0;"cytoplasm, nucleus";9,87654320987654e-05
"1420";1420;"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";23;42;"3.30207870001228E-4";18;10;28;14;"4.42505787311689E-4";"4.60480927420165E-4";0;"catalytic step 2 spliceosome, U5 snRNP, nuclear speck, nucleoplasm";0,00207407407407407
"1421";1421;"Q6P3S1";"Q6P3S1-5";"DEN1B_HUMAN";"DENN domain-containing protein 1B";"DENND1B";3;3;"1.29281585589012E-4";0;3;0;3;"0";"0";0;"clathrin-coated vesicle, cytosol";0,000148148148148148
"1427";1427;"Q6PJG6";"Q6PJG6-2";"BRAT1_HUMAN";"BRCA1-associated ATM activator 1";"BRAT1";2;2;"4.47210356970517E-5";0;2;0;2;"0";"0";0;"nucleus";9,87654320987654e-05
"1429";1429;"Q6S8J3";"Q6S8J3-1";"POTEE_HUMAN";"POTE ankyrin domain family member E";"POTEE";1;1;"2.43520569412164E-5";0;1;0;1;"0";"0";20;"blood microparticle";4,93827160493827e-05
"1431";1431;"Q6TFL4";"Q6TFL4-1,Q6TFL4-2";"KLH24_HUMAN";"Kelch-like protein 24";"KLHL24";2;2;"3.05966419227329E-5";0;2;0;2;"0";"0";0;"axon, cytoplasm, perikaryon";9,87654320987654e-05
"1438";1438;"Q6WCQ1";"Q6WCQ1-1";"MPRIP_HUMAN";"Myosin phosphatase Rho-interacting protein";"MPRIP";1;1;"2.14922753018221E-5";0;1;0;1;"0";"0";1;"cytoskeleton, cytoplasm";4,93827160493827e-05
"1439";1439;"Q6XZF7";"Q6XZF7-1";"DNMBP_HUMAN";"Dynamin-binding protein";"DNMBP";2;2;"2.32821625283953E-5";2;0;2;0;"0";"0";0;"cell junction, synapse, Golgi stack, cytoskeleton";9,87654320987654e-05
"1443";1443;"Q6ZMT4";"Q6ZMT4-1";"KDM7_HUMAN";"Lysine-specific demethylase 7";"JHDM1D";2;2;"3.90180343329218E-5";0;2;0;2;"0";"0";0;"nucleolus";9,87654320987654e-05
"1444";1444;"Q6ZMW3";"Q6ZMW3-1";"EMAL6_HUMAN";"Echinoderm microtubule-associated protein-like 6";"EML6";3;3;"2.81276585602243E-5";3;0;3;0;"0";"0";0;"cytoplasm, microtubule";0,000148148148148148
"1445";1445;"Q6ZNJ1";"Q6ZNJ1-3";"NBEL2_HUMAN";"Neurobeachin-like protein 2";"NBEAL2";2;2;"1.33318701188378E-5";2;0;2;0;"0";"0";0;"endoplasmic reticulum";9,87654320987654e-05
"1447";1447;"Q6ZP01";"Q6ZP01";"RBM44_HUMAN";"RNA-binding protein 44";"RBM44";2;2;"3.49343199878967E-5";0;2;0;2;"0";"1.46149648705462E-4";0;"cytoplasm, intercellular bridge";9,87654320987654e-05
"1449";1449;"Q6ZR08";"Q6ZR08-1";"DYH12_HUMAN";"Dynein heavy chain 12, axonemal";"DNAH12";2;2;"1.18745052740231E-5";2;0;2;0;"0";"0";0;"microtubule, dynein complex, cilium, cytoplasm";9,87654320987654e-05
"1451";1451;"Q6ZRS2";"Q6ZRS2-1";"SRCAP_HUMAN";"Helicase SRCAP";"SRCAP";2;3;"1.75379247818938E-5";2;0;3;0;"0";"0";1;"protein complex, Golgi apparatus, nucleus";0,000148148148148148
"1455";1455;"Q6ZT98";"Q6ZT98-1";"TTLL7_HUMAN";"Tubulin polyglutamylase TTLL7";"TTLL7";2;2;"4.13934276294018E-5";2;0;2;0;"0";"0";0;"dendrite, cilium, cytoskeleton, cytoplasm, perikaryon";9,87654320987654e-05
"1458";1458;"Q702N8";"Q702N8-3";"XIRP1_HUMAN";"Xin actin-binding repeat-containing protein 1";"XIRP1";2;2;"1.9921850410895E-5";2;0;2;0;"0";"0";0;"fascia adherens";9,87654320987654e-05
"1462";1462;"Q71F23";"Q71F23-1";"CENPU_HUMAN";"Centromere protein U";"MLF1IP";3;3;"1.31755874308419E-4";3;0;3;0;"0";"0";0;"cytosol, centrosome, nucleoplasm, condensed chromosome kinetochore";0,000148148148148148
"1464";1464;"Q71UI9";"Q71UI9-2";"H2AV_HUMAN";"Histone H2A.V";"H2AFV";1;4;"0.00215451353539244";1;1;2;2;"0";"0";25;"nucleosome, nucleus";0,000197530864197531
"1465";1465;"Q71UM5";"Q71UM5";"RS27L_HUMAN";"40S ribosomal protein S27-like";"RPS27L";1;2;"6.99351815376751E-4";0;1;0;2;"0";"0.00274291572838287";3;"ribosome, nucleus";9,87654320987654e-05
"1468";1468;"Q76NI1";"Q76NI1-5";"VKIND_HUMAN";"Protein very KIND";"KNDC1";2;2;"2.09925502042764E-5";2;0;2;0;"0";"0";0;"dendrite, guanyl-nucleotide exchange factor complex, neuronal cell body";9,87654320987654e-05
"1470";1470;"Q7L1Q6";"Q7L1Q6-1,Q7L1Q6-3,Q7L1Q6-4";"BZW1_HUMAN";"Basic leucine zipper and W2 domain-containing protein 1";"BZW1";3;5;"1.2779027056034E-4";3;0;5;0;"0";"0";6;"cytoplasm";0,000246913580246914
"1471";1471;"Q7L2H7";"Q7L2H7";"EIF3M_HUMAN";"Eukaryotic translation initiation factor 3 subunit M";"EIF3M";7;20;"9.81710436023514E-4";6;5;10;10;"9.86679730111531E-4";"0.00205351979665028";0;"eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,000987654320987654
"1475";1475;"Q7RTP6";"Q7RTP6-2";"MICA3_HUMAN";"Protein-methionine sulfoxide oxidase MICAL3";"MICAL3";3;3;"2.75094682621974E-5";0;3;0;3;"0";"0";0;"cytoplasm, cytoskeleton";0,000148148148148148
"1476";1476;"Q7RTS7";"Q7RTS7";"K2C74_HUMAN";"Keratin, type II cytoskeletal 74";"KRT74";1;1;"4.52242872713396E-5";1;0;1;0;"7.19696761383178E-5";"0";11;"keratin filament";4,93827160493827e-05
"1479";1479;"Q7Z2Z1";"Q7Z2Z1-2";"TICRR_HUMAN";"Treslin";"TICRR";2;2;"1.92230211032877E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"1480";1480;"Q7Z333";"Q7Z333-4";"SETX_HUMAN";"Probable helicase senataxin";"SETX";2;2;"2.37161120618867E-5";0;2;0;2;"0";"0";3;"nucleoplasm, nucleolus, cytoplasm";9,87654320987654e-05
"1481";1481;"Q7Z333";"Q7Z333-3";"SETX_HUMAN";"Probable helicase senataxin";"SETX";1;1;"1.18580560309433E-5";0;1;0;1;"0";"0";3;"nucleoplasm, nucleolus, cytoplasm";4,93827160493827e-05
"1483";1483;"Q7Z3K3";"Q7Z3K3-3";"POGZ_HUMAN";"Pogo transposable element with ZNF domain";"POGZ";2;2;"2.60396952533897E-5";2;0;2;0;"0";"0";0;"cytoplasm, nuclear chromatin";9,87654320987654e-05
"1484";1484;"Q7Z3Z4";"Q7Z3Z4-1";"PIWL4_HUMAN";"Piwi-like protein 4";"PIWIL4";2;2;"4.3093861863004E-5";2;0;2;0;"0";"0";0;"nucleus, piP-body";9,87654320987654e-05
"1485";1485;"Q7Z401";"Q7Z401-1,Q7Z401-2";"MYCPP_HUMAN";"C-myc promoter-binding protein";"DENND4A";2;2;"9.85399095740188E-6";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"1489";1489;"Q7Z460";"Q7Z460-3";"CLAP1_HUMAN";"CLIP-associating protein 1";"CLASP1";2;2;"2.59789432679825E-5";0;2;0;2;"0";"0";3;"cytosol, cortical microtubule cytoskeleton, centrosomal corona, Golgi apparatus, kinetochore, condensed chromosome kinetochore, cytoplasmic microtubule, kinetochore microtubule";9,87654320987654e-05
"1491";1491;"Q7Z4S6";"Q7Z4S6-4";"KI21A_HUMAN";"Kinesin-like protein KIF21A";"KIF21A";2;2;"2.19330766471203E-5";2;0;2;0;"0";"0";0;"microtubule, kinesin complex, cytoplasm";9,87654320987654e-05
"1492";1492;"Q7Z4S6";"Q7Z4S6-1";"KI21A_HUMAN";"Kinesin-like protein KIF21A";"KIF21A";1;1;"1.27942947108202E-5";0;1;0;1;"0";"0";1;"microtubule, kinesin complex, cytoplasm";4,93827160493827e-05
"1493";1493;"Q7Z5K2";"Q7Z5K2-2";"WAPL_HUMAN";"Wings apart-like protein homolog";"WAPAL";1;1;"4.62806348411085E-5";1;0;1;0;"0";"0";2;"synaptonemal complex, cohesin complex, microtubule cytoskeleton, nucleoplasm, chromatin, cytosol, chromosome, centromeric region";4,93827160493827e-05
"1494";1494;"Q7Z5K2";"Q7Z5K2-1";"WAPL_HUMAN";"Wings apart-like protein homolog";"WAPAL";0;0;"0";0;0;0;0;"0";"0";3;"synaptonemal complex, cohesin complex, microtubule cytoskeleton, nucleoplasm, chromatin, cytosol, chromosome, centromeric region";0
"1495";1495;"Q7Z5L9";"Q7Z5L9-1,Q7Z5L9-2";"I2BP2_HUMAN";"Interferon regulatory factor 2-binding protein 2";"IRF2BP2";3;3;"4.69113760314473E-5";3;0;3;0;"0";"0";0;"cytoplasm, nucleus";0,000148148148148148
"1496";1496;"Q7Z6E9";"Q7Z6E9-2";"RBBP6_HUMAN";"E3 ubiquitin-protein ligase RBBP6";"RBBP6";1;1;"1.53666170370868E-5";1;0;1;0;"0";"0";1;"cytoplasm, microtubule organizing center, nucleolus, chromosome";4,93827160493827e-05
"1497";1497;"Q7Z6E9";"Q7Z6E9-1";"RBBP6_HUMAN";"E3 ubiquitin-protein ligase RBBP6";"RBBP6";1;1;"1.53666170370868E-5";1;0;1;0;"0";"0";1;"cytoplasm, microtubule organizing center, nucleolus, chromosome";4,93827160493827e-05
"1498";1498;"Q7Z6J0";"Q7Z6J0-1";"SH3R1_HUMAN";"E3 ubiquitin-protein ligase SH3RF1";"SH3RF1";2;3;"6.20202201136477E-5";0;2;0;3;"0";"0";0;"perinuclear region of cytoplasm, Golgi apparatus, lamellipodium, cytosol";0,000148148148148148
"1499";1499;"Q7Z6J8";"Q7Z6J8";"UBE3D_HUMAN";"E3 ubiquitin-protein ligase E3D";"UBE3D";2;2;"9.43855277822093E-5";2;0;2;0;"1.8972659077723E-4";"0";0;"cytoplasm";9,87654320987654e-05
"1504";1504;"Q86U06";"Q86U06-4";"RBM23_HUMAN";"Probable RNA-binding protein 23";"RBM23";2;5;"2.32320743528723E-4";1;2;1;4;"0";"0";1;"nucleus";0,000246913580246914
"1505";1505;"Q86U86";"Q86U86-2";"PB1_HUMAN";"Protein polybromo-1";"PBRM1";2;2;"2.71728613878622E-5";2;0;2;0;"0";"0";1;"kinetochore, nuclear chromosome";9,87654320987654e-05
"1506";1506;"Q86U86";"Q86U86-3";"PB1_HUMAN";"Protein polybromo-1";"PBRM1";1;1;"1.44921927401932E-5";0;1;0;1;"0";"0";1;"kinetochore, nuclear chromosome";4,93827160493827e-05
"1507";1507;"Q86U86";"Q86U86-8";"PB1_HUMAN";"Protein polybromo-1";"PBRM1";2;2;"3.44189577579588E-5";1;1;1;1;"0";"0";2;"kinetochore, nuclear chromosome";9,87654320987654e-05
"1517";1517;"Q86VF2";"Q86VF2-3";"IGFN1_HUMAN";"Immunoglobulin-like and fibronectin type III domain-containing protein 1";"IGFN1";2;2;"2.93492968083768E-5";2;0;2;0;"0";"0";0;"nucleus, Z disc";9,87654320987654e-05
"1518";1518;"Q86VF7";"Q86VF7-2";"NRAP_HUMAN";"Nebulin-related-anchoring protein";"NRAP";1;1;"1.19379961259218E-5";1;0;1;0;"0";"0";1;"myofibril, muscle tendon junction, fascia adherens";4,93827160493827e-05
"1519";1519;"Q86VF7";"Q86VF7-4";"NRAP_HUMAN";"Nebulin-related-anchoring protein";"NRAP";3;5;"5.96899806296089E-5";1;2;1;4;"0";"0";1;"myofibril, muscle tendon junction, fascia adherens";0,000246913580246914
"1520";1520;"Q86VF7";"Q86VF7-1";"NRAP_HUMAN";"Nebulin-related-anchoring protein";"NRAP";2;2;"2.38759922518436E-5";2;0;2;0;"0";"0";1;"myofibril, muscle tendon junction, fascia adherens";9,87654320987654e-05
"1522";1522;"Q86VS8";"Q86VS8";"HOOK3_HUMAN";"Protein Hook homolog 3";"HOOK3";2;2;"5.11364488959323E-5";2;0;2;0;"1.02790590267886E-4";"0";0;"microtubule, centriolar satellite, pericentriolar material, FHF complex, Golgi apparatus, cis-Golgi network";9,87654320987654e-05
"1523";1523;"Q86VV8";"Q86VV8-1";"RTTN_HUMAN";"Rotatin";"RTTN";1;1;"1.09960977260495E-5";1;0;1;0;"0";"0";1;"ciliary basal body, cytoplasm";4,93827160493827e-05
"1524";1524;"Q86VV8";"Q86VV8-3";"RTTN_HUMAN";"Rotatin";"RTTN";1;1;"1.09960977260495E-5";1;0;1;0;"0";"0";1;"ciliary basal body, cytoplasm";4,93827160493827e-05
"1533";1533;"Q86YP4";"Q86YP4-1,Q86YP4-2";"P66A_HUMAN";"Transcriptional repressor p66-alpha";"GATAD2A";2;2;"2.90015563248653E-5";2;0;2;0;"0";"0";0;"NuRD complex, nuclear speck";9,87654320987654e-05
"1541";1541;"Q8IVF4";"Q8IVF4-1";"DYH10_HUMAN";"Dynein heavy chain 10, axonemal";"DNAH10";3;3;"1.23180396915498E-5";0;3;0;3;"0";"0";0;"cytoplasm, microtubule, dynein complex, cilium";0,000148148148148148
"1543";1543;"Q8IVL1";"Q8IVL1-3";"NAV2_HUMAN";"Neuron navigator 2";"NAV2";1;1;"9.2232642451968E-6";0;1;0;1;"0";"0";1;"nucleus, interstitial matrix";4,93827160493827e-05
"1544";1544;"Q8IVL1";"Q8IVL1-13";"NAV2_HUMAN";"Neuron navigator 2";"NAV2";1;1;"9.2232642451968E-6";0;1;0;1;"0";"0";1;"nucleus, interstitial matrix";4,93827160493827e-05
"1545";1545;"Q8IVL1";"Q8IVL1-1";"NAV2_HUMAN";"Neuron navigator 2";"NAV2";2;2;"3.32037512827085E-5";1;1;1;1;"0";"0";4;"nucleus, interstitial matrix";9,87654320987654e-05
"1546";1546;"Q8IVL1";"Q8IVL1-11";"NAV2_HUMAN";"Neuron navigator 2";"NAV2";0;0;"0";0;0;0;0;"0";"0";2;"nucleus, interstitial matrix";0
"1547";1547;"Q8IVL1";"Q8IVL1-10";"NAV2_HUMAN";"Neuron navigator 2";"NAV2";1;1;"1.47572227923149E-5";1;0;1;0;"0";"0";3;"nucleus, interstitial matrix";4,93827160493827e-05
"1548";1548;"Q8IVM0";"Q8IVM0-1,Q8IVM0-2";"CCD50_HUMAN";"Coiled-coil domain-containing protein 50";"CCDC50";2;2;"5.99934155347703E-5";0;2;0;2;"0";"0";0;"cytoplasm";9,87654320987654e-05
"1550";1550;"Q8IWS0";"Q8IWS0-1,Q8IWS0-2";"PHF6_HUMAN";"PHD finger protein 6";"PHF6";2;4;"1.00591699471998E-4";2;0;4;0;"0";"0";0;"nucleolus";0,000197530864197531
"1554";1554;"Q8IWZ3";"Q8IWZ3-6";"ANKH1_HUMAN";"Ankyrin repeat and KH domain-containing protein 1";"ANKHD1";1;1;"7.60703292492807E-6";1;0;1;0;"0";"0";4;"nucleus, cytoplasm";4,93827160493827e-05
"1555";1555;"Q8IX01";"Q8IX01-3";"SUGP2_HUMAN";"SURP and G-patch domain-containing protein 2";"SUGP2";3;4;"6.78668582389638E-5";0;3;0;4;"0";"0";0;"nucleus";0,000197530864197531
"1557";1557;"Q8IY21";"Q8IY21";"DDX60_HUMAN";"Probable ATP-dependent RNA helicase DDX60";"DDX60";1;1;"1.34039027114776E-5";1;0;1;0;"4.31096050305739E-5";"0";1;"cytoplasm";4,93827160493827e-05
"1558";1558;"Q8IY81";"Q8IY81";"RRMJ3_HUMAN";"pre-rRNA processing protein FTSJ3";"FTSJ3";5;6;"1.3004475905766E-4";2;3;2;4;"8.71353527890702E-5";"3.62699600447322E-4";0;"nucleolus";0,000296296296296296
"1559";1559;"Q8IYB3";"Q8IYB3-1,Q8IYB3-2";"SRRM1_HUMAN";"Serine/arginine repetitive matrix protein 1";"SRRM1";4;4;"4.06150114018578E-5";4;0;4;0;"0";"0";0;"catalytic step 2 spliceosome, nuclear speck, nucleoplasm, nuclear matrix, cytosol";0,000197530864197531
"1563";1563;"Q8IZT6";"Q8IZT6-1";"ASPM_HUMAN";"Abnormal spindle-like microcephaly-associated protein";"ASPM";2;2;"1.05596693434798E-5";2;0;2;0;"0";"0";0;"midbody, cytoplasm, spindle pole, nucleus";9,87654320987654e-05
"1564";1564;"Q8IZX4";"Q8IZX4";"TAF1L_HUMAN";"Transcription initiation factor TFIID subunit 1-like";"TAF1L";3;3;"3.01609832754212E-5";3;0;3;0;"6.06273087176964E-5";"0";0;"transcription factor TFIID complex";0,000148148148148148
"1565";1565;"Q8N157";"Q8N157-1";"AHI1_HUMAN";"Jouberin";"AHI1";2;2;"3.06989718288289E-5";2;0;2;0;"0";"0";0;"photoreceptor outer segment, adherens junction, ciliary basal body, TCTN-B9D complex, centriole, cell-cell junction";9,87654320987654e-05
"1566";1566;"Q8N163";"Q8N163-1";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";16;53;"0.0010541421594181";14;12;28;25;"0";"0";0;"nuclear chromatin, mitochondrial matrix, DBIRD complex";0,00261728395061728
"1567";1567;"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";6;10;"0.00108627131086626";6;0;10;0;"0.00218353975776161";"0";0;"mitochondrion";0,000493827160493827
"1571";1571;"Q8N257";"Q8N257";"H2B3B_HUMAN";"Histone H2B type 3-B";"HIST3H2BB";1;2;"0.00199654696377017";1;0;2;0;"0.00401330646406729";"0";67;"nucleosome, nucleus";9,87654320987654e-05
"1577";1577;"Q8N3K9";"Q8N3K9";"CMYA5_HUMAN";"Cardiomyopathy-associated protein 5";"CMYA5";2;2;"9.02333996246729E-6";2;0;2;0;"1.81380299366779E-5";"0";0;"perinuclear region of cytoplasm, M band, costamere";9,87654320987654e-05
"1578";1578;"Q8N3U4";"Q8N3U4-2";"STAG2_HUMAN";"Cohesin subunit SA-2";"STAG2";4;23;"3.43000534958337E-4";4;0;23;0;"0";"0";0;"nucleoplasm, chromatin, chromosome, centromeric region, cytosol";0,0011358024691358
"1579";1579;"Q8N4C6";"Q8N4C6-7";"NIN_HUMAN";"Ninein";"NIN";1;1;"1.31755874308419E-5";0;1;0;1;"0";"0";1;"centrosome, centriole, microtubule";4,93827160493827e-05
"1580";1580;"Q8N4C6";"Q8N4C6-2";"NIN_HUMAN";"Ninein";"NIN";1;1;"1.31755874308419E-5";0;1;0;1;"0";"0";1;"centrosome, centriole, microtubule";4,93827160493827e-05
"1583";1583;"Q8N5Y2";"Q8N5Y2-1";"MS3L1_HUMAN";"Male-specific lethal 3 homolog";"MSL3";3;4;"1.40944223828328E-4";0;3;0;4;"0";"0";0;"MSL complex";0,000197530864197531
"1585";1585;"Q8N684";"Q8N684-1,Q8N684-2,Q8N684-3";"CPSF7_HUMAN";"Cleavage and polyadenylation specificity factor subunit 7";"CPSF7";1;1;"1.29922046381031E-5";1;0;1;0;"0";"0";0;"mRNA cleavage factor complex";4,93827160493827e-05
"1590";1590;"Q8N960";"Q8N960-2";"CE120_HUMAN";"Centrosomal protein of 120 kDa";"CEP120";3;3;"5.58559386013379E-5";0;3;0;3;"0";"0";0;"cytoplasm, centrosome";0,000148148148148148
"1591";1591;"Q8NAT2";"Q8NAT2-3";"TDRD5_HUMAN";"Tudor domain-containing protein 5";"TDRD5";2;2;"3.74270849207741E-5";0;2;0;2;"0";"0";0;"chromatoid body, pi-body";9,87654320987654e-05
"1596";1596;"Q8NBX0";"Q8NBX0";"SCPDL_HUMAN";"Saccharopine dehydrogenase-like oxidoreductase";"SCCPDH";5;6;"2.56755037113842E-4";5;0;6;0;"5.16109397289108E-4";"0";0;"midbody, mitochondrion, lipid particle";0,000296296296296296
"1598";1598;"Q8ND23";"Q8ND23-1";"LR16B_HUMAN";"Leucine-rich repeat-containing protein 16B";"LRRC16B";2;2;"2.67609113026818E-5";0;2;0;2;"0";"0";0;"cytoplasm";9,87654320987654e-05
"1600";1600;"Q8NDN9";"Q8NDN9-1";"RCBT1_HUMAN";"RCC1 and BTB domain-containing protein 1";"RCBTB1";2;2;"6.91449534977014E-5";0;2;0;2;"0";"0";0;"nucleus, cytoplasm";9,87654320987654e-05
"1603";1603;"Q8NE71";"Q8NE71-1,Q8NE71-2";"ABCF1_HUMAN";"ATP-binding cassette sub-family F member 1";"ABCF1";7;13;"1.52077983521276E-4";4;4;5;8;"0";"0";2;"nucleoplasm, nuclear envelope, ribosome, polysomal ribosome";0,000641975308641975
"1604";1604;"Q8NEM8";"Q8NEM8-1";"CBPC3_HUMAN";"Cytosolic carboxypeptidase 3";"AGBL3";2;2;"3.66792910162632E-5";2;0;2;0;"0";"0";0;"cytosol";9,87654320987654e-05
"1605";1605;"Q8NEX9";"Q8NEX9";"DR9C7_HUMAN";"Short-chain dehydrogenase/reductase family 9C member 7";"SDR9C7";2;3;"1.75955129268112E-4";0;2;0;3;"0";"7.36117959054829E-4";0;"nucleolus, cytoplasm";0,000148148148148148
"1606";1606;"Q8NEZ4";"Q8NEZ4-1";"MLL3_HUMAN";"Histone-lysine N-methyltransferase MLL3";"MLL3";1;1;"5.55069706856414E-6";1;0;1;0;"0";"0";5;"histone methyltransferase complex";4,93827160493827e-05
"1607";1607;"Q8NEZ4";"Q8NEZ4-3";"MLL3_HUMAN";"Histone-lysine N-methyltransferase MLL3";"MLL3";2;2;"1.0840593961628E-5";0;2;0;2;"0";"0";2;"histone methyltransferase complex";9,87654320987654e-05
"1608";1608;"Q8NEZ4";"Q8NEZ4-2";"MLL3_HUMAN";"Histone-lysine N-methyltransferase MLL3";"MLL3";1;1;"5.42029698081401E-6";0;1;0;1;"0";"0";2;"histone methyltransferase complex";4,93827160493827e-05
"1610";1610;"Q8NF50";"Q8NF50-3";"DOCK8_HUMAN";"Dedicator of cytokinesis protein 8";"DOCK8";2;2;"2.18651562096709E-5";2;0;2;0;"0";"0";1;"cytosol";9,87654320987654e-05
"1611";1611;"Q8NF50";"Q8NF50-2";"DOCK8_HUMAN";"Dedicator of cytokinesis protein 8";"DOCK8";2;2;"2.76958645322498E-5";2;0;2;0;"0";"0";2;"cytosol";9,87654320987654e-05
"1618";1618;"Q8NFI4";"Q8NFI4";"F10A5_HUMAN";"Putative protein FAM10A5";"ST13P5";1;1;"1.99002549090945E-4";1;0;1;0;"4.00019749660393E-4";"0";4;"cytoplasm";4,93827160493827e-05
"1619";1619;"Q8NFZ0";"Q8NFZ0-2";"FBX18_HUMAN";"F-box only protein 18";"FBXO18";2;2;"3.52022725860781E-5";0;2;0;2;"0";"0";0;"nucleus";9,87654320987654e-05
"1627";1627;"Q8TAA3";"Q8TAA3-1";"PSA7L_HUMAN";"Proteasome subunit alpha type-7-like";"PSMA8";2;2;"2.76599106667563E-4";0;2;0;2;"0";"0";13;"spermatoproteasome complex, cytosol, nucleus, proteasome core complex, alpha-subunit complex";9,87654320987654e-05
"1628";1628;"Q8TAQ2";"Q8TAQ2-2";"SMRC2_HUMAN";"SWI/SNF complex subunit SMARCC2";"SMARCC2";2;2;"6.04875952343977E-5";2;0;2;0;"0";"0";4;"npBAF complex, nBAF complex, SWI/SNF complex";9,87654320987654e-05
"1631";1631;"Q8TC59";"Q8TC59-1,Q8TC59-2";"PIWL2_HUMAN";"Piwi-like protein 2";"PIWIL2";2;2;"1.88674050910994E-5";2;0;2;0;"0";"0";0;"polysome, pi-body, chromatoid body";9,87654320987654e-05
"1632";1632;"Q8TCU4";"Q8TCU4-2";"ALMS1_HUMAN";"Alstrom syndrome protein 1";"ALMS1";4;6;"2.64333839505251E-5";0;4;0;6;"0";"0";0;"cilium, spindle pole, cytosol, centrosome";0,000296296296296296
"1633";1633;"Q8TCU4";"Q8TCU4-3";"ALMS1_HUMAN";"Alstrom syndrome protein 1";"ALMS1";2;2;"8.81112798350838E-6";2;0;2;0;"0";"0";0;"cilium, spindle pole, cytosol, centrosome";9,87654320987654e-05
"1635";1635;"Q8TD26";"Q8TD26-1";"CHD6_HUMAN";"Chromodomain-helicase-DNA-binding protein 6";"CHD6";3;3;"2.60807997447131E-5";3;0;3;0;"0";"0";2;"nucleus";0,000148148148148148
"1636";1636;"Q8TDI0";"Q8TDI0";"CHD5_HUMAN";"Chromodomain-helicase-DNA-binding protein 5";"CHD5";6;7;"8.6281549865995E-5";2;4;3;4;"8.34720748845016E-5";"1.57219325270666E-4";6;"nucleus";0,000345679012345679
"1643";1643;"Q8TES7";"Q8TES7-5";"FBF1_HUMAN";"Fas-binding factor 1";"FBF1";2;2;"7.56139429688014E-5";2;0;2;0;"0";"0";4;"centriole, cell junction, ciliary transition fiber, spindle pole";9,87654320987654e-05
"1644";1644;"Q8TES7";"Q8TES7-1";"FBF1_HUMAN";"Fas-binding factor 1";"FBF1";1;1;"3.78069714844007E-5";1;0;1;0;"0";"0";4;"centriole, cell junction, ciliary transition fiber, spindle pole";4,93827160493827e-05
"1646";1646;"Q8TEX9";"Q8TEX9-2";"IPO4_HUMAN";"Importin-4";"IPO4";7;8;"1.35859279582903E-4";7;0;8;0;"0";"0";0;"nucleus, cytoplasm";0,000395061728395062
"1647";1647;"Q8TF05";"Q8TF05-2";"PP4R1_HUMAN";"Serine/threonine-protein phosphatase 4 regulatory subunit 1";"PPP4R1";2;2;"3.86483897971362E-5";0;2;0;2;"0";"0";0;"protein phosphatase 4 complex";9,87654320987654e-05
"1648";1648;"Q8TF40";"Q8TF40-1";"FNIP1_HUMAN";"Folliculin-interacting protein 1";"FNIP1";2;2;"4.19851004085528E-5";2;0;2;0;"0";"0";1;"cytoplasm";9,87654320987654e-05
"1649";1649;"Q8TF40";"Q8TF40-3";"FNIP1_HUMAN";"Folliculin-interacting protein 1";"FNIP1";1;1;"2.09925502042764E-5";1;0;1;0;"0";"0";1;"cytoplasm";4,93827160493827e-05
"1652";1652;"Q8WU79";"Q8WU79-2";"SMAP2_HUMAN";"Stromal membrane-associated protein 2";"SMAP2";2;2;"8.55850123712807E-5";0;2;0;2;"0";"0";0;"nucleus, cytoplasm";9,87654320987654e-05
"1655";1655;"Q8WUY3";"Q8WUY3-3";"PRUN2_HUMAN";"Protein prune homolog 2";"PRUNE2";4;9;"5.3504490408924E-5";3;2;3;6;"0";"0";0;"nucleus, Golgi apparatus";0,000444444444444444
