"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134.1.id.csv";"peptide.count.P5134.2.id.csv";"spectra.count.P5134.1.id.csv";"spectra.count.P5134.2.id.csv";"dNSAF.P5134.1.id.csv";"dNSAF.P5134.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"418";"P52272";683;683;"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";32;75;0,00141374373363652;28;29;37;38;NA;NA;"nuclear matrix, integral component of plasma membrane, spliceosomal complex, paraspeckles, catalytic step 2 spliceosome, nucleoplasm, nucleus";0,00544425087108014;"protein domain specific binding, RNA binding, poly(A) RNA binding, nucleotide binding, protein binding"
"419";"P52907";689;689;"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";2;2;0,000192453692411125;NA;2;NA;2;NA;0,000515098893543813;"cytoskeleton, WASH complex, F-actin capping protein complex, actin cytoskeleton, extracellular region, cytosol, extracellular vesicular exosome";0,000145180023228804;"protein binding, actin binding"
"420";"P53396";691;691;"P53396-1";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";14;28;0,000699895172038279;13;10;18;10;NA;NA;"nucleus, plasma membrane, cytosol, citrate lyase complex, cytoplasm, mitochondrion, extracellular vesicular exosome";0,00203252032520325;"metal ion binding, ATP binding, cofactor binding, protein binding, ATP citrate synthase activity, succinate-CoA ligase (ADP-forming) activity"
"421";"P53621";692;692;"P53621-1,P53621-2";"COPA_HUMAN";"Coatomer subunit alpha";"COPA";10;14;0,000163948585668178;6;8;6;8;NA;NA;"cytoplasm, extracellular space, COPI vesicle coat, cytosol, extracellular vesicular exosome";0,00101626016260163;"structural molecule activity"
"422";"P53985";695;695;"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";6;23;0,00126596038868038;6;6;11;12;0,00165297839829855;0,00176781940264236;"mitochondrion, integral component of membrane, membrane, extracellular vesicular exosome, plasma membrane, centrosome, integral component of plasma membrane";0,00166957026713124;"organic cyclic compound binding, symporter activity, mevalonate transmembrane transporter activity, secondary active monocarboxylate transmembrane transporter activity, monocarboxylic acid transmembrane transporter activity"
"423";"P53999";696;696;"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";4;6;0,0013001989613287;4;2;4;2;0,00236646871624703;0,00115998648467347;"nucleus, transcription factor complex, nucleolus, extracellular vesicular exosome";0,000435540069686411;"protein binding, single-stranded DNA binding, poly(A) RNA binding, transcription coactivator activity"
"424";"P54136";698;698;"P54136-1";"SYRC_HUMAN";"Arginine--tRNA ligase, cytoplasmic";"RARS";5;6;0,000250189800134463;4;2;4;2;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm, aminoacyl-tRNA synthetase multienzyme complex, cytosol, mitochondrion";0,000435540069686411;"ATP binding, tRNA binding, arginine-tRNA ligase activity, arginine binding, protein binding"
"425";"P54577";699;699;"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";9;12;0,000656748225352965;6;6;6;6;0,000853811156145944;0,000906788677176087;"cytoplasm, extracellular space, nucleus, cytosol";0,000871080139372822;"tyrosine-tRNA ligase activity, signal transducer activity, poly(A) RNA binding, tRNA binding, interleukin-8 receptor binding, ATP binding"
"426";"P54578";700;700;"P54578";"UBP14_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 14";"USP14";5;7;0,000389971955675175;4;3;4;3;0,000608383657820592;0,000447322723340679;"plasma membrane, cytoplasmic membrane-bounded vesicle, synapse, cell surface, proteasome complex, cytoplasm";0,000508130081300813;"tRNA guanylyltransferase activity, proteasome binding, ubiquitin thiolesterase activity, cysteine-type endopeptidase activity, endopeptidase inhibitor activity, protein binding, ubiquitin-specific protease activity"
"427";"P54709";701;701;"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";6;16;0,00157825823740736;6;5;9;7;0,0024237219916401;0,00184807882594035;"plasma membrane, melanosome, sodium:potassium-exchanging ATPase complex, caveola, extracellular vesicular exosome";0,00116144018583043;"sodium:potassium-exchanging ATPase activity"
"428";"P54760";702;702;"P54760";"EPHB4_HUMAN";"Ephrin type-B receptor 4";"EPHB4";5;7;0,000264071837438544;5;2;5;2;0,000507500045530855;0,000205230638182476;"extracellular vesicular exosome, integral component of plasma membrane";0,000508130081300813;"transmembrane receptor protein tyrosine kinase activity, protein binding, ATP binding, ephrin receptor activity"
"429";"P54762";703;703;"P54762";"EPHB1_HUMAN";"Ephrin type-B receptor 1";"EPHB1";2;2;7,56791241439731e-05;0;2;0;2;NA;0,000205856341347667;"dendrite, integral component of plasma membrane, early endosome membrane, axon, extracellular vesicular exosome, membrane raft";0,000145180023228804;"transmembrane-ephrin receptor activity, protein binding, ATP binding, axon guidance receptor activity"
"430";"P55072";706;706;"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";23;48;0,00163896047730765;14;21;19;29;0,0017711814554293;0,00265026688774962;"lipid particle, perinuclear region of cytoplasm, cytoplasm, intracellular membrane-bounded organelle, Hrd1p ubiquitin ligase complex, endoplasmic reticulum, endoplasmic reticulum membrane, site of double-strand break, nucleus, cytosol, proteasome complex, extracellular vesicular exosome";0,00348432055749129;"protein domain specific binding, ATPase activity, ADP binding, ATP binding, deubiquitinase activator activity, protein phosphatase binding, polyubiquitin binding, protein binding, lipid binding, ubiquitin-specific protease binding, poly(A) RNA binding"
"431";"P55084";707;707;"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";7;16;0,000928974785309398;7;5;10;6;0,00158513463588277;0,000932394199705889;"endoplasmic reticulum, mitochondrial outer membrane, mitochondrial inner membrane, mitochondrial envelope, mitochondrion, mitochondrial nucleoid, mitochondrial fatty acid beta-oxidation multienzyme complex, extracellular vesicular exosome";0,00116144018583043;"enoyl-CoA hydratase activity, poly(A) RNA binding, long-chain-enoyl-CoA hydratase activity, fatty-acyl-CoA binding, acetyl-CoA C-acyltransferase activity, 3-hydroxyacyl-CoA dehydrogenase activity, long-chain-3-hydroxyacyl-CoA dehydrogenase activity, protein binding, NAD binding"
"432";"P55268";710;710;"P55268";"LAMB2_HUMAN";"Laminin subunit beta-2";"LAMB2";3;4;6,12255350718374e-05;2;2;2;2;8,35766204013827e-05;8,19345292288823e-05;"extracellular vesicular exosome, laminin-11 complex, synapse, laminin-3 complex, basement membrane, extracellular region, basal lamina";0,000290360046457607;"structural molecule activity"
"433";"P55290";711;711;"P55290-1";"CAD13_HUMAN";"Cadherin-13";"CDH13";3;3;0,000115796120679345;NA;3;NA;3;NA;NA;"perinuclear region of cytoplasm, caveola, neuron projection, cytoplasm, plasma membrane, external side of plasma membrane, extracellular vesicular exosome, anchored component of membrane, extracellular space";0,000217770034843206;"adiponectin binding, lipoprotein particle binding, cadherin binding, low-density lipoprotein particle binding, calcium ion binding"
"434";"P55735";713;713;"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";1;1;8,54685652633258e-05;NA;1;NA;1;NA;0,000228755098685606;"nuclear pore outer ring, endoplasmic reticulum membrane, nuclear envelope, Golgi membrane, cytosol, ER to Golgi transport vesicle membrane, extracellular vesicular exosome";7,25900116144019e-05;"protein binding"
"435";"P55884";717;717;"P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";14;27;0,000912854676166283;12;12;13;14;NA;NA;"eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, extracellular vesicular exosome";0,00195993031358885;"translation initiation factor activity, protein complex scaffold, protein binding, nucleotide binding"
"436";"P56192";718;718;"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";12;25;0,000764468833744192;9;11;12;13;0,00100180508987791;0,00106396538121994;"extracellular vesicular exosome, cytosol, cytoplasm, mitochondrion";0,00181475029036005;"methionine-tRNA ligase activity, ATP binding, tRNA binding"
"437";"P57678";721;721;"P57678";"GEMI4_HUMAN";"Gem-associated protein 4";"GEMIN4";1;1;3,46828960488858e-05;NA;1;NA;1;NA;9,28281559883619e-05;"Gemini of coiled bodies, cytosol, SMN-Sm protein complex, cytoplasm, nucleolus, SMN complex, nucleoplasm, small nuclear ribonucleoprotein complex, extracellular vesicular exosome";7,25900116144019e-05;"protein binding"
"438";"P59044";724;724;"P59044";"NALP6_HUMAN";"NACHT, LRR and PYD domains-containing protein 6";"NLRP6";2;2;6,17060045174684e-05;2;NA;2;NA;0,000168464981481711;NA;"plasma membrane, cytoplasm, nuclear membrane";0,000145180023228804;"ATP binding, vasopressin receptor activity"
"439";"P59998";725;725;"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";3;9;0,00147433275079237;3;3;4;5;0,00178893766049626;0,00219223636240373;"cytosol, cell projection, extracellular vesicular exosome, Arp2/3 protein complex";0,000653310104529617;"protein binding, enzyme binding"
"440";"P60033";726;726;"P60033";"CD81_HUMAN";"CD81 antigen";"CD81";2;3;0,000349841669679546;NA;2;NA;3;NA;0,000936345022585998;"integral component of plasma membrane, plasma membrane, immunological synapse, extracellular vesicular exosome";0,000217770034843206;"MHC class II protein complex binding, protein binding"
"441";"P60228";727;727;"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";8;12;0,000742136036353912;5;6;6;6;0,00101306132684283;0,00099315696777661;"extracellular vesicular exosome, PML body, cytoplasm, eukaryotic 43S preinitiation complex, cytosol, nucleoplasm, nucleus, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,000871080139372822;"protein N-terminus binding, protein binding, translation initiation factor activity, poly(A) RNA binding"
"442";"P60660";729;729;"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";3;7;0,00079737643254775;3;3;4;3;NA;NA;"unconventional myosin complex, cytosol, myosin complex, extracellular vesicular exosome";0,000508130081300813;"actin-dependent ATPase activity, calcium ion binding, motor activity, structural constituent of muscle, protein binding"
"443";"P60842";730;730;"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";6;11;0,000807776181468617;4;6;5;6;0,000991406338944974;0,00119741462001638;"cytosol, extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex";0,00079849012775842;"poly(A) RNA binding, RNA cap binding, ATP binding, protein binding, translation factor activity, nucleic acid binding, helicase activity, mRNA binding, ATP-dependent helicase activity, translation initiation factor activity, double-stranded RNA binding"
"444";"P60866";731;731;"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;8;0,000925071529908938;3;3;3;5;NA;NA;"cytosolic small ribosomal subunit, cytosol, cytoplasm, extracellular vesicular exosome";0,000580720092915215;"RNA binding, protein binding, poly(A) RNA binding, structural constituent of ribosome"
"445";"P60900";733;733;"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";6;9;0,00100686139078503;3;5;3;6;0,000916285143181013;0,00179656443357964;"myofibril, nuclear matrix, extracellular vesicular exosome, proteasome core complex, alpha-subunit complex, proteasome core complex, cytoplasm, cytoplasmic mRNA processing body, nucleus, polysome, sarcomere, nucleoplasm, cytosol";0,000653310104529617;"RNA binding, protein binding, endopeptidase activity, threonine-type endopeptidase activity, purine ribonucleoside triphosphate binding, NF-kappaB binding"
"446";"P61158";734;734;"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";11;26;0,00171182494828843;10;10;12;14;0,00215699660500028;0,00246705259539405;"extracellular vesicular exosome, lamellipodium, Arp2/3 protein complex, excitatory synapse, hemidesmosome, podosome, Golgi membrane, cytosol, actin cytoskeleton";0,00188734030197445;"protein binding, ATP binding"
"447";"P61160";735;735;"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";7;11;0,000768349386199746;5;5;6;5;0,00114419363057121;0,000934760682446259;"cytosol, actin cytoskeleton, Arp2/3 protein complex, extracellular vesicular exosome, cell projection, actin cap";0,00079849012775842;"ATP binding"
"448";"P61163";736;736;"P42025,P61163";"ACTY_HUMAN, ACTZ_HUMAN";"Alpha-centractin, Beta-centractin";"ACTR1A, ACTR1B";1;2;7,31938245074226e-05;NA;1;NA;2;NA;0,000195901972810546;"extracellular vesicular exosome, cytoplasm, dynactin complex, cytosol, microtubule associated complex, centrosome";0,000145180023228804;"ATP binding"
"449";"P61247";738;738;"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";15;36;0,00375284700201694;14;12;19;17;0,00540747065559098;0,00474320231138261;"cytoplasm, cytosolic small ribosomal subunit, extracellular vesicular exosome, cytosol, nucleolus, nucleus, ribonucleoprotein complex";0,00261324041811847;"poly(A) RNA binding, structural constituent of ribosome, protein binding, RNA binding"
"450";"P61254";739;739;"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";6;11;0,00208779074594966;5;4;6;5;0,00310905027893144;0,00253997040609535;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol";0,00079849012775842;"RNA binding, poly(A) RNA binding, structural constituent of ribosome"
"451";"P61313";740;740;"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";4;7;0,000944343853448708;3;3;3;4;0,00110493208442416;0,00144429689758363;"nucleus, extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, ribosome";0,000508130081300813;"poly(A) RNA binding, structural constituent of ribosome, RNA binding, protein binding"
"452";"P61353";741;741;"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";5;19;0,00384482854618402;4;5;9;10;0,00497219437990873;0,00541611336593862;"extracellular vesicular exosome, ribosome, ribonucleoprotein complex, nucleus, cytosol, cytosolic large ribosomal subunit";0,00137921022067364;"structural constituent of ribosome, poly(A) RNA binding"
"453";"P61513";742;742;"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";4;10;0,0029913997842164;4;3;6;4;0,00490013359179411;0,00320257138159849;"nucleus, cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome";0,000725900116144019;"metal ion binding, poly(A) RNA binding, structural constituent of ribosome"
"454";"P61604";743;743;"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";7;32;0,00863400094581676;6;5;14;18;0,0103126994546255;0,0129986720782527;"mitochondrial matrix, membrane, extracellular vesicular exosome, mitochondrion";0,00232288037166086;"chaperone binding, unfolded protein binding, protein binding, poly(A) RNA binding, ATP binding"
"455";"P61769";744;744;"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";3;33;0,00805583123962367;3;3;22;11;0,0144693487246021;0,00737623058408783;"cytoplasm, Golgi apparatus, endoplasmic reticulum lumen, plasma membrane, early endosome lumen, early endosome membrane, extracellular space, phagocytic vesicle membrane, external side of plasma membrane, MHC class I protein complex, extracellular vesicular exosome, Golgi membrane, ER to Golgi transport vesicle membrane, extracellular region";0,00239547038327526;"identical protein binding, protein binding"
"456";"P61803";745;745;"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";2;2;0,000487095186102494;2;NA;2;NA;0,00132982976532466;NA;"endoplasmic reticulum membrane, extracellular vesicular exosome, integral component of membrane, oligosaccharyltransferase complex";0,000145180023228804;"dolichyl-diphosphooligosaccharide-protein glycotransferase activity"
"457";"P61978";746;746;"P61978-1";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";19;61;0,00362586081836338;17;17;33;28;NA;NA;"cytoplasm, podosome, nucleoplasm, extracellular vesicular exosome, nucleus, nuclear chromatin, catalytic step 2 spliceosome, cell junction, cell projection";0,00442799070847851;"single-stranded DNA binding, RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription, RNA binding, protein binding, RNA polymerase II core promoter proximal region sequence-specific DNA binding, poly(A) RNA binding"
