"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"936";936;"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";6;85;"0.015149793573392";6;4;77;8;"0.02758679890073";"0.005965175952988";0;"nucleosome, nucleolus, extracellular vesicular exosome, actin cytoskeleton, nucleoplasm";0,00419753086419753
"937";937;"P62820";"P62820-2";"RAB1A_HUMAN";"Ras-related protein Rab-1A";"RAB1A";1;1;"2.68653441272776E-4";0;1;0;1;"0";"0";2;"Golgi membrane, endoplasmic reticulum, extracellular vesicular exosome";4,93827160493827e-05
"938";938;"P62820";"P62820-1,Q92928,Q9H0U4";"RAB1A_HUMAN, RAB1B_HUMAN, RAB1C_HUMAN";"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1A, Ras-related protein Rab-1B";"RAB1A, RAB1B, RAB1C";0;0;"0";0;0;0;0;"0";"0";6;"Golgi membrane, endoplasmic reticulum, extracellular vesicular exosome";0
"939";939;"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;4;"3.39962688030365E-4";4;0;4;0;"6.83367072336504E-4";"0";0;"melanosome, nucleoplasm, nuclear pore, extracellular vesicular exosome, cytosol";0,000197530864197531
"940";940;"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";6;30;"0.00393385396149422";6;5;18;12;"0.00474451995936487";"0.0065829977481189";0;"nucleolus, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00148148148148148
"943";943;"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";7;29;"0.00425905255564441";6;5;19;10;"0.00560907692973803";"0.00614413123157764";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleolus";0,0014320987654321
"944";944;"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";4;13;"0.00207525049562884";4;2;11;2;"0.00352973948667725";"0.00133568070251688";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,000641975308641975
"945";945;"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";4;17;"0.00452298184944747";4;3;11;6;"0.00588289914446208";"0.00667840351258439";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,000839506172839506
"946";946;"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";3;5;"4.85946665831639E-4";3;0;5;0;"9.04456419268903E-4";"0";8;"heterotrimeric G-protein complex, photoreceptor inner segment, lysosomal membrane, extracellular vesicular exosome, dendrite, cell body, photoreceptor outer segment membrane, photoreceptor disc membrane";0,000246913580246914
"947";947;"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";2;5;"4.85946665831639E-4";2;1;4;1;"7.23565135415122E-4";"6.77661532894592E-4";8;"lysosomal membrane, protein complex, plasma membrane, extracellular vesicular exosome, cell body, perinuclear region of cytoplasm";0,000246913580246914
"948";948;"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";6;29;"0.00524665894535906";5;6;14;15;"0.005134166526076";"0.0112698059274862";4;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,0014320987654321
"949";949;"P62899";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";6;17;"0.002496685980895";6;4;9;8;"0";"0";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000839506172839506
"950";950;"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";7;31;"0.00262256930766282";7;5;18;13;"0.00306098061894508";"0.00460101993148095";0;"cytosolic large ribosomal subunit, mitochondrion, extracellular vesicular exosome";0,00153086419753086
"952";952;"P62913";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";4;13;"6.70375862352012E-4";2;4;7;6;"0";"0";0;"extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleolus";0,000641975308641975
"954";954;"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";4;6;"6.6756309649599E-4";2;3;3;3;"6.70942216475841E-4";"0.00139639346172219";0;"cytosol, nucleus, extracellular vesicular exosome";0,000296296296296296
"955";955;"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";1;2;"9.02208672080584E-4";1;0;2;0;"0.00118275070212087";"0";17;"endocytic vesicle membrane, extracellular vesicular exosome, nucleoplasm, plasma membrane, cytosolic small ribosomal subunit, endosome membrane";9,87654320987654e-05
"956";956;"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;3;"0.00164935022864732";1;0;3;0;"0.00216221612731472";"0";17;"ribosome, plasma membrane, lysosomal membrane, cytosol, nucleoplasm, endocytic vesicle membrane, endosome membrane, cytosolic large ribosomal subunit";0,000148148148148148
"958";958;"P63010";"P63010-1,P63010-2";"AP2B1_HUMAN";"AP-2 complex subunit beta";"AP2B1";1;1;"3.59192167716181E-5";1;0;1;0;"0";"0";8;"clathrin-coated endocytic vesicle membrane, trans-Golgi network, clathrin adaptor complex, plasma membrane, coated pit, cytosol";4,93827160493827e-05
"959";959;"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";6;20;"0.00179240987577362";6;2;10;10;"0.00195309037224858";"0.00329149887405945";8;"cytosol, blood microparticle, protein complex, mast cell granule, perinuclear region of cytoplasm, postsynaptic density, melanosome, nucleoplasm, mitochondrion, cell leading edge, extracellular vesicular exosome, cytoplasmic vesicle membrane";0,000987654320987654
"963";963;"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";3;6;"0.00123761697664987";3;0;6;0;"0.00248776327457334";"0";0;"kinetochore, centrosome, mitochondrion, cytoplasmic dynein complex, nucleus, microtubule, cytosol, mitotic spindle, plasma membrane";0,000296296296296296
"966";966;"P63218";"P63218";"GBG5_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5";"GNG5";2;2;"5.39940739812933E-4";2;0;2;0;"0.00108534770312268";"0";0;"heterotrimeric G-protein complex, extracellular vesicular exosome";9,87654320987654e-05
"969";969;"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";17;77;"0.00445919513195665";15;13;48;29;"0.00558765757569785";"0.00702601757554225";0;"neuronal cell body, mitochondrion, cytoskeleton, phagocytic cup, cytosol, nucleus, perinuclear region of cytoplasm, dendrite, perikaryon, midbody, small ribosomal subunit, extracellular vesicular exosome";0,00380246913580247
"970";970;"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";8;34;"0.00268807706814707";8;6;16;18;"0.00260330313271049";"0.00581830609050913";17;"CRD-mediated mRNA stability complex, cytoplasmic stress granule, U12-type spliceosomal complex, nucleoplasm, histone pre-mRNA 3'end processing complex, extracellular vesicular exosome";0,00167901234567901
"971";971;"P67936";"P67936-2";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";1;2;"2.76149415239195E-4";1;0;2;0;"0";"0";7;"filamentous actin, cytosol, podosome, extracellular vesicular exosome, muscle thin filament tropomyosin, stress fiber, cortical cytoskeleton";9,87654320987654e-05
"972";972;"P67936";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";1;1;"1.23269880882791E-4";1;0;1;0;"0";"0";6;"filamentous actin, cytosol, podosome, extracellular vesicular exosome, muscle thin filament tropomyosin, stress fiber, cortical cytoskeleton";4,93827160493827e-05
"973";973;"P68104";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";10;91;"0.00396217635730554";9;5;75;16;"0.00599055550424858";"0.00398969560492054";112;"extracellular space, eukaryotic translation elongation factor 1 complex, nucleus, cytosol, plasma membrane, extracellular vesicular exosome";0,00449382716049383
"975";975;"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";3;10;"0.00480661763491453";2;2;5;5;"0.00557249436640496";"0.00717872475787705";165;"microtubule, cytosol, extracellular vesicular exosome";0,000493827160493827
"976";976;"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;3;"6.44394636484715E-4";1;1;2;1;"8.4549438010235E-4";"0.00110255905589974";269;"cytosol, extracellular vesicular exosome, nucleus, microtubule, plasma membrane";0,000148148148148148
"977";977;"P68431";"P68431";"H31_HUMAN";"Histone H3.1";"HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A";1;10;"0.00194442944992157";1;0;10;0;"0.00390854381184062";"0";12;"nucleosome, nucleoplasm, extracellular vesicular exosome";0,000493827160493827
"978";978;"P69905";"P69905";"HBA_HUMAN";"Hemoglobin subunit alpha";"HBA2,HBA1";2;2;"2.58563171178024E-4";2;0;2;0;"5.19743970509454E-4";"0";0;"cytosolic small ribosomal subunit, hemoglobin complex, haptoglobin-hemoglobin complex, endocytic vesicle lumen, blood microparticle, extracellular vesicular exosome";9,87654320987654e-05
"979";979;"P78324";"P78324-1,P78324-2,P78324-4";"SHPS1_HUMAN";"Tyrosine-protein phosphatase non-receptor type substrate 1";"SIRPA";4;9;"1.09273721152617E-4";4;0;9;0;"0";"0";0;"integral component of membrane, plasma membrane, extracellular vesicular exosome";0,000444444444444444
"982";982;"P78371";"P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";27;103;"0.00353434106696241";23;19;58;45;"0";"0";0;"zona pellucida receptor complex, cell body, chaperonin-containing T-complex, nucleus, extracellular vesicular exosome, microtubule, cytosol";0,00508641975308642
"985";985;"P78509";"P78509-1";"RELN_HUMAN";"Reelin";"RELN";2;2;"1.06115521119305E-5";2;0;2;0;"0";"0";0;"extracellular space, cytoplasm, proteinaceous extracellular matrix, dendrite";9,87654320987654e-05
"988";988;"P78539";"P78539-3";"SRPX_HUMAN";"Sushi repeat-containing protein SRPX";"SRPX";2;2;"7.91292463518953E-5";0;2;0;2;"0";"0";0;"autophagic vacuole, cell surface, membrane, endoplasmic reticulum";9,87654320987654e-05
"992";992;"P81605";"P81605-1";"DCD_HUMAN";"Dermcidin";"DCD";3;5;"8.34453870619987E-4";0;3;0;5;"0";"0";0;"extracellular vesicular exosome";0,000246913580246914
"993";993;"P82279";"P82279-1";"CRUM1_HUMAN";"Protein crumbs homolog 1";"CRB1";3;3;"3.91706653349354E-5";0;3;0;3;"0";"0";0;"extracellular region, microvillus, apical plasma membrane, integral component of membrane";0,000148148148148148
"996";996;"P82987";"P82987-1";"ATL3_HUMAN";"ADAMTS-like protein 3";"ADAMTSL3";3;3;"3.25688678065755E-5";3;0;3;0;"0";"0";0;"proteinaceous extracellular matrix";0,000148148148148148
"999";999;"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";5;8;"9.35438733943425E-4";5;0;8;0;"0.00188034761305331";"0";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000395061728395062
"1003";1003;"P84243";"P84243";"H33_HUMAN";"Histone H3.3";"H3F3A,H3F3B";1;7;"0.00131610555329402";1;0;7;0;"0.00264553502636154";"0";11;"nucleoplasm, extracellular vesicular exosome, nucleosome";0,000345679012345679
"1004";1004;"P87889";"P87889-1";"GAK10_HUMAN";"HERV-K_5q33.3 provirus ancestral Gag polyprotein";"";2;3;"8.26936268181969E-5";2;0;3;0;"0";"0";0;"viral capsid, plasma membrane";0,000148148148148148
"1005";1005;"P98160";"P98160";"PGBM_HUMAN";"Basement membrane-specific heparan sulfate proteoglycan core protein";"HSPG2";3;3;"1.25424630974537E-5";0;3;0;3;"0";"5.24720840774679E-5";0;"lysosomal lumen, extracellular space, Golgi lumen, extracellular vesicular exosome, plasma membrane, basal lamina";0,000148148148148148
"1006";1006;"P98161";"P98161-2";"PKD1_HUMAN";"Polycystin-1";"PKD1";2;2;"8.53264473792225E-6";2;0;2;0;"0";"0";0;"integral component of plasma membrane, motile primary cilium, Golgi apparatus, lateral plasma membrane, extracellular vesicular exosome, cytoplasm, basolateral plasma membrane, nucleus, polycystin complex";9,87654320987654e-05
"1007";1007;"P98164";"P98164";"LRP2_HUMAN";"Low-density lipoprotein receptor-related protein 2";"LRP2";4;7;"3.79582399793302E-5";3;2;5;2;"5.94551373353994E-5";"3.29974824467113E-5";3;"endoplasmic reticulum, coated pit, endosome, integral component of membrane, apical plasma membrane, extracellular vesicular exosome, receptor complex, lysosomal membrane, Golgi apparatus, endocytic vesicle, brush border membrane";0,000345679012345679
"1009";1009;"P98172";"P98172";"EFNB1_HUMAN";"Ephrin-B1";"EFNB1";10;22;"0.00116727073231235";10;0;22;0;"0.00234635861831147";"0";0;"extracellular vesicular exosome, synapse, membrane raft, integral component of plasma membrane, cytoplasm, nucleus";0,00108641975308642
"1014";1014;"P98198";"P98198-3";"AT8B2_HUMAN";"Probable phospholipid-transporting ATPase ID";"ATP8B2";1;1;"2.0557392549727E-5";0;1;0;1;"0";"0";3;"integral component of membrane, plasma membrane";4,93827160493827e-05
"1015";1015;"P98198";"P98198-1";"AT8B2_HUMAN";"Probable phospholipid-transporting ATPase ID";"ATP8B2";3;4;"8.22295701989079E-5";3;1;3;1;"0";"0";3;"integral component of membrane, plasma membrane";0,000197530864197531
"1017";1017;"Q00325";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";2;7;"1.77494331595964E-4";2;0;7;0;"0";"0";0;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane";0,000345679012345679
"1018";1018;"Q00341";"Q00341";"VIGLN_HUMAN";"Vigilin";"HDLBP";3;3;"4.34337188177596E-5";0;3;0;3;"0";"1.8170735109161E-4";0;"plasma membrane, high-density lipoprotein particle, nucleus, cytoplasm";0,000148148148148148
"1019";1019;"Q00536";"Q00536";"CDK16_HUMAN";"Cyclin-dependent kinase 16";"CDK16";1;1;"3.99730321893768E-5";1;0;1;0;"8.03507412473084E-5";"0";2;"neuron projection, synaptic vesicle, extrinsic component of cytoplasmic side of plasma membrane, cytoplasm, transport vesicle, cell junction";4,93827160493827e-05
"1020";1020;"Q00610";"Q00610-1";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";33;117;"0.00167770064321994";22;29;55;62;"0";"0";37;"cytosol, clathrin complex, spindle, mitochondrion, melanosome, trans-Golgi network membrane, extracellular vesicular exosome, clathrin coat of coated pit, clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane";0,00577777777777778
"1022";1022;"Q00839";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";28;101;"0.00224746242486983";27;17;65;36;"0";"0";0;"cell surface, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, nucleoplasm";0,00498765432098765
"1025";1025;"Q01082";"Q01082-1";"SPTB2_HUMAN";"Spectrin beta chain, non-erythrocytic 1";"SPTBN1";10;11;"8.54220967385943E-5";3;8;3;8;"0";"0";0;"extracellular vesicular exosome, spectrin-associated cytoskeleton, M band, protein complex, axolemma, spectrin, nucleolus, cytosol, cuticular plate";0,00054320987654321
"1029";1029;"Q01518";"Q01518-2";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";1;1;"2.80200826029238E-4";0;1;0;1;"0";"0";25;"cortical actin cytoskeleton, plasma membrane, extracellular vesicular exosome";4,93827160493827e-05
"1030";1030;"Q01518";"Q01518-1";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";2;3;"8.40602478087713E-4";2;0;3;0;"0";"0";25;"cortical actin cytoskeleton, plasma membrane, extracellular vesicular exosome";0,000148148148148148
"1032";1032;"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";7;28;"0.00101385322347517";6;4;19;9;"0.00138290851324902";"0.00136334272890036";0;"plasma membrane, extracellular vesicular exosome, integral component of membrane, cytosol, apical plasma membrane";0,00138271604938272
"1033";1033;"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";8;18;"5.46368605763087E-4";6;5;12;6;"7.3094845312344E-4";"7.64097952906657E-4";8;"extracellular vesicular exosome, cytosol, 6-phosphofructokinase complex";0,000888888888888889
"1034";1034;"Q01814";"Q01814-3";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";1;1;"2.03954169810195E-5";1;0;1;0;"0";"0";8;"integral component of membrane, cilium, cytoplasm, neuronal cell body, apical plasma membrane, plasma membrane, endoplasmic reticulum";4,93827160493827e-05
"1035";1035;"Q01814";"Q01814-6";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";2;4;"9.33969439682547E-5";2;1;3;1;"0";"0";9;"integral component of membrane, cilium, cytoplasm, neuronal cell body, apical plasma membrane, plasma membrane, endoplasmic reticulum";0,000197530864197531
"1036";1036;"Q01814";"Q01814-4";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";1;1;"2.33492359920637E-5";0;1;0;1;"0";"0";9;"integral component of membrane, cilium, cytoplasm, neuronal cell body, apical plasma membrane, plasma membrane, endoplasmic reticulum";4,93827160493827e-05
"1037";1037;"Q01814";"Q01814-2";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";2;2;"4.0790833962039E-5";2;0;2;0;"0";"0";8;"integral component of membrane, cilium, cytoplasm, neuronal cell body, apical plasma membrane, plasma membrane, endoplasmic reticulum";9,87654320987654e-05
"1038";1038;"Q01844";"Q01844-1";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";1;1;"2.65854967926185E-4";0;1;0;1;"0";"0";17;"plasma membrane, nucleus, cytoplasm";4,93827160493827e-05
"1039";1039;"Q01844";"Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";1;1;"2.65854967926185E-4";0;1;0;1;"0";"0";17;"plasma membrane, nucleus, cytoplasm";4,93827160493827e-05
"1040";1040;"Q01968";"Q01968-1";"OCRL_HUMAN";"Inositol polyphosphate 5-phosphatase OCRL-1";"OCRL";3;4;"8.15004890283672E-5";3;0;4;0;"0";"0";0;"photoreceptor outer segment, Golgi-associated vesicle, nucleus, plasma membrane, clathrin-coated vesicle, early endosome, cytosol, early endosome membrane, phagocytic vesicle membrane, Golgi stack, coated pit, trans-Golgi network";0,000197530864197531
"1046";1046;"Q02413";"Q02413";"DSG1_HUMAN";"Desmoglein-1";"DSG1";3;5;"8.75023124577679E-5";0;3;0;5;"0";"3.66070735913825E-4";0;"apical plasma membrane, cytoplasmic side of plasma membrane, cytosol, integral component of membrane, desmosome, lateral plasma membrane";0,000246913580246914
"1047";1047;"Q02487";"Q02487-1";"DSC2_HUMAN";"Desmocollin-2";"DSC2";3;3;"7.64067084640942E-5";3;0;3;0;"0";"0";1;"plasma membrane, desmosome, extracellular vesicular exosome, integral component of membrane, cell-cell adherens junction";0,000148148148148148
"1048";1048;"Q02505";"Q02505-3";"MUC3A_HUMAN";"Mucin-3A";"MUC3A";2;2;"1.44494176730734E-5";2;0;2;0;"0";"0";0;"integral component of membrane, extracellular region, Golgi lumen";9,87654320987654e-05
"1050";1050;"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";4;9;"3.59960493208622E-4";4;2;7;2;"5.62772883100651E-4";"3.34647670565231E-4";0;"perinuclear region of cytoplasm, microtubule, axonal growth cone, extracellular vesicular exosome, neuronal cell body, cytosol, mitochondrion, nucleus, membrane";0,000444444444444444
