"";"accession";"name";"go_name"
"384";"P12273";"PIP_HUMAN";"P:detection of chemical stimulus involved in sensory perception of bitter taste, F:protein dimerization activity, P:proteolysis, F:actin binding, C:extracellular vesicular exosome, C:apical plasma membrane, P:retina homeostasis, F:aspartic-type endopeptidase activity, F:IgG binding, C:extracellular space, P:positive regulation of gene expression, P:negative regulation of T cell apoptotic process"
"385";"P00747";"PLMN_HUMAN";"P:tissue regeneration, P:negative regulation of fibrinolysis, P:mononuclear cell migration, P:trophoblast giant cell differentiation, C:extrinsic component of external side of plasma membrane, P:tissue remodeling, C:extracellular vesicular exosome, P:negative regulation of cell-cell adhesion mediated by cadherin, C:blood microparticle, P:platelet activation, P:fibrinolysis, P:myoblast differentiation, P:proteolysis involved in cellular protein catabolic process, P:negative regulation of cell-substrate adhesion, P:muscle cell cellular homeostasis, P:labyrinthine layer blood vessel development, P:extracellular matrix disassembly, P:platelet degranulation, C:platelet alpha granule lumen, P:cellular protein metabolic process, P:negative regulation of cell proliferation, F:serine-type endopeptidase activity, P:positive regulation of fibrinolysis"
"386";"P13796";"PLSL_HUMAN";"F:calcium ion binding, P:regulation of intracellular protein transport, P:organ regeneration, C:extracellular vesicular exosome, C:actin filament, C:actin filament bundle, C:ruffle membrane, C:phagocytic cup, P:actin filament bundle assembly, C:plasma membrane, P:T cell activation involved in immune response, F:actin filament binding, C:filopodium, C:focal adhesion, P:protein kinase A signaling, C:cytosol, P:cell migration, C:ruffle, C:extracellular space"
"387";"O15031";"PLXB2_HUMAN";"C:integral component of plasma membrane, P:regulation of protein phosphorylation, P:positive regulation of axonogenesis, P:regulation of Rho GTPase activity, C:intracellular, F:semaphorin receptor activity, P:neural tube closure, P:neuroblast proliferation, C:extracellular vesicular exosome, P:regulation of neuron migration, P:regulation of cell shape, P:brain development, F:GTPase activator activity, P:positive regulation of GTPase activity"
"388";"Q9Y4D7";"PLXD1_HUMAN";"P:patterning of blood vessels, P:synapse assembly, F:semaphorin receptor activity, P:dichotomous subdivision of terminal units involved in salivary gland branching, C:intracellular, P:endothelial cell migration, P:positive regulation of protein binding, P:regulation of cell migration, P:angiogenesis, P:regulation of angiogenesis, C:integral component of plasma membrane, P:axon guidance"
"389";"P29590";"PML_HUMAN";"P:negative regulation of cell proliferation, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:negative regulation of translation in response to oxidative stress, P:cellular response to interleukin-4, P:extrinsic apoptotic signaling pathway, P:response to UV, F:cobalt ion binding, F:zinc ion binding, P:positive regulation of defense response to virus by host, P:protein complex assembly, P:maintenance of protein location in nucleus, P:positive regulation of apoptotic process involved in mammary gland involution, C:nuclear matrix, P:positive regulation of extrinsic apoptotic signaling pathway, P:protein stabilization, F:DNA binding, C:nuclear membrane, P:intrinsic apoptotic signaling pathway in response to oxidative stress, C:nucleus, P:apoptotic process, P:regulation of protein phosphorylation, P:transcription, DNA-templated, P:positive regulation of histone deacetylation, P:regulation of MHC class I biosynthetic process, P:negative regulation of telomere maintenance via telomerase, P:negative regulation of mitotic cell cycle, F:protein heterodimerization activity, P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress, C:early endosome membrane, P:branching involved in mammary gland duct morphogenesis, P:intrinsic apoptotic signaling pathway in response to DNA damage, C:nucleolus, C:cytosol, C:PML body, P:regulation of double-strand break repair, P:cellular senescence, P:response to hypoxia, F:transcription coactivator activity, P:transforming growth factor beta receptor signaling pathway, P:cell fate commitment, P:negative regulation of cell growth, P:interferon-gamma-mediated signaling pathway, P:regulation of calcium ion transport into cytosol, P:negative regulation of angiogenesis, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:negative regulation of telomerase activity, P:endoplasmic reticulum calcium ion homeostasis, P:SMAD protein import into nucleus, P:cell cycle arrest, P:viral process, P:negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process, P:protein targeting, P:retinoic acid receptor signaling pathway, C:cytoplasm, P:negative regulation of viral release from host cell, P:PML body organization, P:myeloid cell differentiation, C:extrinsic component of endoplasmic reticulum membrane, P:common-partner SMAD protein phosphorylation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:response to gamma radiation, P:negative regulation of transcription, DNA-templated, P:defense response to virus"
"390";"P36873";"PP1G_HUMAN";"P:transforming growth factor beta receptor signaling pathway, C:dendritic spine, P:glycogen metabolic process, C:cytosol, P:mitotic cell cycle, P:small molecule metabolic process, F:metal ion binding, P:neuron differentiation, P:regulation of nucleocytoplasmic transport, C:MLL5-L complex, C:mitochondrion, C:mitochondrial outer membrane, P:cell division, F:protein serine/threonine phosphatase activity, P:protein dephosphorylation, C:PTW/PP1 phosphatase complex, P:triglyceride catabolic process, C:midbody, C:nucleolus, C:condensed chromosome kinetochore, C:nuclear speck, P:negative regulation of transforming growth factor beta receptor signaling pathway, C:cleavage furrow"
"391";"P62714";"PP2AB_HUMAN";"P:response to hydrogen peroxide, C:cytosol, P:negative regulation of Ras protein signal transduction, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:response to antibiotic, P:regulation of gene expression, C:chromosome, centromeric region, P:apoptotic mitochondrial changes, P:fibroblast growth factor receptor signaling pathway, F:metal ion binding, P:response to endoplasmic reticulum stress, P:protein dephosphorylation, C:nucleus, C:spindle pole, C:protein phosphatase type 2A complex, F:protein serine/threonine phosphatase activity"
"392";"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"393";"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"394";"O15355";"PPM1G_HUMAN";"P:peptidyl-threonine dephosphorylation, C:cytoplasm, F:metal ion binding, C:nucleus, F:protein serine/threonine phosphatase activity, P:cell cycle arrest"
"395";"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"396";"P32119";"PRDX2_HUMAN";"P:removal of superoxide radicals, C:cytosol, C:cytoplasm, F:thioredoxin peroxidase activity, C:extracellular vesicular exosome, P:negative regulation of neuron apoptotic process, P:negative regulation of apoptotic process, P:hydrogen peroxide catabolic process"
"397";"P30048";"PRDX3_HUMAN";"P:negative regulation of apoptotic process, F:peroxidase activity, P:myeloid cell differentiation, P:negative regulation of kinase activity, P:hydrogen peroxide catabolic process, P:regulation of mitochondrial membrane potential, F:alkyl hydroperoxide reductase activity, C:early endosome, F:peroxiredoxin activity, F:cysteine-type endopeptidase inhibitor activity involved in apoptotic process, P:maternal placenta development, P:mitochondrion organization, P:response to lipopolysaccharide, C:mitochondrion, P:positive regulation of cell proliferation, P:positive regulation of NF-kappaB transcription factor activity"
"398";"Q13162";"PRDX4_HUMAN";"P:I-kappaB phosphorylation, P:reactive oxygen species metabolic process, C:mitochondrion, C:extracellular space, C:extracellular vesicular exosome, F:thioredoxin peroxidase activity, P:negative regulation of male germ cell proliferation, P:male gonad development, P:spermatogenesis"
"399";"P30041";"PRDX6_HUMAN";"C:extracellular space, F:glutathione peroxidase activity, F:antioxidant activity, C:cytosol, P:hydrogen peroxide catabolic process, P:phospholipid catabolic process, P:response to oxidative stress, C:extracellular vesicular exosome, C:cytoplasmic membrane-bounded vesicle, F:phospholipase A2 activity, F:peroxiredoxin activity, C:lysosome"
"400";"P78527";"PRKDC_HUMAN";"F:DNA binding, C:nucleolus, P:heart development, P:innate immune response, P:somitogenesis, P:response to gamma radiation, P:ectopic germ cell programmed cell death, C:nucleoplasm, C:cytosol, P:peptidyl-serine phosphorylation, P:positive regulation of apoptotic process, P:brain development, F:ATP binding, P:double-strand break repair via nonhomologous end joining, P:protein destabilization, P:pro-B cell differentiation, P:B cell lineage commitment, P:cellular response to insulin stimulus, P:T cell differentiation in thymus, C:DNA-dependent protein kinase-DNA ligase 4 complex, P:T cell lineage commitment, P:immunoglobulin V(D)J recombination, P:positive regulation of transcription from RNA polymerase II promoter, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of type I interferon production, P:T cell receptor V(D)J recombination, C:transcription factor complex, P:telomere maintenance, F:DNA-dependent protein kinase activity"
"401";"P07737";"PROF1_HUMAN";"F:adenyl-nucleotide exchange factor activity, P:negative regulation of actin filament polymerization, P:platelet degranulation, C:synapse, P:negative regulation of stress fiber assembly, P:positive regulation of ruffle assembly, P:positive regulation of epithelial cell migration, C:extracellular vesicular exosome, P:cell death, P:positive regulation of actin filament polymerization, F:phosphatidylinositol-4,5-bisphosphate binding, P:actin cytoskeleton organization, P:neural tube closure, P:positive regulation of transcription from RNA polymerase II promoter, P:cellular response to growth factor stimulus, C:cytoplasm, P:positive regulation of DNA metabolic process, C:blood microparticle, P:positive regulation of viral transcription, P:platelet activation, P:positive regulation of ATPase activity, C:neuron projection, C:cytoskeleton, C:nucleus, P:positive regulation of stress fiber assembly"
"402";"O94903";"PROSC_HUMAN";"C:cytoplasm, C:mitochondrion, F:pyridoxal phosphate binding"
"403";"Q6P2Q9";"PRP8_HUMAN";"F:U5 snRNA binding, C:catalytic step 2 spliceosome, C:U5 snRNP, P:mRNA splicing, via spliceosome, C:nuclear speck, C:nucleoplasm, F:U6 snRNA binding"
"404";"P60891";"PRPS1_HUMAN";"P:pyrimidine nucleotide biosynthetic process, P:purine nucleotide biosynthetic process, P:hypoxanthine biosynthetic process, P:ribonucleoside monophosphate biosynthetic process, F:ribose phosphate diphosphokinase activity, P:nervous system development, F:ATP binding, P:carbohydrate metabolic process, P:nucleotide biosynthetic process, F:kinase activity, P:5-phosphoribose 1-diphosphate biosynthetic process, F:magnesium ion binding, C:cytosol, P:urate biosynthetic process"
"405";"P62333";"PRS10_HUMAN";"F:ATP binding, F:ATPase activity, P:negative regulation of apoptotic process, F:protein binding, bridging, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:plasma membrane, P:apoptotic process, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:extracellular vesicular exosome, P:viral process, C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:inclusion body, P:protein polyubiquitination, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, C:nucleoplasm, P:mRNA metabolic process, P:positive regulation of inclusion body assembly, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
