"";"X";"accession";"name";"go_name"
"378";378;"P30101";"PDIA3_HUMAN";"P:signal transduction, P:post-translational protein modification, F:phospholipase C activity, C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:protein disulfide isomerase activity, P:protein import into nucleus, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cell surface, C:melanosome, P:protein retention in ER lumen, P:positive regulation of extrinsic apoptotic signaling pathway, F:protein disulfide oxidoreductase activity, F:cysteine-type endopeptidase activity, P:protein N-linked glycosylation via asparagine, P:oxidation-reduction process, C:extracellular vesicular exosome, P:cell redox homeostasis"
"379";379;"P13667";"PDIA4_HUMAN";"P:glycerol ether metabolic process, P:cell redox homeostasis, C:melanosome, F:protein disulfide isomerase activity, C:endoplasmic reticulum lumen, P:chaperone-mediated protein folding, P:oxidation-reduction process, F:protein disulfide oxidoreductase activity, C:cell surface, P:protein secretion"
"380";380;"P18669";"PGAM1_HUMAN";"C:cytosol, P:regulation of pentose-phosphate shunt, F:bisphosphoglycerate mutase activity, F:phosphoglycerate mutase activity, P:dephosphorylation, P:regulation of glycolysis, P:glycolysis, P:small molecule metabolic process, C:extracellular vesicular exosome, P:gluconeogenesis, F:bisphosphoglycerate 2-phosphatase activity, P:respiratory burst"
"381";381;"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"384";384;"P12273";"PIP_HUMAN";"P:detection of chemical stimulus involved in sensory perception of bitter taste, F:protein dimerization activity, P:proteolysis, F:actin binding, C:extracellular vesicular exosome, C:apical plasma membrane, P:retina homeostasis, F:aspartic-type endopeptidase activity, F:IgG binding, C:extracellular space, P:positive regulation of gene expression, P:negative regulation of T cell apoptotic process"
"385";385;"P00747";"PLMN_HUMAN";"P:tissue regeneration, P:negative regulation of fibrinolysis, P:mononuclear cell migration, P:trophoblast giant cell differentiation, C:extrinsic component of external side of plasma membrane, P:tissue remodeling, C:extracellular vesicular exosome, P:negative regulation of cell-cell adhesion mediated by cadherin, C:blood microparticle, P:platelet activation, P:fibrinolysis, P:myoblast differentiation, P:proteolysis involved in cellular protein catabolic process, P:negative regulation of cell-substrate adhesion, P:muscle cell cellular homeostasis, P:labyrinthine layer blood vessel development, P:extracellular matrix disassembly, P:platelet degranulation, C:platelet alpha granule lumen, P:cellular protein metabolic process, P:negative regulation of cell proliferation, F:serine-type endopeptidase activity, P:positive regulation of fibrinolysis"
"386";386;"P13796";"PLSL_HUMAN";"F:calcium ion binding, P:regulation of intracellular protein transport, P:organ regeneration, C:extracellular vesicular exosome, C:actin filament, C:actin filament bundle, C:ruffle membrane, C:phagocytic cup, P:actin filament bundle assembly, C:plasma membrane, P:T cell activation involved in immune response, F:actin filament binding, C:filopodium, C:focal adhesion, P:protein kinase A signaling, C:cytosol, P:cell migration, C:ruffle, C:extracellular space"
"387";387;"O15031";"PLXB2_HUMAN";"C:integral component of plasma membrane, P:regulation of protein phosphorylation, P:positive regulation of axonogenesis, P:regulation of Rho GTPase activity, C:intracellular, F:semaphorin receptor activity, P:neural tube closure, P:neuroblast proliferation, C:extracellular vesicular exosome, P:regulation of neuron migration, P:regulation of cell shape, P:brain development, F:GTPase activator activity, P:positive regulation of GTPase activity"
"388";388;"Q9Y4D7";"PLXD1_HUMAN";"P:patterning of blood vessels, P:synapse assembly, F:semaphorin receptor activity, P:dichotomous subdivision of terminal units involved in salivary gland branching, C:intracellular, P:endothelial cell migration, P:positive regulation of protein binding, P:regulation of cell migration, P:angiogenesis, P:regulation of angiogenesis, C:integral component of plasma membrane, P:axon guidance"
"392";392;"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"393";393;"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"395";395;"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"396";396;"P32119";"PRDX2_HUMAN";"P:removal of superoxide radicals, C:cytosol, C:cytoplasm, F:thioredoxin peroxidase activity, C:extracellular vesicular exosome, P:negative regulation of neuron apoptotic process, P:negative regulation of apoptotic process, P:hydrogen peroxide catabolic process"
"398";398;"Q13162";"PRDX4_HUMAN";"P:I-kappaB phosphorylation, P:reactive oxygen species metabolic process, C:mitochondrion, C:extracellular space, C:extracellular vesicular exosome, F:thioredoxin peroxidase activity, P:negative regulation of male germ cell proliferation, P:male gonad development, P:spermatogenesis"
"399";399;"P30041";"PRDX6_HUMAN";"C:extracellular space, F:glutathione peroxidase activity, F:antioxidant activity, C:cytosol, P:hydrogen peroxide catabolic process, P:phospholipid catabolic process, P:response to oxidative stress, C:extracellular vesicular exosome, C:cytoplasmic membrane-bounded vesicle, F:phospholipase A2 activity, F:peroxiredoxin activity, C:lysosome"
"401";401;"P07737";"PROF1_HUMAN";"F:adenyl-nucleotide exchange factor activity, P:negative regulation of actin filament polymerization, P:platelet degranulation, C:synapse, P:negative regulation of stress fiber assembly, P:positive regulation of ruffle assembly, P:positive regulation of epithelial cell migration, C:extracellular vesicular exosome, P:cell death, P:positive regulation of actin filament polymerization, F:phosphatidylinositol-4,5-bisphosphate binding, P:actin cytoskeleton organization, P:neural tube closure, P:positive regulation of transcription from RNA polymerase II promoter, P:cellular response to growth factor stimulus, C:cytoplasm, P:positive regulation of DNA metabolic process, C:blood microparticle, P:positive regulation of viral transcription, P:platelet activation, P:positive regulation of ATPase activity, C:neuron projection, C:cytoskeleton, C:nucleus, P:positive regulation of stress fiber assembly"
"405";405;"P62333";"PRS10_HUMAN";"F:ATP binding, F:ATPase activity, P:negative regulation of apoptotic process, F:protein binding, bridging, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:plasma membrane, P:apoptotic process, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:extracellular vesicular exosome, P:viral process, C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:inclusion body, P:protein polyubiquitination, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, C:nucleoplasm, P:mRNA metabolic process, P:positive regulation of inclusion body assembly, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
"408";408;"P25786";"PSA1_HUMAN";"C:centrosome, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:mRNA metabolic process, C:proteasome core complex, alpha-subunit complex, C:cytosol, P:protein polyubiquitination, C:nucleoplasm, P:apoptotic process, P:G1/S transition of mitotic cell cycle, P:viral process, C:proteasome core complex, P:regulation of cellular amino acid metabolic process, F:threonine-type endopeptidase activity, P:gene expression, C:polysome, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:small molecule metabolic process, F:RNA binding, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"409";409;"P25787";"PSA2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, C:cytoplasmic mRNA processing body, P:response to virus, P:apoptotic process, C:proteasome core complex, alpha-subunit complex, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, F:threonine-type endopeptidase activity, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:protein polyubiquitination, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:regulation of cellular amino acid metabolic process"
"410";410;"P25788";"PSA3_HUMAN";"C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:proteasome core complex, alpha-subunit complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, P:viral process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, C:cytosol, P:negative regulation of apoptotic process, P:gene expression, P:regulation of cellular amino acid metabolic process, C:nucleoplasm, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
"411";411;"P25789";"PSA4_HUMAN";"P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, P:mRNA metabolic process, P:negative regulation of apoptotic process, F:threonine-type endopeptidase activity, C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, P:gene expression, C:proteasome core complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:extracellular vesicular exosome, P:G1/S transition of mitotic cell cycle, P:small molecule metabolic process, C:cytoplasmic mRNA processing body, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, alpha-subunit complex"
