"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc"
"578";"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";4;9;0,00295382819380149;4;4;5;4;0,00407850371823279;0,00332686352519551;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"579";"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";3;6;0,00328203132644609;3;3;3;3;0,00407850371823279;0,00415857940649439;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"580";"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";5;9;0,000999088947903444;5;4;5;4;0,00137949390469638;0,00112526266293378;"lysosomal membrane, protein complex, plasma membrane, extracellular vesicular exosome, cell body, perinuclear region of cytoplasm"
"581";"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";6;11;0,0036102344590907;5;5;5;6;0,00407850371823279;0,00499029528779327;"extracellular vesicular exosome, cytosolic large ribosomal subunit"
"582";"P62899";"P62899-1";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";4;6;0,00181168129219824;2;4;2;4;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome"
"583";"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";7;19;0,00330471817893305;6;7;10;9;0,00432283804236655;0,00396693980250847;"cytosolic large ribosomal subunit, mitochondrion, extracellular vesicular exosome"
"584";"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";2;4;0,00111832178530756;2;2;2;2;0,0013897123780645;0,00141699742739809;"cytosolic large ribosomal subunit"
"585";"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";4;7;0,000742144724098064;4;3;4;3;NA;NA;"extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleolus"
"586";"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";4;8;0,00117489059156825;3;4;3;5;0,00109500683485627;0,00186084292508504;"cytosolic large ribosomal subunit"
"587";"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";7;11;0,00251622401694201;7;4;7;4;0,00397963090082108;0,00231872306301505;"cytosol, nucleus, extracellular vesicular exosome"
"588";"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;4;0,00290333540416385;1;2;2;2;0,00300658927946648;0,00449624183693624;"endocytic vesicle membrane, extracellular vesicular exosome, nucleoplasm, plasma membrane, cytosolic small ribosomal subunit, endosome membrane"
"589";"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;3;0,00265383001786852;1;1;2;1;0,00366428068434977;0,00273989736938302;"ribosome, plasma membrane, lysosomal membrane, cytosol, nucleoplasm, endocytic vesicle membrane, endosome membrane, cytosolic large ribosomal subunit"
"590";"P62995";"P62995-1,P62995-3";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";2;3;0,000196580001323594;NA;2;NA;3;NA;NA;"nucleus"
"591";"P63092";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"GNAS1_HUMAN, GNAS2_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms short, Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";3;4;5,21637349949587e-05;1;3;1;3;NA;NA;"intrinsic component of membrane, extracellular vesicular exosome, heterotrimeric G-protein complex, trans-Golgi network membrane, cytosol"
"592";"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";5;9;0,00168036654902482;4;5;4;5;0,00184292878217615;0,00238404645010532;"cytosol, blood microparticle, protein complex, mast cell granule, perinuclear region of cytoplasm, postsynaptic density, melanosome, nucleoplasm, mitochondrion, cell leading edge, extracellular vesicular exosome, cytoplasmic vesicle membrane"
"593";"P63151";"P63151-1,P63151-2";"P63151-1,P63151-2";"2ABA_HUMAN";"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform";"PPP2R2A";2;4;0,000168874095096779;2;1;2;2;NA;NA;"cytosol, protein phosphatase type 2A complex"
"594";"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";2;4;0,00169633079793843;1;2;1;3;0,00105399534291409;0,00322406718031587;"kinetochore, centrosome, mitochondrion, cytoplasmic dynein complex, nucleus, microtubule, cytosol, mitotic spindle, plasma membrane"
"595";"P63173";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";3;6;0,00369730875958825;3;2;4;2;0,00536031917253452;0,00364370767045223;"cytosolic large ribosomal subunit, eukaryotic 80S initiation complex"
"596";"P63208";"P63208-1";"P63208-1";"SKP1_HUMAN";"S-phase kinase-associated protein 1";"SKP1";1;1;0,000231554357387301;1;NA;1;NA;NA;NA;"cytosol, Cul7-RING ubiquitin ligase complex, nucleoplasm, SCF ubiquitin ligase complex"
"597";"P63220";"P63220";"P63220";"RS21_HUMAN";"40S ribosomal protein S21";"RPS21";1;2;0,000909478560340484;1;1;1;1;0,00113018777734162;0,00115237742589604;"cytosolic small ribosomal subunit"
"598";"P63241";"P63241-1,P63241-2";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";4;11;0,00134797715193322;4;3;7;4;NA;NA;"annulate lamellae, nuclear pore, endoplasmic reticulum membrane, cytosol"
"599";"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";11;25;0,00297660569827524;10;11;11;14;0,00325508340918894;0,0042241721416126;"neuronal cell body, mitochondrion, cytoskeleton, phagocytic cup, cytosol, nucleus, perinuclear region of cytoplasm, dendrite, perikaryon, midbody, small ribosomal subunit, extracellular vesicular exosome"
"600";"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";7;17;0,00282908784973638;7;7;9;8;0,00379012466744865;0,00330632733059554;"CRD-mediated mRNA stability complex, cytoplasmic stress granule, U12-type spliceosomal complex, nucleoplasm, histone pre-mRNA 3'end processing complex, extracellular vesicular exosome"
"601";"P67812";"P67812";"P67812";"SC11A_HUMAN";"Signal peptidase complex catalytic subunit SEC11A";"SEC11A";2;4;0,00084342704478503;2;2;2;2;0,00104810710077491;0,0010686852106075;"endoplasmic reticulum membrane, integral component of membrane"
"602";"P67936";"P67936-1";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";2;2;0,000365258325039969;1;1;1;1;NA;NA;"filamentous actin, cytosol, podosome, extracellular vesicular exosome, muscle thin filament tropomyosin, stress fiber, cortical cytoskeleton"
"603";"P68032";"P68032";"P68032";"ACTC_HUMAN";"Actin, alpha cardiac muscle 1";"ACTC1";2;21;0,0038417664318586;2;2;9;12;0,0044787812714811;0,00518075206148349;"I band, cytosol, extracellular vesicular exosome, actomyosin, actin portion, blood microparticle"
"604";"P68104";"P68104";"P68104";"EF1A1_HUMAN";"Elongation factor 1-alpha 1";"EEF1A1";17;61;0,00498343068290462;15;16;31;30;0,00629431417987008;0,00621086534736175;"extracellular space, eukaryotic translation elongation factor 1 complex, nucleus, cytosol, plasma membrane, extracellular vesicular exosome"
"605";"P68363";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;NA;0;0;0;0;NA;NA;"microtubule, cytoplasmic microtubule"
"606";"P68366";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";3;9;0,00568677860971826;3;3;5;4;0,00722386763486097;0,00704545037841349;"microtubule, cytosol, extracellular vesicular exosome"
"607";"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;3;0,00136460341066465;1;1;2;1;0,00173875256639368;0,00156160281093003;"cytosol, extracellular vesicular exosome, nucleus, microtubule, plasma membrane"
"608";"P68431";"P68431,P84243,Q16695,Q71DI3";"P68431,P84243,Q16695,Q71DI3";"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN";"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3";"H3F3A,H3F3B, HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A, HIST2H3A,HIST2H3C,HIST2H3D, HIST3H3";6;22;0,00152638589263026;6;4;11;11;0,00189680411895753;0,00193404520191743;"nucleosome, nucleoplasm, extracellular vesicular exosome"
"609";"P69849";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"NOMO1_HUMAN, NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 1, Nodal modulator 2, Nodal modulator 3";"NOMO1, NOMO2, NOMO3";2;2;1,51640659920169e-05;NA;2;NA;2;NA;7,82711344921203e-05;"integral component of membrane"
"610";"P69905";"P69905";"P69905";"HBA_HUMAN";"Hemoglobin subunit alpha";"HBA2,HBA1";3;5;0,00132899155824402;2;3;2;3;0,00132120542985006;0,00202071816231065;"cytosolic small ribosomal subunit, hemoglobin complex, haptoglobin-hemoglobin complex, endocytic vesicle lumen, blood microparticle, extracellular vesicular exosome"
"611";"P78324";"P78324-1,P78324-2,P78324-4";"P78324-1,P78324-2,P78324-4";"SHPS1_HUMAN";"Tyrosine-protein phosphatase non-receptor type substrate 1";"SIRPA";2;3;7,48876195518454e-05;1;2;1;2;NA;NA;"integral component of membrane, plasma membrane, extracellular vesicular exosome"
"612";"P78344";"P78344-1,P78344-2";"P78344-1,P78344-2";"IF4G2_HUMAN";"Eukaryotic translation initiation factor 4 gamma 2";"EIF4G2";1;1;2,08067035579548e-05;NA;1;NA;1;NA;NA;"eukaryotic translation initiation factor 4F complex, cytosol"
"613";"P78347";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";4;7;6,61832469386049e-05;4;3;4;3;NA;NA;"nucleus, cytoplasm, neuronal cell body, cell projection"
"614";"P78371";"P78371-1,P78371-2";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";15;37;0,00130514423308674;15;14;19;18;NA;NA;"zona pellucida receptor complex, cell body, chaperonin-containing T-complex, nucleus, extracellular vesicular exosome, microtubule, cytosol"
"615";"P78527";"P78527-1";"P78527-1";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";73;142;0,00129834233432327;66;64;75;67;NA;NA;"nucleolus, nucleoplasm, cytosol, DNA-dependent protein kinase-DNA ligase 4 complex, transcription factor complex"
"616";"P82909";"P82909";"P82909";"RT36_HUMAN";"28S ribosomal protein S36, mitochondrial";"MRPS36";1;1;0,000366440390816797;1;NA;1;NA;0,000910733839993729;NA;"mitochondrial small ribosomal subunit"
"617";"P82932";"P82932";"P82932";"RT06_HUMAN";"28S ribosomal protein S6, mitochondrial";"MRPS6";1;1;0,000301946882033041;1;NA;1;NA;0,000750444684154833;NA;"small ribosomal subunit, mitochondrion"
"618";"P82933";"P82933";"P82933";"RT09_HUMAN";"28S ribosomal protein S9, mitochondrial";"MRPS9";2;3;0,000285934547379773;2;1;2;1;0,000473765583431081;0,000241533652397401;"mitochondrial small ribosomal subunit"
"619";"P82979";"P82979";"P82979";"SARNP_HUMAN";"SAP domain-containing ribonucleoprotein";"SARNP";1;2;0,000359460573848858;1;1;1;1;0,000446693264377877;0,000455463458806528;"nuclear speck, transcription export complex"
"620";"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";8;15;0,00360605352746466;8;7;8;7;0,00477990244684607;0,00426453047417577;"cytosolic large ribosomal subunit, extracellular vesicular exosome"
"621";"P83881";"P83881,Q969Q0";"P83881,Q969Q0";"RL36A_HUMAN, RL36L_HUMAN";"60S ribosomal protein L36a, 60S ribosomal protein L36a-like";"RPL36A, RPL36AL";1;1;0,000178034718179859;1;NA;1;NA;0,000442479176978085;NA;"cytosolic large ribosomal subunit"
"622";"P84090";"P84090";"P84090";"ERH_HUMAN";"Enhancer of rudimentary homolog";"ERH";4;8;0,00290333540416385;4;4;4;4;0,00360790713535977;0,00367874332112965;"midbody"
"623";"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";6;10;0,00224662858655536;4;6;4;6;0,00229727964537194;0,00334626214633368;"cytosolic large ribosomal subunit"
"624";"P84103";"P84103";"P84103";"SRSF3_HUMAN";"Serine/arginine-rich splicing factor 3";"SRSF3";3;6;0,00138085464344378;3;3;3;3;0,00171595583267111;0,00174964621370801;"nucleoplasm, cytoplasm"
"625";"P98172";"P98172";"P98172";"EFNB1_HUMAN";"Ephrin-B1";"EFNB1";7;14;0,00152718798716133;7;7;7;7;0,00189780086310832;0,00193506151573872;"extracellular vesicular exosome, synapse, membrane raft, integral component of plasma membrane, cytoplasm, nucleus"
"626";"Q00325";"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";8;17;0,000886239121989242;8;6;10;7;NA;NA;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane"
"627";"Q00341";"Q00341";"Q00341";"VIGLN_HUMAN";"Vigilin";"HDLBP";3;5;0,000148830284913762;3;2;3;2;0,000221937505171973;0,000150863290771878;"plasma membrane, high-density lipoprotein particle, nucleus, cytoplasm"
"628";"Q00610";"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";27;58;0,000653467132758073;27;24;32;26;NA;NA;"cytosol, clathrin complex, spindle, mitochondrion, melanosome, trans-Golgi network membrane, extracellular vesicular exosome, clathrin coat of coated pit, clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane"
"629";"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";3;6;0,00101098286394991;3;3;3;3;0,00125632480606278;0,00128099097789336;"nucleus, membrane"
"630";"Q00765";"Q00765";"Q00765";"REEP5_HUMAN";"Receptor expression-enhancing protein 5";"REEP5";2;2;0,000399400637609842;2;NA;2;NA;0,000992651698617503;NA;"integral component of membrane"
"631";"Q00839";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";23;52;0,00237897543419971;21;23;25;27;NA;NA;"cell surface, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, nucleoplasm"
"632";"Q01081";"Q01081-1";"Q01081-1";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";3;6;0,000943584006353252;3;3;3;3;NA;NA;"Cajal body, catalytic step 2 spliceosome, nuclear speck"
"633";"Q01082";"Q01082-1,Q01082-2,Q01082-3";"Q01082-1,Q01082-2,Q01082-3";"SPTB2_HUMAN";"Spectrin beta chain, non-erythrocytic 1";"SPTBN1";9;13;6,91855165402836e-05;6;7;6;7;NA;NA;"extracellular vesicular exosome, spectrin-associated cytoskeleton, M band, protein complex, axolemma, spectrin, nucleolus, cytosol, cuticular plate"
"634";"Q01105";"Q01105-2";"Q01105-2";"SET_HUMAN";"Protein SET";"SET";7;18;0,00234269132611842;6;7;10;8;NA;NA;"nucleoplasm, protein complex, cytosol, perinuclear region of cytoplasm, endoplasmic reticulum"
"635";"Q01130";"Q01130";"Q01130";"SRSF2_HUMAN";"Serine/arginine-rich splicing factor 2";"SRSF2";4;11;0,00187862879092955;4;4;6;5;0,00254675797790102;0,00216396665948803;"nuclear speck"
"636";"Q01518";"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";6;11;0,000437028381889927;4;6;5;6;NA;NA;"cortical actin cytoskeleton, plasma membrane, extracellular vesicular exosome"
"637";"Q01546";"Q01546";"Q01546";"K22O_HUMAN";"Keratin, type II cytoskeletal 2 oral";"KRT76";0;0;0;0;0;0;0;0;0;"intermediate filament, keratin filament"
"638";"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";5;10;0,000744444975426629;5;5;5;5;0,000925104393681993;0,000943267518238372;"plasma membrane, extracellular vesicular exosome, integral component of membrane, cytosol, apical plasma membrane"
"639";"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";13;27;0,00145739088179793;13;12;15;12;0,00199416635882981;0,00165918831422378;"extracellular vesicular exosome, cytosol, 6-phosphofructokinase complex"
"640";"Q01844";"Q01844-1,Q01844-3,Q01844-5";"Q01844-1,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";3;4;7,6714146857988e-05;1;3;1;3;NA;NA;"plasma membrane, nucleus, cytoplasm"
"641";"Q02218";"Q02218-1,Q02218-2";"Q02218-1,Q02218-2";"ODO1_HUMAN";"2-oxoglutarate dehydrogenase, mitochondrial";"OGDH";2;3;5,53421704606013e-05;1;2;1;2;NA;NA;"oxoglutarate dehydrogenase complex, mitochondrial matrix, mitochondrial membrane"
"642";"Q02224";"Q02224-1,Q02224-2,Q02224-3";"Q02224-1,Q02224-2,Q02224-3";"CENPE_HUMAN";"Centromere-associated protein E";"CENPE";2;2;9,31589787834878e-06;NA;2;NA;2;NA;NA;"cytosol, kinesin complex, condensed nuclear chromosome kinetochore, nucleus, spindle midzone, condensed chromosome, centromeric region, kinetochore, condensed chromosome outer kinetochore, microtubule"
"643";"Q02338";"Q02338";"Q02338";"BDH_HUMAN";"D-beta-hydroxybutyrate dehydrogenase, mitochondrial";"BDH1";9;15;0,00165058426767333;6;8;6;9;0,00164091403240853;0,00250969660975026;"mitochondrial inner membrane, nucleus, mitochondrial matrix"
"644";"Q02487";"Q02487-1,Q02487-2,Q14574-1,Q14574-2";"Q02487-1,Q02487-2,Q14574-1,Q14574-2";"DSC2_HUMAN, DSC3_HUMAN";"Desmocollin-2, Desmocollin-3";"DSC2, DSC3";2;4;4,2007078746945e-05;2;2;2;2;NA;NA;"plasma membrane, desmosome, extracellular vesicular exosome, integral component of membrane, cell-cell adherens junction"
"645";"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";5;8;0,00171560728427864;3;5;3;5;0,0015989588440799;0,00271725358947077;"cytosolic large ribosomal subunit"
"646";"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";4;5;0,000411147715186602;1;4;1;4;0,000204369467362427;0,000833527898469464;"perinuclear region of cytoplasm, microtubule, axonal growth cone, extracellular vesicular exosome, neuronal cell body, cytosol, mitochondrion, nucleus, membrane"
"647";"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";11;18;0,00235896001588313;10;8;10;8;0,00325713838608868;0,00265687017637142;"cytosolic large ribosomal subunit"
"648";"Q03252";"Q03252";"Q03252";"LMNB2_HUMAN";"Lamin-B2";"LMNB2";4;6;0,000393843759173531;3;2;4;2;0,000650385392934188;0,000334006536458121;"nuclear inner membrane, intermediate filament"
"649";"Q04637";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";11;14;6,60921880622666e-05;7;7;7;7;NA;NA;"eukaryotic translation initiation factor 4F complex, cytosol"
"650";"Q04826";"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane"
"651";"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";6;12;0,00306027245303758;5;6;6;6;0,00380292914267652;0,00387759431146098;"mitochondrial nucleoid, extracellular vesicular exosome"
"652";"Q04941";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";1;2;0,000496623161238554;1;1;1;1;NA;NA;"integral component of membrane, plasma membrane, endoplasmic reticulum membrane"
"653";"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";10;19;0,0028800154410782;9;7;10;9;0,00376729259113872;0,00345713227768811;"extracellular vesicular exosome, cytosol, nucleoplasm, proteasome complex, proteasome activator complex"
