"";"accession";"name";"go_name"
"366";"Q99460";"PSMD1_HUMAN";"P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:apoptotic process, C:cytosol, P:G1/S transition of mitotic cell cycle, P:protein polyubiquitination, P:mRNA metabolic process, P:gene expression, P:regulation of protein catabolic process, C:proteasome regulatory particle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of cellular amino acid metabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:small molecule metabolic process, F:enzyme regulator activity, C:nucleoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"367";"Q13200";"PSMD2_HUMAN";"P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:apoptotic process, C:extracellular vesicular exosome, P:viral process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, P:negative regulation of apoptotic process, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:enzyme regulator activity, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"368";"O43242";"PSMD3_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:apoptotic process, C:extracellular vesicular exosome, F:enzyme regulator activity, P:regulation of protein catabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, C:nucleoplasm, C:proteasome accessory complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:cytosol, P:protein polyubiquitination, P:negative regulation of apoptotic process, P:mRNA metabolic process, P:gene expression"
"369";"P55036";"PSMD4_HUMAN";"C:proteasome regulatory particle, base subcomplex, P:negative regulation of apoptotic process, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosol, P:viral process, P:gene expression, P:small molecule metabolic process, P:mRNA metabolic process, C:nucleoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:proteasome accessory complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:apoptotic process, P:regulation of cellular amino acid metabolic process, P:protein polyubiquitination"
"370";"Q15008";"PSMD6_HUMAN";"C:nucleoplasm, C:proteasome accessory complex, C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:protein polyubiquitination, P:apoptotic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, F:ATPase activity, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:viral process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:mRNA metabolic process"
"371";"P51665";"PSMD7_HUMAN";"P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, P:apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome regulatory particle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:mRNA metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosol, C:nucleoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process"
"372";"P48556";"PSMD8_HUMAN";"C:proteasome regulatory particle, C:nucleoplasm, C:cytosol, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:viral process, P:regulation of cellular amino acid metabolic process, P:apoptotic process, P:G1/S transition of mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:protein polyubiquitination, P:negative regulation of apoptotic process, P:small molecule metabolic process, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"373";"Q06323";"PSME1_HUMAN";"P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, F:endopeptidase activator activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, P:viral process, C:proteasome complex, C:proteasome activator complex"
"374";"Q9UL46";"PSME2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:mRNA metabolic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:proteasome activator complex, P:protein polyubiquitination, C:extracellular vesicular exosome, P:negative regulation of apoptotic process, P:regulation of cellular amino acid metabolic process, C:proteasome complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:small molecule metabolic process, P:apoptotic process, P:viral process, P:G1/S transition of mitotic cell cycle, P:gene expression, C:nucleoplasm, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"375";"P61289";"PSME3_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:negative regulation of apoptotic process, P:mRNA metabolic process, P:G1/S transition of mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:regulation of proteasomal protein catabolic process, F:p53 binding, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:small molecule metabolic process, P:protein polyubiquitination, P:viral process, C:proteasome activator complex, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:gene expression, C:nucleoplasm, F:endopeptidase activator activity, C:proteasome complex, F:MDM2/MDM4 family protein binding, C:cytosol, P:apoptotic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of extrinsic apoptotic signaling pathway"
"376";"P26599";"PTBP1_HUMAN";"C:nucleoplasm, F:poly-pyrimidine tract binding, P:alternative mRNA splicing, via spliceosome, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome, F:pre-mRNA binding, C:extracellular vesicular exosome, P:regulation of alternative mRNA splicing, via spliceosome, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:negative regulation of muscle cell differentiation"
"377";"Q9UHX1";"PUF60_HUMAN";"C:nucleus, P:RNA splicing, F:RNA binding, F:nucleotide binding, F:DNA binding, P:apoptotic process, P:regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:mRNA processing, C:ribonucleoprotein complex"
"378";"P22102";"PUR2_HUMAN";"F:phosphoribosylglycinamide formyltransferase activity, P:purine ribonucleoside monophosphate biosynthetic process, P:purine nucleobase biosynthetic process, P:brainstem development, F:phosphoribosylformylglycinamidine cyclo-ligase activity, P:methylation, F:methyltransferase activity, F:ATP binding, P:glycine metabolic process, F:phosphoribosylamine-glycine ligase activity, P:response to inorganic substance, P:'de novo' IMP biosynthetic process, P:tetrahydrofolate biosynthetic process, C:cytosol, P:cerebellum development, F:metal ion binding, P:purine nucleobase metabolic process, C:extracellular vesicular exosome, P:cerebral cortex development, P:response to organic substance"
"379";"P22234";"PUR6_HUMAN";"P:purine nucleobase biosynthetic process, F:ATP binding, F:phosphoribosylaminoimidazolesuccinocarboxamide synthase activity, F:phosphoribosylaminoimidazole carboxylase activity, C:extracellular vesicular exosome, P:'de novo' IMP biosynthetic process, P:purine ribonucleoside monophosphate biosynthetic process, C:cytosol"
"380";"P27708";"PYR1_HUMAN";"P:protein autophosphorylation, P:female pregnancy, P:peptidyl-threonine phosphorylation, P:response to testosterone, P:embryo development, C:neuronal cell body, P:'de novo' pyrimidine nucleobase biosynthetic process, P:organ regeneration, P:'de novo' UMP biosynthetic process, P:glutamine metabolic process, C:terminal bouton, P:lactation, P:UTP biosynthetic process, C:nuclear matrix, C:protein complex, F:protein kinase activity, F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, F:ATP binding, P:pyrimidine nucleoside biosynthetic process, P:carbamoyl phosphate biosynthetic process, F:aspartate binding, F:dihydroorotase activity, P:response to caffeine, P:glutamine catabolic process, P:cellular response to epidermal growth factor stimulus, P:response to amine, F:aspartate carbamoyltransferase activity, P:cellular response to drug, P:drug metabolic process, C:extracellular vesicular exosome, F:identical protein binding, P:response to cortisol, C:cytosol, F:metal ion binding"
