"";"accession";"name";"go_name"
"355";"P40938";"RFC3_HUMAN";"F:DNA clamp loader activity, P:telomere maintenance via recombination, P:telomere maintenance via semi-conservative replication, C:DNA replication factor C complex, P:DNA synthesis involved in DNA repair, P:mitotic cell cycle, P:DNA strand elongation involved in DNA replication, P:nucleotide-excision repair, DNA gap filling, P:transcription-coupled nucleotide-excision repair, C:nucleoplasm, F:nucleotide binding, P:response to organophosphorus"
"356";"Q2PPJ7";"RGPA2_HUMAN";"C:extracellular space, C:cytosol, C:nucleus, F:Ral GTPase activator activity, F:protein heterodimerization activity, P:activation of Ral GTPase activity"
"357";"P27635";"RL10_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, C:endoplasmic reticulum, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome"
"358";"P62906";"RL10A_HUMAN";"P:anatomical structure morphogenesis, P:viral transcription, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, C:mitochondrion, F:RNA binding, P:translational termination, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation"
"359";"P62913";"RL11_HUMAN";"P:rRNA processing, C:extracellular vesicular exosome, C:cytosolic large ribosomal subunit, P:translational initiation, C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:rRNA binding, P:ribosomal large subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, P:viral transcription, P:protein localization to nucleus, P:translational elongation"
"360";"P30050";"RL12_HUMAN";"C:extracellular vesicular exosome, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational initiation, F:RNA binding, P:translational elongation"
"361";"P26373";"RL13_HUMAN";"C:cytosolic large ribosomal subunit, P:viral transcription, P:translational termination, P:translational elongation, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:structural constituent of ribosome"
"362";"P40429";"RL13A_HUMAN";"P:negative regulation of formation of translation preinitiation complex, F:structural constituent of ribosome, P:viral transcription, C:GAIT complex, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane, P:negative regulation of translation, C:cytosolic large ribosomal subunit, P:cellular response to interferon-gamma, P:translational elongation, P:translational termination"
"363";"P50914";"RL14_HUMAN";"P:viral transcription, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:ribosomal large subunit biogenesis, P:rRNA processing, C:extracellular vesicular exosome, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"364";"P61313";"RL15_HUMAN";"P:translational elongation, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, P:translational initiation, P:viral transcription, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"365";"P18621";"RL17_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:translational elongation, C:cytosolic large ribosomal subunit, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome"
"366";"Q07020";"RL18_HUMAN";"P:translational initiation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:RNA binding"
"367";"Q02543";"RL18A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding, P:viral transcription, P:translational termination, P:translational initiation, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane"
"368";"P84098";"RL19_HUMAN";"P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, F:RNA binding, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational initiation, P:viral transcription"
"369";"O76021";"RL1D1_HUMAN";"F:RNA binding, C:nucleolus, P:regulation of protein localization"
"370";"P46778";"RL21_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, P:translational termination, F:structural constituent of ribosome, P:translational initiation, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding"
"371";"P35268";"RL22_HUMAN";"C:cytosolic large ribosomal subunit, P:viral transcription, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, F:RNA binding, P:translational initiation, P:translational elongation, C:extracellular vesicular exosome, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:alpha-beta T cell differentiation, F:heparin binding"
"372";"P62829";"RL23_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal protein import into nucleus, P:translational elongation, P:translational initiation, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, C:cytosolic large ribosomal subunit"
"373";"P62750";"RL23A_HUMAN";"P:viral transcription, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:nucleus, C:TORC2 complex, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:translational termination, P:translational elongation, F:rRNA binding, P:cell proliferation, F:nucleotide binding, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"374";"P83731";"RL24_HUMAN";"C:cytosolic large ribosomal subunit, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation, P:translational termination, F:structural constituent of ribosome, P:viral transcription, C:extracellular vesicular exosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"375";"P61254";"RL26_HUMAN";"P:translational elongation, P:viral transcription, P:rRNA processing, P:translational initiation, C:cytosolic large ribosomal subunit, C:extracellular vesicular exosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, F:RNA binding, F:structural constituent of ribosome, P:ribosomal large subunit biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"376";"P61353";"RL27_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, P:translational initiation, P:viral transcription"
"377";"P46776";"RL27A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, F:structural constituent of ribosome, F:RNA binding, P:translational termination, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit"
"378";"P46779";"RL28_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, C:cytosolic large ribosomal subunit, P:translational initiation, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational termination"
"379";"P47914";"RL29_HUMAN";"P:viral transcription, C:cytosolic large ribosomal subunit, P:translational termination, F:heparin binding, F:RNA binding, F:structural constituent of ribosome, P:embryo implantation, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane"
"380";"P39023";"RL3_HUMAN";"C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational termination, F:structural constituent of ribosome, P:viral transcription, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational initiation, P:cellular response to interleukin-4, P:translational elongation"
"381";"P62888";"RL30_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, P:viral transcription, P:translational initiation, P:translational elongation, P:translational termination, F:structural constituent of ribosome, F:RNA binding, C:cytosolic large ribosomal subunit"
"382";"P62899";"RL31_HUMAN";"C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational initiation, C:extracellular vesicular exosome, P:translational elongation, P:translational termination, P:viral transcription, F:structural constituent of ribosome"
"383";"P62910";"RL32_HUMAN";"P:viral transcription, P:translational elongation, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"384";"P49207";"RL34_HUMAN";"P:translational initiation, C:extracellular vesicular exosome, C:cytosolic large ribosomal subunit, P:viral transcription, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:RNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination"
"385";"P42766";"RL35_HUMAN";"F:structural constituent of ribosome, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:mRNA binding, P:translational termination, C:cytosolic large ribosomal subunit, C:nucleolus, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"386";"P18077";"RL35A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational termination, F:tRNA binding, P:translational initiation, P:translational elongation, C:cytosolic large ribosomal subunit, P:rRNA processing, P:viral transcription, P:ribosomal large subunit biogenesis, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"387";"Q9Y3U8";"RL36_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:translational elongation, P:translational termination, P:viral transcription, P:translational initiation, C:nucleolus"
"388";"P83881";"RL36A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation, P:translational termination, F:structural constituent of ribosome, P:translational initiation, C:cytosolic large ribosomal subunit, P:viral transcription"
"389";"Q969Q0";"RL36L_HUMAN";"C:ribosome, F:structural constituent of ribosome, P:translation"
"390";"P61513";"RL37A_HUMAN";"P:translational initiation, C:extracellular vesicular exosome, P:viral transcription, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, F:structural constituent of ribosome, F:metal ion binding"
