"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P4569"	"spectra.count.P4569"	"dNSAF.P4569"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P53355-1,P53355-3"	"P53355-[1,3]"	"DAPK1_HUMAN"	"Death-associated protein kinase 1"	"DAPK1"	1	1	2.68982266854512e-05	1	1	0	0	"cellular response to interferon-gamma;regulation of autophagy;negative regulation of translation;regulation of N-methyl-D-aspartate selective glutamate receptor activity;negative regulation of apoptotic process;apoptotic signaling pathway;intracellular protein kinase cascade;protein autophosphorylation;induction of apoptosis"	"actin cytoskeleton;cytoplasm"	"ATP binding;calmodulin binding;calmodulin-dependent protein kinase activity"
"P53396-1"	"P53396-1"	"ACLY_HUMAN"	"ATP-citrate synthase"	"ACLY"	2	2	0.000139743739001617	2	2	0	0	"coenzyme A metabolic process;ATP catabolic process;long-chain fatty-acyl-CoA biosynthetic process;cellular carbohydrate metabolic process;energy reserve metabolic process;citrate metabolic process;positive regulation of cellular metabolic process;triglyceride biosynthetic process"	"cytosol;nucleus;mitochondrion;citrate lyase complex;plasma membrane"	"ATP citrate synthase activity;succinate-CoA ligase (ADP-forming) activity;cofactor binding;metal ion binding;ATP binding"
"P53602"	"P53602"	"MVD1_HUMAN"	"Diphosphomevalonate decarboxylase"	"MVD"	1	2	0.000384644641601951	1	2	0.000572423144602714	0	"isoprenoid biosynthetic process;cholesterol biosynthetic process;positive regulation of cell proliferation"	"cytosol"	"ATP binding;protein homodimerization activity;diphosphomevalonate decarboxylase activity"
"P53675-1"	"P53675-1"	"CLH2_HUMAN"	"Clathrin heavy chain 2"	"CLTCL1"	1	1	9.38157662443784e-05	1	1	0	2	"mitosis;intracellular protein transport;anatomical structure morphogenesis;positive regulation of glucose import;receptor-mediated endocytosis"	"clathrin-coated vesicle;spindle;clathrin coat of trans-Golgi network vesicle;clathrin coat of coated pit;coated pit;trans-Golgi network"	"structural molecule activity;signal transducer activity"
"P53701"	"P53701"	"CCHL_HUMAN"	"Cytochrome c-type heme lyase"	"HCCS"	1	1	0.000287048240001456	1	1	0.000427181451196055	0	"organ morphogenesis;oxidation-reduction process"	"mitochondrial inner membrane"	"holocytochrome-c synthase activity;metal ion binding"
"P53814-1,P53814-5,P53814-6"	"P53814-[1,5,6]"	"SMTN_HUMAN"	"Smoothelin"	"SMTN"	1	1	2.79639870303127e-05	1	1	0	0	"muscle organ development;smooth muscle contraction"	"cytoplasm;actin cytoskeleton"	"actin binding;structural constituent of muscle"
"P54920,Q9H115"	"P54920, Q9H115"	"SNAA_HUMAN, SNAB_HUMAN"	"Alpha-soluble NSF attachment protein, Beta-soluble NSF attachment protein"	"NAPA, NAPB"	1	2	0.000259456756561181	1	2	0.000386120164993399	0	"SNARE complex disassembly;cellular membrane fusion;neuron differentiation;regulation of synaptic vesicle priming;synaptic transmission;post-Golgi vesicle-mediated transport;apical protein localization;intra-Golgi vesicle-mediated transport;intracellular protein transport;brain development"	"synaptobrevin 2-SNAP-25-syntaxin-1a complex;cytosol"	""
"P55058-1"	"P55058-1"	"PLTP_HUMAN"	"Phospholipid transfer protein"	"PLTP"	1	1	0.00020285518624038	1	1	0	3	"lipid transport;vitamin E biosynthetic process;lipid metabolic process;sperm motility"	"extracellular region"	"lipid binding"
"P55060-3"	"P55060-3"	"XPO2_HUMAN"	"Exportin-2"	"CSE1L"	3	3	0.000237679490176283	3	3	0	0	"apoptotic process;cell proliferation"	"nuclear pore;cytoplasm;nucleus"	"importin-alpha export receptor activity"
"P55265-1"	"P55265-1"	"DSRAD_HUMAN"	"Double-stranded RNA-specific adenosine deaminase"	"ADAR"	1	1	0.000125495804764095	1	1	0	2	"mRNA modification;response to virus;negative regulation of protein kinase activity by regulation of protein phosphorylation;positive regulation of viral genome replication;protein export from nucleus;protein import into nucleus;negative regulation of apoptotic process;defense response to virus;gene expression;adenosine to inosine editing;type I interferon-mediated signaling pathway;mRNA processing;gene silencing by RNA;response to interferon-alpha"	"cytoplasm;nucleoplasm;nucleus;nucleolus;supraspliceosomal complex"	"DNA binding;double-stranded RNA binding;double-stranded RNA adenosine deaminase activity;metal ion binding"
"P55265-2"	"P55265-2"	"DSRAD_HUMAN"	"Double-stranded RNA-specific adenosine deaminase"	"ADAR"	1	1	0.000125495804764095	1	1	0	2	"mRNA modification;response to virus;negative regulation of protein kinase activity by regulation of protein phosphorylation;positive regulation of viral genome replication;protein export from nucleus;protein import into nucleus;negative regulation of apoptotic process;defense response to virus;gene expression;adenosine to inosine editing;type I interferon-mediated signaling pathway;mRNA processing;gene silencing by RNA;response to interferon-alpha"	"cytoplasm;nucleoplasm;nucleus;nucleolus;supraspliceosomal complex"	"DNA binding;double-stranded RNA binding;double-stranded RNA adenosine deaminase activity;metal ion binding"
"P55327-1,P55327-2,P55327-3,P55327-4"	"P55327-[1-4]"	"TPD52_HUMAN"	"Tumor protein D52"	"TPD52"	1	1	8.5858178929007e-05	1	1	0	0	"B cell differentiation;anatomical structure morphogenesis;secretion"	"perinuclear region of cytoplasm;endoplasmic reticulum"	"protein heterodimerization activity;protein homodimerization activity;calcium ion binding"
"P55735"	"P55735"	"SEC13_HUMAN"	"Protein SEC13 homolog"	"SEC13"	1	2	0.00047781943056143	1	2	0.00071108465168039	0	"COPII vesicle coating;antigen processing and presentation of peptide antigen via MHC class I;intracellular protein transport;mRNA transport;antigen processing and presentation of exogenous peptide antigen via MHC class II;mitotic cell cycle;post-translational protein modification;protein N-linked glycosylation via asparagine"	"nuclear pore outer ring;ER to Golgi transport vesicle membrane;endoplasmic reticulum membrane;cytosol"	""
"P56211-1,P56211-2"	"P56211-[1,2]"	"ARP19_HUMAN"	"cAMP-regulated phosphoprotein 19"	"ARPP19"	1	4	0.00137373086286411	1	4	0	0	"G2/M transition of mitotic cell cycle;positive regulation of gluconeogenesis;cell division;positive regulation of glucose import;mitosis"	"nucleoplasm;cytoplasm"	"receptor binding;protein phosphatase type 2A regulator activity;phosphatase inhibitor activity;protein phosphatase 2A binding;protein phosphatase inhibitor activity;potassium channel regulator activity"
"P56270-2"	"P56270-2"	"MAZ_HUMAN"	"Myc-associated zinc finger protein"	"MAZ"	2	3	0.00048382973786409	2	3	0	0	"positive regulation of transcription from RNA polymerase II promoter;transcription initiation from RNA polymerase II promoter;termination of RNA polymerase II transcription"	"cytoplasm;nucleus"	"chromatin binding;RNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;zinc ion binding;RNA polymerase II core promoter sequence-specific DNA binding"
"P56545-1,P56545-2"	"P56545-[1,2]"	"CTBP2_HUMAN"	"C-terminal-binding protein 2"	"CTBP2"	1	3	0.000259310994338394	1	3	0	0	"white fat cell differentiation;negative regulation of cell proliferation;negative regulation of transcription;viral genome replication;transcription"	"transcriptional repressor complex;synapse;cell junction"	"NAD binding;transcription corepressor activity;oxidoreductase activity"
"P57076"	"P57076"	"CU059_HUMAN"	"Uncharacterized protein C21orf59"	"C21orf59"	1	1	0.000265272166622035	1	1	0.00039477458248463	0	""	"nucleus;cytosol"	""
"P57678"	"P57678"	"GEMI4_HUMAN"	"Gem-associated protein 4"	"GEMIN4"	1	1	7.27116524767394e-05	1	1	0.000108208533951364	0	"spliceosomal snRNP assembly;rRNA processing"	"cytosol;nucleoplasm;spliceosomal complex;nucleolus;small nuclear ribonucleoprotein complex;Cajal body"	""
"P58004,P58005-1"	"P58004, P58005-1"	"SESN2_HUMAN, SESN3_HUMAN"	"Sestrin-2, Sestrin-3"	"SESN2, SESN3"	1	1	7.91449879839406e-05	1	1	0.000238509643584464	0	"cell cycle arrest"	"nucleus;cytoplasm"	""
"P58546"	"P58546"	"MTPN_HUMAN"	"Myotrophin"	"MTPN"	1	2	0.00130388014102356	1	2	0.00194041743933123	0	"regulation of translation;positive regulation of cardiac muscle hypertrophy;skeletal muscle tissue regeneration;cerebellar granule cell differentiation;catecholamine metabolic process;neuron differentiation;positive regulation of macromolecule biosynthetic process;positive regulation of cell growth;positive regulation of NF-kappaB transcription factor activity;regulation of barbed-end actin filament capping;regulation of striated muscle tissue development;cell growth;striated muscle cell differentiation;positive regulation of protein metabolic process"	"axon;cytosol;F-actin capping protein complex;perinuclear region of cytoplasm;nucleus"	""
"P60033"	"P60033"	"CD81_HUMAN"	"CD81 antigen"	"CD81"	1	1	0.000325970035255891	1	1	0.000485104359832808	0	"cell proliferation;virion attachment;regulation of immune response;phosphatidylinositol biosynthetic process;viral entry into host cell;positive regulation of 1-phosphatidylinositol 4-kinase activity;protein localization;positive regulation of peptidyl-tyrosine phosphorylation;activation of MAPK activity;positive regulation of cell proliferation"	"immunological synapse;integral to plasma membrane"	""
"P60468"	"P60468"	"SC61B_HUMAN"	"Protein transport protein Sec61 subunit beta"	"SEC61B"	1	2	0.0016026860066748	1	2	0.00238509643584464	0	"antigen processing and presentation of exogenous peptide antigen via MHC class I;ER-associated protein catabolic process;SRP-dependent cotranslational protein targeting to membrane;translation;protein import into nucleus;retrograde protein transport"	"endoplasmic reticulum Sec complex;integral to membrane"	"ribosome binding"
"P60983"	"P60983"	"GMFB_HUMAN"	"Glia maturation factor beta"	"GMFB"	1	1	0.000541753016340777	1	1	0.000806229781130583	0	"protein phosphorylation;nervous system development"	"intracellular"	"protein kinase inhibitor activity;enzyme activator activity;signal transducer activity"
"P61026"	"P61026"	"RAB10_HUMAN"	"Ras-related protein Rab-10"	"RAB10"	1	5	0.00224376040934472	1	5	0.0033391350101825	1	"small GTPase mediated signal transduction;establishment of neuroblast polarity;establishment of protein localization to endoplasmic reticulum membrane;endoplasmic reticulum tubular network organization;axonogenesis;endosomal transport;Golgi to plasma membrane protein transport;basolateral protein localization;polarized epithelial cell differentiation;cellular response to insulin stimulus;protein localization to plasma membrane"	"recycling endosome membrane;trans-Golgi network;phagocytic vesicle membrane;endoplasmic reticulum tubular network;insulin-responsive compartment;Golgi apparatus;primary cilium;endoplasmic reticulum membrane;cytoplasmic vesicle membrane;recycling endosome"	"GTP binding;GDP binding;GTPase activity"
"P61086-1"	"P61086-1"	"UBE2K_HUMAN"	"Ubiquitin-conjugating enzyme E2 K"	"UBE2K"	1	1	0.000384644641601951	1	1	0	0	"ubiquitin-dependent protein catabolic process;protein K48-linked ubiquitination"	"cytoplasm"	"ATP binding;ubiquitin-ubiquitin ligase activity"
"P61158"	"P61158"	"ARP3_HUMAN"	"Actin-related protein 3"	"ACTR3"	1	2	0.000368080996748279	1	2	0.000547773344117429	0	"positive regulation of lamellipodium assembly;asymmetric cell division;Arp2/3 complex-mediated actin nucleation;meiotic cytokinesis;positive regulation of neuron differentiation;innate immune response;meiotic cell cycle;cilium morphogenesis;spindle localization;response to antibiotic;positive regulation of filopodium assembly;establishment or maintenance of cell polarity;response to carbohydrate stimulus;Fc-gamma receptor signaling pathway involved in phagocytosis;positive regulation of dendrite morphogenesis;regulation of myosin II filament organization;cellular component movement"	"cytosol;Golgi membrane;excitatory synapse;Arp2/3 protein complex;hemidesmosome;lamellipodium;podosome"	"ATP binding"
"P61163"	"P61163"	"ACTZ_HUMAN"	"Alpha-centractin"	"ACTR1A"	2	3	0.000613794640854178	2	3	0.00091344118819582	0	"vesicle-mediated transport;G2/M transition of mitotic cell cycle;antigen processing and presentation of exogenous peptide antigen via MHC class II"	"cytosol;dynactin complex;centrosome"	"ATP binding"
"P61204,P84077"	"P61204, P84077"	"ARF1_HUMAN, ARF3_HUMAN"	"ADP-ribosylation factor 1, ADP-ribosylation factor 3"	"ARF1, ARF3"	1	1	0.000212510851713785	1	1	0.000316255880995974	0	"vesicle-mediated transport;small GTPase mediated signal transduction;phosphatidylinositol biosynthetic process;protein transport;retrograde vesicle-mediated transport;viral reproduction;cellular copper ion homeostasis;regulation of defense response to virus by virus;COPI coating of Golgi vesicle;post-Golgi vesicle-mediated transport;antigen processing and presentation of exogenous peptide antigen via MHC class II"	"perinuclear region of cytoplasm;Golgi membrane;plasma membrane;sarcomere;cytosol"	"GTPase activity;GTP binding;receptor signaling protein activity"
"P61601"	"P61601"	"NCALD_HUMAN"	"Neurocalcin-delta"	"NCALD"	1	2	0.000797190967050677	1	2	0.00118636921161184	0	"synaptic transmission;vesicle-mediated transport"	"cytosol;clathrin coat of trans-Golgi network vesicle"	"clathrin binding;actin binding;calcium ion binding;tubulin binding"
"P62081"	"P62081"	"RS7_HUMAN"	"40S ribosomal protein S7"	"RPS7"	1	3	0.00118962260289263	1	3	0.00177038085959602	0	"translational termination;rRNA processing;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational initiation;ribosomal small subunit biogenesis;viral transcription;translational elongation"	"small-subunit processome;cytosolic small ribosomal subunit;nucleolus;microtubule organizing center;90S preribosome"	"RNA binding;structural constituent of ribosome"
"P62191"	"P62191"	"PRS4_HUMAN"	"26S protease regulatory subunit 4"	"PSMC1"	1	3	0.000524515420366297	1	3	0.000780577015367337	0	"viral reproduction;regulation of apoptotic process;negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;gene expression;DNA damage response;apoptotic process;regulation of cellular amino acid metabolic process;antigen processing and presentation of exogenous peptide antigen via MHC class I;G1/S transition of mitotic cell cycle;protein polyubiquitination;anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process;mRNA metabolic process"	"proteasome accessory complex;cytosol;nucleoplasm"	"ATPase activity;ATP binding"
"P62244"	"P62244"	"RS15A_HUMAN"	"40S ribosomal protein S15a"	"RPS15A"	1	26	0.0153857856640781	1	26	0.0228969257841085	0	"response to virus;translational initiation;translational elongation;positive regulation of cell proliferation;viral transcription;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational termination;positive regulation of cell cycle"	"cytosolic small ribosomal subunit;mitochondrion"	"RNA binding;structural constituent of ribosome"
